Address,Locked Celo Balance,Locked Celo in USD,Snapshot Date
0xe6bf4e939d0b9db76da62195c1ffe7bf869ace96,32.38273314929767,23.272272153273715,2023-04-15 12-00
0xeecd433a5c357fb25a81b688d5fcec1bec09fa7c,405116.33203408297,291142.1185286102,2023-04-15 12-00
0x9ad2afcf9f7d4625880a415cafb179b05e940579,397669.0335663245,285790.0206698755,2023-04-15 12-00
0xae89e059f87bd83d60e761c71ed481dd23c212de,95495.15529213041,68628.83478770833,2023-04-15 12-00
0x65da263720ec6819ea84302161b571a7281710e5,351228.25677108567,252414.75269587876,2023-04-15 12-00
0x52f04f639b23792fbcb96a695acacff0173f260b,121738.18700895378,87488.73069041576,2023-04-15 12-00
0x5b95c32d4861538de7cbc10d52f2cb30d3a13403,308354.40834717435,221602.90416600538,2023-04-15 12-00
0xff823e033adb6dd120333ced6c0e846d700e548a,357270.8128335137,256757.31416337148,2023-04-15 12-00
0x9605fbd9c8fbf7344485d38320a05cc392d5761e,338430.6638600872,243217.59618168187,2023-04-15 12-00
0xb86f6b74ddc3841af575325de8a2b3b28ac0f752,156244.2896426955,112286.9899274885,2023-04-15 12-00
0xc4e6c30e31fbe825bed5d0f03a4612badd743fb8,316086.78914490266,227159.8801472432,2023-04-15 12-00
0x402be96c77f4605955a35e6b9f366561f71db33e,315530.7131513327,226760.2489054762,2023-04-15 12-00
0x893c0ff5597c1ceb04e4fa957fba1309cbb3ba25,308157.0376845763,221461.06117351068,2023-04-15 12-00
0x89754202d38684811826124e558c70b674ef3014,257783.747407262,185259.64126294514,2023-04-15 12-00
0xd09e6f00039bd88f5794b9dfab61f4cc205f627d,203191.49205183182,146026.20725244563,2023-04-15 12-00
0xb79b6d58efe477e56811da37141ba3186ac64dfa,306184.9307889197,220043.7809155574,2023-04-15 12-00
0x52e6bd876ae54313f81f1a21ec53dc2a18e6fbf9,305594.0528267929,219619.13878666147,2023-04-15 12-00
0x197203da685e65201c0b590c34d0b92946863fbf,292365.27298076637,210112.1041761765,2023-04-15 12-00
0xad60ae22da620346668b5a3e4acaf9041da2da1b,287118.10053752636,206341.15548660033,2023-04-15 12-00
0x404ffc1183e4bd64593213d29d201e2a9fa12f2c,284959.1108244459,204789.56946242877,2023-04-15 12-00
0x7e400c912c9f19ddbb81903881ec8c17734dff42,268101.865267117,192674.89079846212,2023-04-15 12-00
0xe153789c1d8341f17b4abf5039253683ba64d7df,0,0,2023-04-15 12-00
0xddccf2341e4503af58788e7f71f82f69a0c65402,262765.5654333739,188839.88955104482,2023-04-15 12-00
0x6a1c5504aa57de395bbaaeac0aba67300d69eadc,0,0,2023-04-15 12-00
0x0c8615aba223094d2de13204a2784d6bc277def6,254402.1601141305,182829.41959410137,2023-04-15 12-00
0x70f926b869cc07f4b06951062de3bf1766aab3cb,238925.34160736637,171706.80277557476,2023-04-15 12-00
0x67f09c27016f87ce5737782a684da673b526d12e,413088.00941008865,296871.06810668256,2023-04-15 12-00
0xe2b40fa787ba180a1b79d6c1343cc9403b7adbb7,412980.4041734119,296793.73620447674,2023-04-15 12-00
0x0d630ca9f913bf2aca031fda3376f670d73cf283,238298.14499495,171256.05977650578,2023-04-15 12-00
0x9e6db6895535f70f6966e8bce37a0a3e20df0294,227609,163574.16676700002,2023-04-15 12-00
0xa649f5cfa38432d70f47484bf80d808eb257a154,0,0,2023-04-15 12-00
0xc06e78dcc04190e78cc4898234a7c84880ca0da8,227661.39360748246,163611.82011413417,2023-04-15 12-00
0x8223a32ed93cf9c89ccdb159c13c8fb485a61665,227547.101048035,163529.68228048398,2023-04-15 12-00
0x12f171272d878958c13c6f5040e68f662c3047c0,225248.464490603,161877.73723621023,2023-04-15 12-00
0x26f5ce98b6e6515e943b53020857ac617662740e,220130.51398035366,158199.6555686629,2023-04-15 12-00
0xc883f1d13bd8ccad5a3c95bdcf1f69ea9452a26f,213843.735700891,153681.58063000944,2023-04-15 12-00
0x49848b562143d5c7f887220ed0cdcbbd496e6a81,207839.40951824049,149366.49356260727,2023-04-15 12-00
0x5f2b5b9736dde361f53338ede72ab9ff822a22db,207350.186345946,149014.9069699366,2023-04-15 12-00
0xd065c281f14de881b4f5e25ab75aaba7f53f76b5,0,0,2023-04-15 12-00
0x0222bffd588171faf8ec3f13267581ebdd56b41b,180407.0055260763,129651.83981238658,2023-04-15 12-00
0x14d2fe88de6520d5ea5c9c827d347e39ecf1117e,173117.62240506397,124413.2298704905,2023-04-15 12-00
0x2879bfd5e7c4ef331384e908aaa3bd3014b703fa,156741.21330463985,112644.1105771524,2023-04-15 12-00
0xcb5e94aed0a4988106342ba680c8a219a431ee5e,154777.23443042356,111232.6716274715,2023-04-15 12-00
0xa87e3632e0a46b636cf1d59fe39d5c6de39d0a3c,152102.9022342809,109310.72802839501,2023-04-15 12-00
0x660c153e141e54a9fbf950796347d62a90f752f6,134164.3258396811,96418.93690092275,2023-04-15 12-00
0xff5a484c3490f02715ebed886dd464390a4397a7,0,0,2023-04-15 12-00
0xf505be37703fcd9a1c7f8e8f5921699963cb1450,0,0,2023-04-15 12-00
0x76c429f745abd6b0bd9b3bdee451038a0109ff73,114597.28439602029,82356.82819589713,2023-04-15 12-00
0xabd5dcb303185694bb92772f35670af6a92112b1,0,0,2023-04-15 12-00
0x6b18116fbeb586197f707545bb3e078fd35808e6,0,0,2023-04-15 12-00
0xdfb94147574868d6f0ec97260f74ddac132cc07e,43131.9881815892,30997.36402254544,2023-04-15 12-00
0xec15d94bfc46e788dc3f232f21264d648fb02346,113171.12932406666,81331.90331342172,2023-04-15 12-00
0xf044c32774b6dd6cbf5e25befe59e4affe2d7759,111895.79319640558,80415.36642590843,2023-04-15 12-00
0xf1d7bd98029f5cdcdc60d695a44ad42827f18eda,111051.24411983309,79808.42025289162,2023-04-15 12-00
0x91453ac562951b28564341b3187365a7a511d597,103822.17255093149,74613.15399197007,2023-04-15 12-00
0x7dfbd308340880e9ebef746120f024284081ed39,104030.37915415214,74762.78437406044,2023-04-15 12-00
0x32d613eccdba32b5813845d0768bf1b2f351729b,103432.39157035016,74333.03282312256,2023-04-15 12-00
0x5303e21dd05cc44eccf146f74c69d8199d2a7011,15.609076215477344,11.217665540243596,2023-04-15 12-00
0x762bfff5b40353273b4f105065c7e1fa7820dfa5,102224.40725131995,73464.89918845535,2023-04-15 12-00
0x6d55e81ad355f2cd59de9d70249d350365ba9e3d,101866.39019854977,73207.60557926037,2023-04-15 12-00
0x24ca142a6de916209076966454cc3c4af9b142ad,102174.17516899,73428.79924947186,2023-04-15 12-00
0x816fbb2a8c2a81056c0e14cdbcc55d6a86565a40,0,0,2023-04-15 12-00
0x00d9651368bc7bf25710262d7b82dd5095495cee,67045.14929211866,48182.86812572188,2023-04-15 12-00
0x800fd4dd74c5b3047d62757fd8f7a8577d19625f,127190.65572558223,91407.2182157141,2023-04-15 12-00
0xb89450ec3ae6257600a9bff818d676f1ac569e40,96544.18454039564,69382.73329435436,2023-04-15 12-00
0xcce4651959cb9f208751433db69c2e7f47b23af1,0,0,2023-04-15 12-00
0xf1dd2882f6fdb1792a4b71d2320c9ff167c39736,42281.962539603104,30386.482044598786,2023-04-15 12-00
0x351aebcded9240ae77dd0a3987e2110b15e0f038,90676.4980119439,65165.844090757644,2023-04-15 12-00
0x38777e54f9d386514a6692dddba8a490676ed60a,22.088077343319917,15.873883927782323,2023-04-15 12-00
0x9b79f678580902536bdf346da1aebf9bb268b867,83614.284680148,60090.49267108921,2023-04-15 12-00
0xe004118f8208fc028ba658aa1d2aa6c4cda3dcbf,95191.95466946217,68410.9357186197,2023-04-15 12-00
0x8d7ab081c7cd2ed14ee81e29ac01ab25676a48ec,82210.65886196982,59081.75872971982,2023-04-15 12-00
0xcff6304a82638e75a1aaf86a994ae20033c1878b,81894.4495833506,58854.510820919495,2023-04-15 12-00
0xc7838a9fbcc69ba447e237fce8e27e2b91dc1212,81635.26471498402,58668.24424586457,2023-04-15 12-00
0xeb542d863b1798c10524a050b110290347b36bd1,0,0,2023-04-15 12-00
0xa3415d81a7e8a6cd0643b74e5722c83fc0b648bd,79521.73850475633,57149.3311590437,2023-04-15 12-00
0xb6a1bca0c67e9c9b358c40e45d27b598d5be0ef9,0,0,2023-04-15 12-00
0x4872bdfd6b264c48c9c93af100d50011b0b384f9,77546.38228735207,55729.7157337753,2023-04-15 12-00
0x2e5ef3dac8e3156533ed29ded8ce8b9f8920f2ca,76618.85354253338,55063.13514343767,2023-04-15 12-00
0x7e788daf106e75f466da2615e54cb5ee4dbd6461,45210.92372933796,32491.41808009721,2023-04-15 12-00
0xdfa0022c44b2959330f5953fe32691558a46d475,75464.97062468922,54233.88218405103,2023-04-15 12-00
0x56e73576aa23b24dbf762d3a42f0b0cdd56d9884,73068.8431235235,52511.87400568077,2023-04-15 12-00
0x2cf21fcccb2bcd7200c404eaae02a3bbbbdffe75,71937.38027023542,51698.7335171482,2023-04-15 12-00
0x78318c7088a2ee6452c74937e041f41f576f0f69,0,0,2023-04-15 12-00
0xf93b6e547cb0dc2b7655c84e39f1d2317b71f245,0,0,2023-04-15 12-00
0x616bed91b7774793a93e316c657d83309d5fe185,70439.71736465138,50622.41860043246,2023-04-15 12-00
0xb2e5fb92d905f3c9cf50800b6212600c7e220d6b,69299.0294375898,49802.6483927066,2023-04-15 12-00
0x4aa017d8f14c0d0fb08b9459953465d8abd233b4,70181.54677156135,50436.880947490594,2023-04-15 12-00
0x34e1dfae8bb6f3667e563826b67d7085ed818023,0,0,2023-04-15 12-00
0x2e88b48f5acd78e1c07562202c53729a95125179,67715.71216300745,48664.77685020343,2023-04-15 12-00
0x69db7f52894fdf96f4384caedd70452939b35233,66544.06961094282,47822.760698809005,2023-04-15 12-00
0x08a76efaa57b28e4de679ce5c3369308b455380c,19651.532307202746,14122.829162491247,2023-04-15 12-00
0xcd37c8b0f8a71a6e3febd14ad86971b1bc5e3876,63539.668699999995,45663.6089269481,2023-04-15 12-00
0x97c4efd0612ac0e9eada06e65112480b4d0a129b,64359.63725037832,46252.88998526864,2023-04-15 12-00
0xb4d83b173a0288a3f8c4646ed8ce473d1f9ba978,63080.049055956646,45333.29729470098,2023-04-15 12-00
0x6b5fd8d5c972ee08a907bcebf3fd837735d05576,63021.98705752498,45291.57028472208,2023-04-15 12-00
0x88c462e6cafbe932a7f07e86d984f0801aa7afb9,62344.608442021556,44804.76333676854,2023-04-15 12-00
0x226ea5c05331bc194b3912f63fe0dec98f935deb,40604.57749221429,29181.0074742872,2023-04-15 12-00
0x8d8234f98f803483082467837814704fc9799695,29477.54783558084,21184.422960162035,2023-04-15 12-00
0x0a3cbf90327c93054ddf210fd6d5fa2cdfc875d0,58116.32157521154,41766.05001220626,2023-04-15 12-00
0xa2d20dd35889b6594c1dfb2f8ae2763aa406aea9,17847.91719443128,12826.637714701568,2023-04-15 12-00
0x9eb1d96b5f0bdd3114ea1461182c688178ae6c4c,57755.851421511514,41506.993450137736,2023-04-15 12-00
0x47b2db6af05a55d42ed0f3731735f9479abf0673,57754.704722809474,41506.16936020843,2023-04-15 12-00
0x7dbb949346aeda9233218831455d57eb8344af82,57753.4715235386,41505.28310552082,2023-04-15 12-00
0x2c4c406fd6f886095b94238839f2a41a43a17222,0,0,2023-04-15 12-00
0x47718d7d6f8668878bba567c3720193cc8fd3a47,0,0,2023-04-15 12-00
0x067e453918f2c44d937b05a7ee9dbfb804c54add,57736.63522419444,41493.183480125255,2023-04-15 12-00
0x35ae10f412503abcf9275133613e8df7f56e72be,57688.62552441413,41458.68068525203,2023-04-15 12-00
0x4da92da1afbf103f2b52dd29326e34c98ca1e78c,57272.01661933198,41159.27927969898,2023-04-15 12-00
0x01b2b83fdf26afc3ca7062c35bc68c8dde56db04,56967.70324075746,40940.58051411248,2023-04-15 12-00
0x87fd391ab38f1424a9c20e92a03eb2f948b34f35,56664.80242445798,40722.89690476825,2023-04-15 12-00
0xcf09f004f2570e5fa5d5403e62e4b1ab3704f829,56463.57925584136,40578.285258740725,2023-04-15 12-00
0xbf55df76204f00acf296f76cf4aaf86a866a5eb0,55393.642576186685,39809.361354730056,2023-04-15 12-00
0xa432da0ed5a2c15cbc681227ccec3b375908fdcb,55406.43272568185,39818.553161936696,2023-04-15 12-00
0x69538060181e15b80db6e2a955f448a8723ac49a,61610.12170997839,44276.914898458206,2023-04-15 12-00
0xdadbd6cfb29b054adc9c4c2ef0f21f0bbdb44871,55093.71050666889,39593.81127385419,2023-04-15 12-00
0x22e67f5e69d7bdf087ba157e4b42ad9fe2760728,53645.01,38552.68382163,2023-04-15 12-00
0x5024e430d42e53b3465ceb255f190b1a35f9ebbc,54538.04145445758,39194.472485784856,2023-04-15 12-00
0xa2d3f9671626f7e399b24cfc953b972439ff96d9,81752.47135395295,58752.47632064589,2023-04-15 12-00
0x6a8aabaf844c7ee1464ba37843e401a71a75ea08,54409.593980534024,39102.162038832525,2023-04-15 12-00
0xc6b87d361596e6ca611f8530becc3dadd1640cef,53919.926950722474,38750.25646218707,2023-04-15 12-00
0x31dcd357424e2eac02e3e5082f88d7d9a4c687ee,53388.584740163984,38368.40047512047,2023-04-15 12-00
0x5742339a2cc7e14f660655a355d7a0a0cbc7840d,53100.03757916016,38161.032306751986,2023-04-15 12-00
0x4b401e52d022a66f4ab1ec6c1574e5a69828856a,51772.989129787966,37207.33168698081,2023-04-15 12-00
0xa2ce5ac9e6437db974bab92faf55d7055b93eee6,51423.95823460693,36956.49609675732,2023-04-15 12-00
0x81383e7c8801b102f742f4f5a5fad06867212b05,50131.482903858705,36027.641898135815,2023-04-15 12-00
0xbea90ce4ad218c6b5dd7d42f4d63deadbcb0c882,50000.100000000006,35933.22186630001,2023-04-15 12-00
0x5d48cb4c473cd7436d9c96e351000b760b5a75d9,0,0,2023-04-15 12-00
0xfe6b868763a16e5b42b2a60f0b6eaaa0fa513cc1,49097.236440733155,35284.36723220661,2023-04-15 12-00
0x864cbcf576009648bdc4c70ea2bc07aa6abe32a1,0,0,2023-04-15 12-00
0x7622c280eb80de9015bc21c0b1b0f72b7f34c17f,0,0,2023-04-15 12-00
0xea6916f993571074f3a0b49a67926c9be4667cb6,47414.298028301004,34074.90166391289,2023-04-15 12-00
0x29b22526e641cd489375288c62a59093ba4e8963,47450.41827117883,34100.859946020195,2023-04-15 12-00
0x472b5caadef3d79eb786cde75d5351584cb12e54,22984.613912278863,16518.191588040067,2023-04-15 12-00
0x6f8e6ff69935f000b09d182a4739342faeaf0c77,45762.17155976542,32887.579499655694,2023-04-15 12-00
0xe267d978037b89db06c6a5fcf82fad8297e290ff,44914.698854143964,32278.532222615668,2023-04-15 12-00
0x8fcdc63833207878c674e5dc498bc04163ff2426,0,0,2023-04-15 12-00
0x85385118f1ce377fbd11f409a46aa7caa4ec0304,0,0,2023-04-15 12-00
0xcc4b2bcbbc9639ef1e91f47acfd12bd131525e79,42756.17740140753,30727.28271982774,2023-04-15 12-00
0x21fb4411fa5828344c2788ab07d4cc12a12571b9,40854.65711843809,29360.730448708073,2023-04-15 12-00
0x99cb2684ab6f51aac58bed6807a9daea80fdd2e5,10227.031893091109,7349.789421384537,2023-04-15 12-00
0x03b60711d1c5133539ed1e987c0e41bf2f8c034c,41518.04002709331,29837.47919999096,2023-04-15 12-00
0x1a81539281d80deb1c2a042225be8bd4071c9539,39786.27509476676,28592.923818430365,2023-04-15 12-00
0x0442efa0c708d8dd9c288256be756e01ec1601f0,39161.19785716179,28143.703935621463,2023-04-15 12-00
0x5ad57905651b7ee2f6adcdaf0c7fd24ab7b5d63d,39079.810289046814,28085.213701757253,2023-04-15 12-00
0x8e3ddaf0f0d107160324ae6c012d8ef47cf481dc,39115.183983686,28110.635467267733,2023-04-15 12-00
0x0cfd558fd27a1d11a3d5d7023c148bbe3de42d6b,14231.573715099075,10227.705460814248,2023-04-15 12-00
0x355f4c21493d6c1b5ebd0c68b019c6722dcc04e6,0,0,2023-04-15 12-00
0x17e1796726b3a342a3405d5261b4755a07c3d55a,36854.01606831884,26485.617749706224,2023-04-15 12-00
0x0e7f5e44ee4f6ede5fd5a32c9e65bc041b25e2f1,36147.07273890758,25977.563735761538,2023-04-15 12-00
0x7194dfe766a92308880a943fd70f31c8e7c50e66,35304.86136092991,25372.29758022997,2023-04-15 12-00
0xc7521e3e497c904f2539bf408415aeb4fec2cb28,34747.74686717146,24971.920006802044,2023-04-15 12-00
0x481eade762d6d0b49580189b78709c9347b395bf,34641.08148635508,24895.2635442284,2023-04-15 12-00
0xd25c6a9fef4744e8d4f90bf6bdfaf7686909d799,34638.122079477434,24893.136728003494,2023-04-15 12-00
0x89d5bd54c43ddd10905a030de6ff02ebb6c51654,34142.44798885433,24536.91409901402,2023-04-15 12-00
0xc1f0ecc6e47f0b915032d243090aee4ced5a8b77,33453.68039951656,24041.92231695777,2023-04-15 12-00
0x1c0d7f105d0f91beec11d0e6110bd5f09081e1f0,33133.454712666826,23811.78796416928,2023-04-15 12-00
0xd206ceab2919c0c2d7eea697c04bdff7b392209a,32895.10179018818,23640.49253784201,2023-04-15 12-00
0x6ee91213ac641aa3fd8d852c2cea1e59522e2be0,32435.101224544254,23309.90715133465,2023-04-15 12-00
0x77ae7af49e703592ae822fda77af841621dd6d31,32866.325307605846,23619.811944539942,2023-04-15 12-00
0xbb52945b7d568c676a1db7503a43dea0ef30295b,33250.26369065108,23895.73425471438,2023-04-15 12-00
0x8c64658c8419b2f35876870496f1c36c5fe9f8e3,46060.28049854351,33101.81936392478,2023-04-15 12-00
0x7c75b0b81a54359e9dccda9cb663ca2e3de6b710,30576.58379296548,21974.25943840395,2023-04-15 12-00
0x0861a61bf679a30680510ecc238ee43b82c5e843,30000,21559.890000000003,2023-04-15 12-00
0xf83c93ea360b66ddcd532960304948b1c10786a1,29892.372218237244,21482.541895475035,2023-04-15 12-00
0x4e957bbc61afdab63263ffdbaf201f6f596e3e2d,33993.09524403482,24429.579807363796,2023-04-15 12-00
0xf24fe4692947c0d6a6cde4a8fb644c3d30efaea4,28028.12324909056,20142.77513856117,2023-04-15 12-00
0xfce209d7d98d42f78fec96f23e7a3fb365bb1a1b,27651.413017077128,19872.047433091702,2023-04-15 12-00
0xa76aef0d002f6c5b77e1ee361062874b171f8d93,27548.77135682415,19798.282669609314,2023-04-15 12-00
0xd8de86d604a1f7e76aa01d1eaa56b964263d143d,26116.2869059515,18768.809096691824,2023-04-15 12-00
0x9603a2f3140e684c394a3dfb868cecf3c3c9ab6d,26103.237310675035,18759.430835401654,2023-04-15 12-00
0xd4dc24c72857d691b7f0e996e6d26d94b5562059,24067.351878160935,17296.31530281477,2023-04-15 12-00
0x5cc339aca35dbe1b19229f4acf906b6a25742693,365322.3602592194,262543.66339097143,2023-04-15 12-00
0x1c9d376f7d85b1853988129465f47acf74a23a5f,25743.521733337177,18500.916559445297,2023-04-15 12-00
0x8d224cb2e2c4ae5a057453a04a4d47d17d6e7d37,25546.444344722324,18359.28433211118,2023-04-15 12-00
0x28d9f55c1fa2886e05fa5a4451c0f6e88827215a,25362.677797981607,18227.218114330855,2023-04-15 12-00
0x0b84c4f1afce1bfcb32baa86cfda02de79b761f9,24827.750454815614,17842.785625109154,2023-04-15 12-00
0x34649ada2cb44d851a2103feaa8922deddabfc1c,24576.654754661133,17662.332435949036,2023-04-15 12-00
0x44eb9bf2d6b161499f1b706c331aa2ba1d5069c7,23997.240878186418,17245.929121240086,2023-04-15 12-00
0x5659ad288c52203f744fbfb0284a3d8daaa35d09,16628.350698856735,11950.18039829248,2023-04-15 12-00
