Address,Locked Celo Balance,Snapshot Date
0xa9ad955c9726bfa6a72949aabd51a5914b4d4896,144549250687637281878,2023-04-15 12-00
0x46a01de29a318c80ed07e8279dd971480ae2961a,144298233415561645195,2023-04-15 12-00
0xc6b81192b2b085d357106b5c798de446be40ae1c,144081635971892097945,2023-04-15 12-00
0x9301bace68f67ceb0adfa4009728e1c99e908ac7,143151081813293003085,2023-04-15 12-00
0x7505959c2f2ec968961a6243ad51cef746fab610,142907493398987649537,2023-04-15 12-00
0x96521f5f1b0863c936343bf5734d43ce4db23555,142529473908987786352,2023-04-15 12-00
0x5747f143a707f5b2a5c7dfbde3f500cf0f5b110e,142474519459924894779,2023-04-15 12-00
0x3879e33c42a2cd94bca13c3cf59f300ccef89143,142469978302058924281,2023-04-15 12-00
0xa2e4bcc7fd3cd049e6a35e4b8bf67510f35482df,142253191974999998464,2023-04-15 12-00
0x74341650df7d95827627c42d2110d2b7964ecb69,142015591974999998464,2023-04-15 12-00
0x2f70d29c1b84231cf8cd153752db1d8464b1f8b8,141812833510763642661,2023-04-15 12-00
0x3c84ba12655753128b3a9c713af2fa59fe4512bc,141493803374065983153,2023-04-15 12-00
0xf523a478fc43bb92ee026c1faa8e0327eaeb3344,140658972517457116684,2023-04-15 12-00
0x994120141a44c59b7b7406a16278b62e5c37508b,140234450924609445331,2023-04-15 12-00
0xc07317fccde6ebbab18560900fd03ea97e41fff0,140215952934975017150,2023-04-15 12-00
0xf169057a1a0271b8f29463f22c7c42bf37dca5a4,140000000000000000000,2023-04-15 12-00
0x649e38d06928ab385e16570ad17cce26f71a4d83,140000000000000000000,2023-04-15 12-00
0x544c497d6d6f37a3dddeddef2de37c1518b23692,139893131399218959639,2023-04-15 12-00
0x859a95e14dae6e100947d29f2038ec38ac04f9fc,139726311210860505177,2023-04-15 12-00
0x4707a8be56736f61a4816028459066123ed3aaa0,139669642353942006679,2023-04-15 12-00
0x36fdca88b5d33e43fd4fb274d90ce841bab33ecb,139456762638979972238,2023-04-15 12-00
0x6bd722427ca5132ebf602116b1425bcd7c2e05fe,139000000000000000000,2023-04-15 12-00
0x63adc8880b9aa759600fae43ba981578765da46d,138904821079268788248,2023-04-15 12-00
0xc0d6ac749714beb6124f7946c51730b263b282c1,138474141363789371309,2023-04-15 12-00
0xa7f9a4ca318ca157e7c236096d522711e93c8f0f,138188126355493708922,2023-04-15 12-00
0xd8275bf7611b0d663f3d125e5f9be22580449fe9,137871082226936586403,2023-04-15 12-00
0x85c9b9f8caa4cbc213bba58ab17a5d80aff927db,137432367020653083563,2023-04-15 12-00
0x78ce1b04805439a605132acc96a8d04e38356a9e,137354766668202407813,2023-04-15 12-00
0x5d48be44c9723597aad4899dafdaa674016721e6,137276034150737107455,2023-04-15 12-00
0x1f2251e4a385bba10ad8bf0d529a1682334b4a9e,137200104629947268175,2023-04-15 12-00
0xb513d1d7822364a6f6767964805934feff03af1a,136866444608929598753,2023-04-15 12-00
0xced62f60bcbcb09b8ab1119f7ce3b230f84106f9,136864935721992101626,2023-04-15 12-00
0xe7aae21fb03996208d7ce47e1c71fe9829324267,136842276184238183506,2023-04-15 12-00
0xeaa5eb6ef1dd969925b6c73841258927a8ac7dbf,136536172559815227755,2023-04-15 12-00
0xe32939123bccacce3ebe6bf03765488fb5e82246,136095963617375056085,2023-04-15 12-00
0xfcf06b3ec81f79b00e1f05535c4e53d66697ec15,135740344736077848306,2023-04-15 12-00
0x59d29112857ef1a88268c082636ff7634eb21c16,135399461321031927772,2023-04-15 12-00
0x96751f4ddd8b47d4ef79a7a6b29264d002c3c8d1,135095370941277287160,2023-04-15 12-00
0xa5fa0915b6f5fd8ee28bdd055e18164ab43cfdf8,134982107210729489208,2023-04-15 12-00
0xf3f51e69996eb3c86840c3b659d774fa44b59729,134968626971106620601,2023-04-15 12-00
0x36bf1cb8b7d43cf14955859c7ad2021e280456fc,134887451372660979466,2023-04-15 12-00
0x199192f8690a07a7e9e256747c2a0cc743a77f73,134886651153787602134,2023-04-15 12-00
0xd2b2611a16a3ef7024635e824f95fbcfe35d8f61,134628191974999998464,2023-04-15 12-00
0x5e3226075668149b61a8cbc9698c99df8dc8905f,134537742810753161733,2023-04-15 12-00
0x3f5d6a3f4f54a793f1085bbb41f83f3fe986ceb2,133778028264999993344,2023-04-15 12-00
0xcde502f9a8f5413fe3869dde6cf1490ef952bdf9,133365478712132307167,2023-04-15 12-00
0x2d98db2b3564c105877a04ec7388003faf1c429a,133287286643987723677,2023-04-15 12-00
0xb7c3f451814ed7931b650f310f2ec0e5a9c2df60,132965831839499993088,2023-04-15 12-00
0xef1883546a4c43f2f6bc10eb6d099fe5342f7826,132813206678509377648,2023-04-15 12-00
0x40705141033dbd6c521b547ba07a990211bf49a9,132578450751260225093,2023-04-15 12-00
0x6b7d44c94920c120026dfa473e0914838b29a407,132530530675642480022,2023-04-15 12-00
0x163e913c3cfc4267f9fadc4dce5c8b90ebe97f1d,132423550110506690338,2023-04-15 12-00
0x00d44ca1abcc4b763003e45bc228da33a8704a7e,132295405401951990067,2023-04-15 12-00
0xa2ce8233464b10b66bec933cbbff2d88ce5e19c5,131938942289218258780,2023-04-15 12-00
0xf6575ab8f7af7fc0f63f89053398ba37411f5f6e,131235758999431565051,2023-04-15 12-00
0x82038b2a1809b8faf6985db3bb13c63cd974a27a,131023946100233981213,2023-04-15 12-00
0xec59d1d341f112fad4f0787fbd888f0e1ff23714,130810687352787099516,2023-04-15 12-00
0x4081c3fbf90eab6782c40929197443ea8d510267,130585740892212784179,2023-04-15 12-00
0x6fc0f312ff5da0d85cab682cabd147e3413ad435,130522432838293099063,2023-04-15 12-00
0x037cdd8deafcb53081147fb3f130e353d0a60ab9,130233959312413003486,2023-04-15 12-00
0x484feb2bd5bc7069b306266880cc10abfd132296,130000000000000000000,2023-04-15 12-00
0x28cb036048d9952e863690452043a8d5c603f440,130000000000000000000,2023-04-15 12-00
0x07e54e08f7e6ad85916ab549a9287b1134c31df5,130000000000000000000,2023-04-15 12-00
0x8203167c5b1a2eaf96927d9c7a6a252c66ef3f32,129862094589648848845,2023-04-15 12-00
0x8fa475614a916d69bcc846787aabca18cb3fe403,129780929977878483185,2023-04-15 12-00
0x16e9521ce587ad17b0db510d4d121da5b90f4091,129735938253440529371,2023-04-15 12-00
0xaac5d13e3542bf100d09f8b54b6f6f49d70f1198,128083027996122020672,2023-04-15 12-00
0xba689dd6b28436a35f1d3047ac4eb26b1971cdaa,127462556395615669341,2023-04-15 12-00
0x2473a8dd84a75633c47db5bbfdd8c1d22f722840,127369905973567070490,2023-04-15 12-00
0x82bc51048edee41d48b8fc9969fda867ab4c4454,127307633378841960199,2023-04-15 12-00
0xcdfb255c0c43bfccb2c3cb4467d311b76565667f,127219728143108801769,2023-04-15 12-00
0xc228cadec0f129b390a832ef6e311c68e98221c2,127114624045948358669,2023-04-15 12-00
0xa922bfd36c8dd2233b2a2519f150934c7a23b219,127000000000000000000,2023-04-15 12-00
0x2937da0781b61a6f231db420ba46d8e1626410b5,126558292939132507678,2023-04-15 12-00
0x1085c385aa2bb259d5bd4a708b143066b38c1040,126545389231728930633,2023-04-15 12-00
0xed0f96fec156b50dbc70813a9dc70e7b7008e788,126199012058177433482,2023-04-15 12-00
0x4fd06e6ffd86d5341bfdc71a49a03cd8f7b5ac0c,126000000000000000000,2023-04-15 12-00
0x9827600092dddb74b9642100239ce147e6d4ab57,125798826469777618186,2023-04-15 12-00
0x87b9f775a3bc2089afa055a5c169ab69e6eb319a,125536250021470468303,2023-04-15 12-00
0xe06edee0404d6b0461dd855fe0e2b97775f2cf71,125350281822582998104,2023-04-15 12-00
0x5cc7d218af3346c950787c6f8ec57dd07afe80a1,125231364421208603464,2023-04-15 12-00
0xd1bd9466155ca1c854b56ef3f83160721e21251e,125128566013592281398,2023-04-15 12-00
0xdc91ec4a27b11c57e1a7a91353a2ad7c197eba56,125114644583977825987,2023-04-15 12-00
0xaa6190b5d5b76dd5d3358b08826cd8cfcea104a8,125014236993096415931,2023-04-15 12-00
0x73dbbb89b636b6eff9c16798f46628dcbebfdeb1,124832145865565087839,2023-04-15 12-00
0x7c68d92ed26b2b4b08077e76a28bb43bdbca25f1,124697708526816119982,2023-04-15 12-00
0x77d0cad711b9a1f09f8808983fae0764c35fa78b,124329107147694770184,2023-04-15 12-00
0x6e5a8f54a6d4d2362b81721dafed4c778b5944b2,124145529077121456990,2023-04-15 12-00
0xf99b54df1197bf688add0257c652f0d373ff7858,123806600228443392212,2023-04-15 12-00
0x086399cf60e0e5be9afabe8e300459a064e89235,123650587553252529011,2023-04-15 12-00
0x6bf010f057336f5cb17217dd5644cf42d00ae4b5,123499100990570640850,2023-04-15 12-00
0x2620b8242eb9cd1ccaf72202dbf7307192a871b4,123492584606128538448,2023-04-15 12-00
0x6de01b15469a727bcb149a8fba442e3f8b476d72,123483519483225924508,2023-04-15 12-00
0x895d17acf83b88079a03e92ad5e1d99891beefb9,123459599956769235015,2023-04-15 12-00
0xeacdc9e74d9243c0fca9ed9f8bb35679805acb89,123442129321448269928,2023-04-15 12-00
0xccb74d71baacad5c88e0ea6eb27cd8b3e811d8d9,123249447018602596168,2023-04-15 12-00
0xd5da30e6c23a6a3fd1964b82791ff7f05c7c0742,123216239265559003124,2023-04-15 12-00
0xcf67a9b2fc94157e49aa8a65b9101b93bf677f88,122619859046315415274,2023-04-15 12-00
0x272a4212764ca4caf6e0386ba45c771612c78c39,122585891974999998464,2023-04-15 12-00
0x284ff7ea14e279c6475acdcb56ff060932a19c8f,122459304142550772641,2023-04-15 12-00
0x5f55dc19047a097d769963b2b1753e60ebeede80,122282275282058288169,2023-04-15 12-00
0x62e0ffa48b0976ef5cc3d4160626888888a56fce,122073391974999998464,2023-04-15 12-00
0x87f537c09ab2f69977c6439fc959fc871ea2ff39,121947981979411496482,2023-04-15 12-00
0xedb598e8172452a4fdd353d9606d546d5716750a,121902015821890154501,2023-04-15 12-00
0xe324716471f7572070eb3ab0b41fc11cb8d56f53,121889431654092848419,2023-04-15 12-00
0x2388511cda31559d527c1864780583e6db6e439d,121823580917755319760,2023-04-15 12-00
0xcc3f550b214e4dbed5fb8e617e79357533539700,121684366003495850614,2023-04-15 12-00
0xb3f9746633efd87c8f1926d247a8c7f54f6ca69b,121488919226884143794,2023-04-15 12-00
0x7c474feb73f2dbdfb028e7a998bd23a87cc55b21,121426377470632516181,2023-04-15 12-00
0xa79613f92a68a6c3ff20af70954c0f8e1ebbd470,121312714163785605280,2023-04-15 12-00
0x28a49bf5f9aab118410a288f01599a0a0c7890ea,121000000000000000000,2023-04-15 12-00
0xfc4c23efd300dce7501c598b31ac59f60383aa64,120522312809393000256,2023-04-15 12-00
0x821ac99e0fb3acdc94bd9f66436bfe14f6909eb5,120273572921499992064,2023-04-15 12-00
0xec6c38768f6ed1bc40dc93cfd09c52cee3d8b0cc,119800000000000000000,2023-04-15 12-00
0xdb90973ac844f6304d7f1ccc66b28b5b1f24ed7d,119772116164328212636,2023-04-15 12-00
0xefa46df1eeff6620245c942a4ab050f2cdd7f458,119714233491143004203,2023-04-15 12-00
0x4cad811da6eecc40408b25363a035774b7963913,119240102025993622545,2023-04-15 12-00
0x37d03d489d89a8983e763576c14f2314ed206020,119150176403587590236,2023-04-15 12-00
0xbec4b6b26c63736e93c4c7d0f00e3b8937eedba0,118509704095345119836,2023-04-15 12-00
0x5b3a60bdcf4f429c02c83b4aa89e6224ac8ae705,118509571235012088387,2023-04-15 12-00
0x84c3cc0ed39ee2ae03e60ac386a38da9787dd5cf,118277618248556403671,2023-04-15 12-00
0x5e4e2d12d47420207e9b2df4b8a8cd3cfebad915,118081521002151797010,2023-04-15 12-00
0x48d44338e2d9d49bdc9ace71294a8462ca43dda8,117880876371500007424,2023-04-15 12-00
0x7599621aaabcb3bb623050a5c3937bf5dab9463d,117567715727137550938,2023-04-15 12-00
0x9d687985c3269c4344ba0972546ac032fff10af6,117542288462569639453,2023-04-15 12-00
0x410a26527970a9dfde9a0d3c2104c1d51e77aacd,117485709850662345925,2023-04-15 12-00
0x8689d6b01d5eda11fc2f8d4efc83af5b3f23aa58,117300246653789895358,2023-04-15 12-00
0x4a7602043b6d0bc271318f088e3a4e65e798344e,117279779437933951967,2023-04-15 12-00
0xf1cadb02a9c8288160b8a699c0accb45a4a08a66,117081333745156240738,2023-04-15 12-00
0x0e61ed00fa5653567c68fa33b4958c74663031db,116994809219499999232,2023-04-15 12-00
0x820e8f1f4f24e4022ae2a226fd58b2c47f89a374,116679796907248263945,2023-04-15 12-00
0x71987c5748116ef3001824333f40916af4b9dd68,116563897250963639520,2023-04-15 12-00
0x0776938bbbd1f91d07416210af673c4cd1692cd3,116551318371119907832,2023-04-15 12-00
0xc2fc96013f08eb86e8f1fec5b2fe799c58f13c6f,116550463093018664599,2023-04-15 12-00
0x7690737f37901c1efc5303220a64702730452f03,116236328088208579582,2023-04-15 12-00
0x9f2bb8e732d47ff69aea67eb1d2925063cca486c,115689126992060243918,2023-04-15 12-00
0xda8756e80b60d39ebbaf2ad4b5a30d86fdb25e8c,115623486562249298358,2023-04-15 12-00
0xb2123649961d5561f4e3ee3dfe32801c138fbfa9,115612743649999994880,2023-04-15 12-00
0xe0381e21f626ae2636b62746c6f5a91d6298e119,115527099369753096366,2023-04-15 12-00
0xb142291155f9f1414bb7ada4920367ea5fdfa555,115475914622106139211,2023-04-15 12-00
0xc07cf504963cbe7df8a245552d7148b70d53be36,115219922468800284950,2023-04-15 12-00
0x0a2d6f63913edfe3f926dea2630f2485dc3f63a0,115141678547956482638,2023-04-15 12-00
0xe1006f209f615d89471967ff3770031cc8faae11,115000046468499996672,2023-04-15 12-00
0x0a6c756a1a898491cb590665bf24f7e6d65f50be,115000000000000000000,2023-04-15 12-00
0x69b92f8636838e83119f4e72e44789d35fea8efc,114847845134999994368,2023-04-15 12-00
0x8ce138412e71bf56aaa9440bf0b6161f0599cb4c,114641596478806436228,2023-04-15 12-00
0x37e15d118af987c449402b85c5800b3fef133e33,114544363272879476949,2023-04-15 12-00
0x4ea5f39e19e647a2711364c4c46a1f92b5e428d5,114462716733219085097,2023-04-15 12-00
0xa0cfd19e38a9cc84ebef003fdba4364b74809823,114195738217853689254,2023-04-15 12-00
0x63719b646e21914ed49c6cc5436f39a2fad56c85,114184940270150491736,2023-04-15 12-00
0x15501eb626f2c50fce385194509057371f50aa2f,114029776965745480685,2023-04-15 12-00
0xb059522d2a1eb87753c2cc32d7ebce7ce518c0a7,114000000000000000000,2023-04-15 12-00
0x54965ac610aeafa0eb6a113f707f1033e10d2a41,113547073236505001090,2023-04-15 12-00
0x74a03201ac80089802cbef655af73fb02c092a17,113526157148365256418,2023-04-15 12-00
0xcc75ac38fcb87762735532d9794c4e796e0dc0a3,112819235444441389960,2023-04-15 12-00
0x9c7b5c191f1b44e8c94b67896ad5f6b1bffd94a0,112704960916180154067,2023-04-15 12-00
0x38c01915f5277f5b18821ba55ecd278379b33666,112689373392856772655,2023-04-15 12-00
0xaa1ac432f40b911f9d9c8c7c07c8d9a1bbaf269a,112348895939499999232,2023-04-15 12-00
0x9589e3b26f35a78c5fd1f7f3cb04f4bafc4a674b,112283888344576957576,2023-04-15 12-00
0x815b96547654385e596789fe066b83d1808add6e,112237236598439383205,2023-04-15 12-00
0xa5811e4c8d17d0b85e2702a4068af127bd8acc4d,112173102491288584928,2023-04-15 12-00
0x4e32213dc22bf9c8b7a4f4328e93266797142c3a,111810456503857186128,2023-04-15 12-00
0x502aa11a35ed79317bb6f561e2ea2f96d9d0db0e,111606942312091890723,2023-04-15 12-00
0x8e86c24d0f33d1834f7e5cc2d2ac0cfc1699ad05,111598014271404495443,2023-04-15 12-00
0x0c944d1816b19977ddd8d8a549598e3672aef469,111587238425451144276,2023-04-15 12-00
0x5cb6dd61b7fefe27a820a556e4bfe936ce53b5ca,111557585194741405950,2023-04-15 12-00
0x00ecbfc480ae6a67c099d4e165f8da368adb686c,111557585194741405950,2023-04-15 12-00
0x382ae3b7e3b0ee30c22900c1483f67f74ca31d4c,111393140501324434304,2023-04-15 12-00
0x49901e874089b0d8c792ac9aa44a608a47d4d1dd,111026317795863914800,2023-04-15 12-00
0x7239c7030ff50a2610f923297459c0d04b0a980f,110922965574222520712,2023-04-15 12-00
0x4fa9968ecedcab25704a31308f7e3e950295a7af,110885112308122968560,2023-04-15 12-00
0x474368e7da857aee0de1c29dc3fa723d6c627fff,110821267376970191725,2023-04-15 12-00
0xb8c223cc5c47e96a6682217b196fd7d420624f85,110235769553147781560,2023-04-15 12-00
0xbb25c7934ecc168b631ca98ca87803548b36196b,110000000000000000000,2023-04-15 12-00
0x69d86e1a86bb7236302f03fc425726c685b3fc30,110000000000000000000,2023-04-15 12-00
0x7981100666ce96c542abf1f14263c598ffea0662,109842350866573690368,2023-04-15 12-00
0x25686df874c0fe3281526a9f2f8510f9939802b2,109783010046805906421,2023-04-15 12-00
0x72fe646016be804d50ca44f10772d379649ae43b,109377020196110720068,2023-04-15 12-00
0x984341009ca510217dc93c3bdde8007cff232e1b,109250649733509771335,2023-04-15 12-00
0x5a2b94a6107e0e321d1799373566310e847965fc,109064495381613796207,2023-04-15 12-00
0xfc398f1a7887d8577b344de83c3499eda02fd4fc,109000000000000000000,2023-04-15 12-00
0x871bb9aa6770d8a1ffa3f3971aaa4740de82deff,108837688430420897952,2023-04-15 12-00
0x044eb3683f1fd6e8a285a903f0ce91d3a41c2af2,108682057848499994624,2023-04-15 12-00
0xc45031bb67f8a90b9ca75ecba7f6143ec4899a9c,108616411205548876609,2023-04-15 12-00
0x14c896c05fe72b39fd68e13a316d892ac5892c10,108436688817622359407,2023-04-15 12-00
0xfab3c25f33998430789d627667ff2bae002650bc,108273146658804831751,2023-04-15 12-00
0xee7da50f4c2ac5b6378c8267554014cc25630f43,108091856149131821984,2023-04-15 12-00
0xe1985ea5e6591f439b1c0d146de9b953d4e12228,108057506165707363053,2023-04-15 12-00
0xccd95122dbcecb30c0c1fd5942823aa127bfa132,107811849836322805291,2023-04-15 12-00
0xb96866fbfc9cfdf4f64b708fe6def1eb5fdbc8a9,107808048567344997743,2023-04-15 12-00
0x70184b641f3877a2caba4811ad690c70f0a69728,107785410928467320522,2023-04-15 12-00
0xec9b8817450cd1533f861b66f5faa2c96716b184,107756257559614787225,2023-04-15 12-00
0x2dfd8e1e44f4c268d4a2f0cd87fbdee01a8cfcd8,107734062859109967848,2023-04-15 12-00
0xfd0df11ffe9581be781da1ba59f51030816b93d5,107710139103477413888,2023-04-15 12-00
0xb08c23ba0043041964b5156b60bcb6945b3538b5,107657815557167676564,2023-04-15 12-00
0x68e3c47a29bc90e8e4cca805e54f29e23fd3e944,107646430108343115822,2023-04-15 12-00
0x9940a1b9c52d18d9963ccda85addeb75b3b75e55,107466811039964026332,2023-04-15 12-00
0xb85cb89a2ac5bd87385b697cce9b3162a694c1b9,107424091230560553619,2023-04-15 12-00
0x90aeaea5579eca6e2cd6cbe04b954bb141593fdb,107406253824999997440,2023-04-15 12-00
0xb69a19b6c9504061817bb4ae74d7868fab8eb5eb,107399804958977184720,2023-04-15 12-00
0x389d0544ded70c332cc18c17b322b1231072c505,107310296490159538846,2023-04-15 12-00
0xb0fc1af6a40cac2dde9239b9239dff4e8e298987,107254276701304395632,2023-04-15 12-00
0x3277183e9240a5b62535336e5bec0a027ae8e370,107206970927264278239,2023-04-15 12-00
0x11ec383c0bfcbd337a3a78d112c5074c2873cc9f,107157810315404649947,2023-04-15 12-00
0x505f0cfeecace52e3c6641a2cdb6d2a8cd8a77dd,107008158461066325761,2023-04-15 12-00
0x16c1ec946ee86a99e854e4a9ae20a0a7bc41fc27,106949746478547943695,2023-04-15 12-00
0x2c394cb5744833ecd6347207eb46905887b0fc02,106877912115864885299,2023-04-15 12-00
0x893a3a382bbb0b2f9f3c900f69ac9fce589e8858,106864039457744956804,2023-04-15 12-00
0x9b6fd27b707f26b3390d39b142ccc785e367369b,106622563475999008219,2023-04-15 12-00
0x9514c1b4c80f2b0ebbb3e49f07a651b51fb8c0b1,106620697530271999141,2023-04-15 12-00
0xaddd8a4337542f9a758493468566878a5bb4c1a5,106593616553420930385,2023-04-15 12-00
0x4f5e5ef246c20b3084fbf63f16c9ba0675fcfb5a,106586305011583456945,2023-04-15 12-00
0xfdf2b378fa5ae0e11fb5e9e5596fa85b1f6c8965,106560350364994081965,2023-04-15 12-00
0xfb1eb55178a8536324f039a01108e31244e2ea18,106507267900543501467,2023-04-15 12-00
0xecf11d7f85e914904c5b4d1db3a84385e1007971,106486785867707705679,2023-04-15 12-00
0x43602c7ec10cffbbedcd12006d2f04da69b093de,106473153597092040722,2023-04-15 12-00
0x2393fbfd5cbc420428d2e5fb65255bca141459ba,106442410738418181337,2023-04-15 12-00
0xd81a25d2fe45d724bf4e30719c56d12b5cc40a8f,106385209132777751250,2023-04-15 12-00
0x43b7c5a497a70279637484abc091636e0276c022,106286469211425028439,2023-04-15 12-00
0xda21c69afbc6673e105551e1ed19bc396ca51458,106219191974999998464,2023-04-15 12-00
0xf51795af50d5cdb9b2d1f5a1c4f66f8393fdcd59,106097122171870798557,2023-04-15 12-00
0x198d1181c1b4a7d2b24c0f6055db8a7fc7d27ee6,106023585365750500926,2023-04-15 12-00
0x09ea76380ad9c64fb93f72f4ce1392c7497e6ca1,105941621763488584149,2023-04-15 12-00
0x2ca8df93937359f37350443e6dd94399c276874e,105808691974999998464,2023-04-15 12-00
0x677acba10661b2d196db30b85c57f9d9c00ea937,105782234734024374637,2023-04-15 12-00
0xd519bbbeba662268f25710fd90a30970ee423efc,105669196954760372996,2023-04-15 12-00
0xb42db7636c35753fe7b5a500fead401d2750c783,105566748360158989646,2023-04-15 12-00
0x5e36cf832a5e6dd38ef359b6fb46735bfe04f71d,105449624184091384912,2023-04-15 12-00
0xbcd1bc7b254d6aaedb2aedebb47624ed897c5685,105421595219000651934,2023-04-15 12-00
0xf66de6913755947a3f29e1b3fb9442cb7c2cea4a,105400643930117446643,2023-04-15 12-00
0x9a032d1939fa5d5411c84c80b8a813fba573a75a,105386638492426895647,2023-04-15 12-00
0xf733b50d326eb2f16b7b5bfd629f443104bcc7cf,105344039843463519680,2023-04-15 12-00
0x837b6b836fee8bae56d0e2e4505a6792328ea2aa,105285166825410631115,2023-04-15 12-00
0x9f445c12618382ce79ad8c343e7a5f5f3a9930d7,105258103873308762917,2023-04-15 12-00
0x245ff6c852cb063d187669cf7cb048ed2d6aed11,105214624301295622882,2023-04-15 12-00
0x1b04dca4e547f8875fe18c3262a2e5332a5ba006,105192171995521297284,2023-04-15 12-00
0x8ce636c5841c931bafbe5381c8d2816d832420e7,105066929055154694141,2023-04-15 12-00
0x7bf52daa2ab4dd06714d380d57eeda8d51c4d4b5,105060580872232514944,2023-04-15 12-00
0x356a095772fda9e6fce768aa998683515210c947,105010001136248162314,2023-04-15 12-00
0x058451d98245093f6d27b8f5e0d9bb5c20fdbd71,105009838106336232853,2023-04-15 12-00
0x5eb8dbbf014f4cd03d5a6f41a7354681a09ff306,105000000000000000000,2023-04-15 12-00
0x0661488149bae746569c9a754d95a9d78aa6c776,105000000000000000000,2023-04-15 12-00
0x5820614efeccbb84db3bbfe8aa294c16916c82db,104994750745831344823,2023-04-15 12-00
0x1b89012730e0b014b2d9a87e0fec01a69b9989d9,104853761145942651854,2023-04-15 12-00
0x4a7e8a151839055def52abf8185360e647e212bb,104748787122559549011,2023-04-15 12-00
0x0ed62c04045cfad8c8be77477da8c2945ec9ecb1,104540010812100488615,2023-04-15 12-00
0x29b39f9ac2ac5b4d406aaee0a011a8a85d2e4d0d,104530825569093824442,2023-04-15 12-00
0x92e700036d8ff67b4a5c15b6d315eebdbd4aa4d4,104425783170144145429,2023-04-15 12-00
0x46f316c290208ff2c14ea034cb697b6e2889d8ea,104407285762687063490,2023-04-15 12-00
0x94f18fb1aabb87c9f85353a0e2a4686857617560,104236041429226336098,2023-04-15 12-00
0x21212cf79ad074163ed8610b8ee9e0611c655218,104167073578880615220,2023-04-15 12-00
0x7451696e404504069b2522219fb9ee0563c89825,104115699276534468906,2023-04-15 12-00
0xbbef7cda53f97413ee7fb8e2029362223ca7f2ec,104110671847368105655,2023-04-15 12-00
0x42fd04a18b608302acda011ffc84ee506f739b55,103960943965105945360,2023-04-15 12-00
0x58b15bdcc8e211ff7357e49570cdfa5e1e8304eb,103842363907341452586,2023-04-15 12-00
0xee0d999b4d648fe49154247eeca0cdd2ebbf2895,103696324976321028194,2023-04-15 12-00
0x9dc7024100f7a82901f45a557c08f0cf7a1b4ff0,103661747969004122255,2023-04-15 12-00
0x89742402264f6a3c830a246f93c262ea1311eedb,103525003766535247896,2023-04-15 12-00
0xf336a658a89eafe6bb84ccd9971d39001d8576b3,103484767444527937953,2023-04-15 12-00
0xbb47fa1635b64c6f102d3558021238acbaf7d357,103238041398302026923,2023-04-15 12-00
0x6fcf8d2c1dce11b31b546e844cbde1012fe8d382,103198512658892190173,2023-04-15 12-00
0x5d5b07a3ff3139739b752573d8ef11e7ce6d95ef,103197782742277266624,2023-04-15 12-00
0x1d708721d139b89edc1619ea5d7a6e43c5ad35c2,103195843181399560934,2023-04-15 12-00
0xb96fe96b9428b1fca036bef5150307a83de5b0f5,102710921498286799134,2023-04-15 12-00
0xea71f358996c3c6709be64ec093db4129ca0a7bf,102661627129249020550,2023-04-15 12-00
0x4930543204d0aa7005f6cfefa43dad095905664b,102609852306611848129,2023-04-15 12-00
0xa43af37553a99e08ba951b5201517436eeb0dbd5,102586262798710371035,2023-04-15 12-00
0x906f57b3ace77efb2ec4a8162452091950484e69,102436039051462243518,2023-04-15 12-00
0xab624f7282cab717d27168766c729fbbaafc3336,102206555838959243639,2023-04-15 12-00
0xde658b957bfe4dce72843f58ff6c9130a04e33a6,102140852694112567826,2023-04-15 12-00
0x67216db07956ebb0082bfa5d7625d1c34a0e45d5,102124690748976877321,2023-04-15 12-00
0xe318e31b0818d93243ec233cc30a8ab2183b95b3,102106273130086356346,2023-04-15 12-00
0x7c9914b8550246e4319845a24438f7d8b35c1d2f,102013635788072853243,2023-04-15 12-00
0x6cb874a361b852fe020cb2ced70757ca27cd2a07,101856669698833045481,2023-04-15 12-00
0xe710571e7217f3fa37ada2c5807e507a45dfd75d,101803168378666759046,2023-04-15 12-00
0xb5d323ef4a20012e7cd0f7b9843df1dc14e378a6,101756738610010004921,2023-04-15 12-00
0x6a9f0e470cd5e7aa64a594c43afa63ec2e638118,101713515244532375134,2023-04-15 12-00
0x819e90ea77324d89e10f973225c85782853a7f49,101680738500829297175,2023-04-15 12-00
0xfd2cc2e8bbd659742982049df0cb62936e881892,101671647814137829010,2023-04-15 12-00
0x39340e46ec298abcce0b0f58d65ac534e2f4fe4e,101548789194826247460,2023-04-15 12-00
0xcc395cfa9c779022d46fe9134b1238a61c9cd8bc,101535762243309943101,2023-04-15 12-00
0xca0283f9d3de7bd4c4260df5f4a35201e2f75721,101452740246731359494,2023-04-15 12-00
0x32db6d52b1ccf7908334835f2e199955a4646e77,101450132048499998720,2023-04-15 12-00
0x28339e27b080b5f6f58ac485b006502b78483774,101423997928982781220,2023-04-15 12-00
0xfe84dfd39a897b30c20222e8402b7ccad1afc72b,101415986540674005409,2023-04-15 12-00
0x14a37fb1f474333c2cd1f57acf17731d881a3d80,101308004377575457036,2023-04-15 12-00
0xdff61c0c01e4fd82ef57e83cf2d7da8916a64578,101283008551069669579,2023-04-15 12-00
0x11c4b732a5b3cc84f326f8f910430636437d0a4e,101155286292499306806,2023-04-15 12-00
0x15230edfb4c0b7142f6f48fa5d378edb4b2f009d,101150013797819508265,2023-04-15 12-00
