Address,Average Locked Celo Balance,Average Locked Celo in USD
0xb19d2e14b739f0305e520e8d9886260274f26b37,44.135893109172606,27.76522117164399
0xcc4370013e9c4c6f56a95831d88bfdb93677387e,43.865465030159754,26.803667788949753
0x57bbe772e2dc6dcaafa2c05bee7f0be28aa92e18,43.824290908749994,23.99980320039512
0x20976f3fd8a0291d379f30919e16c89d41fd95e5,43.817051312161674,22.461422672048332
0xa5da365860b8820df220afc5313d2a2186da9786,43.75729536833429,23.792390377403226
0x435036e680ec28fa88c133b266875b4fb1b77cc5,43.71341384155187,23.770367881891133
0x323c6bdea2673934f595d1576b98ce06d77a9ffa,43.19114059108003,23.488274164749992
0xd0c864016b4bfa40e506b5395970b915cec1e860,43.183542377413126,19.825356266359247
0x953e5b2b5d17cbca03475787fbd44ee7ab5a2edd,43.13190906122742,23.452345948813416
0x6dc244b99f981eb0409417bdea6e10c154eb0a59,42.99807219570811,23.379596537989283
0x604e029b4764c754d17a0f2909a945c5dd109b65,42.93213368243846,23.34378452576848
0xb7e35c799745df20cfb774223fe6e65b7c26211e,42.92900405096996,18.3185787506218
0x44cd1a52b01427ee4253efeec9bc7ee5ac1affb9,42.7983354711638,18.262820115584077
0x0951e55e60358c9ae5467791b002c76efd327b9e,42.71430745637834,18.89910355641011
0xc395dd99a62ed73f06a2b9d9597f30117007f635,42.70846127696216,23.222134905845788
0xd347fa87108adfd94b747d54bea8d9a9f62fcaa3,42.59000000000001,23.186485785000002
0x609249cc80512ea9bdacd2a752064ee1d3112bf8,42.58017865208333,20.689432767841108
0xc919cff47915a937508e677cbe240a54731623dd,42.56080203186682,23.14181538433142
0x1ca8c01411f826134027c4e62b34dd56e2efe44b,42.50307882250001,19.559392669475688
0x010c105f889f1db357af9a8ac6573ce0caffad76,42.47278179000933,23.093955116472543
0x7e394360ba13b5415c6b4983b6e7aa15795fdf57,42.42426999179587,23.326210019866334
0xa4712102017b4222f929e563d20704dc0fb80942,42.304477140553615,23.2604171401449
0xdfac87ec206496ea8d343c71581f41b1c5fc1eb1,42.29580938155159,22.997724710024926
0x5fbd7c9a9687f3a87c96b647ed11f721f94cbe1b,42.24085783834149,22.967880349060525
0x8799cebc5bef828f80f0ac693571d2b636412cdf,42.22238086899176,22.957867275061414
0xe5c1be1e94740167143143608b4044a5f409d3ec,42.12192301811078,22.903244452331
0x04fcd0a1cb540430bf36864a9bc58c99f1734555,42.11548906263054,17.711301342326006
0xc19c6abb312516bd6985bd38fcbae2a5814ac4c9,42.09345523093605,17.962035029234567
0x93b04453678fd733c1ef724f33b2340befedc93a,42.083333333333336,23.179533666666668
0xe9bb10fd851f2689bd7b03320db160b9789ca486,42.075052576822856,22.877756114875293
0x6c3eb4f46b642fe02795fb492ca58cbf4a6ed136,42.06515514241031,22.872306280339583
0x1e53272cba406349ff55957026b966a09585dce6,42.05174986023923,23.346054984691644
0x1b1a1cadb92f94f9c794ec2b3786edf10a974bca,42.01745293091353,18.73510421897642
0x2424d77c8a005831626d8094b6541a7ee7439df5,42,22.865283
0xaa8959918abb9e4a08b5a2d49320e49712e76ed8,41.95434229967474,18.706968379903135
0xdd7fb053eb08eec54b57772080b66bf8039f1418,41.866473288666896,25.577075275490085
0xc238e955282413d2d48a6e4b056e925d8a2accfc,41.8422018954219,22.751087040436193
0xe9a21b08d4d93936a37eada3f53679efbcefaad1,41.80958548976852,22.305129142167615
0x2899556c12f4881ef903c8ca94d72dc49d0272b0,41.74523955408687,21.456633450431806
0xc8272fe1b5a33bcd43a2bbb4a66758c08d549a06,41.699178698722854,31.580039003903778
0x907ff27f30e050a47c321f24cb97602f8df6ca7f,41.66675,24.925549851
0x5f905bdeb2ef6f732b8ec3f6037b7cd7ca726ad4,41.65,20.70474455
0x57a00998a86a9b842e85931808c9625684337903,41.574187087469085,22.356996411026582
0xffdf059cd9b625783128b6f5e549a0f9c2951872,41.5,18.364441666666668
0x96df0e17eda5332138493a7aee75bf297981ebd0,41.458068012574174,22.542312782097024
0x04f9c5df811b14060a384ebfdeff75ff1b28cb24,41.45720485237016,22.541813098182175
0xef737f48c0e0369502b97f5868dfa6a13a38d326,41.41446243185829,22.518502590457256
0x4ac230fc13b8185a9a467662d8ec50e6a8410854,41.37266655517018,22.49584295927014
0x16364570bbc2181963fd8a845b39cbd3785be385,41.33409877783965,22.474872237913345
0xfb57a2d57fd95670caef9fd7d9ab442a90d2c111,41.300181618992156,22.456433768063707
0x5dbb18897800f735c02877928cd4370f5a7cc483,41.03269737909664,24.796163226959703
0xbec97453b9024b94e712b559f730cf1aa6468bae,41,22.3208715
0x39bf7b407b028e06589b41f50e695627d34ae61d,40.97640647155309,22.280381753737487
0x58350f1f6788d4fe7236b7030f16c71eeb973e5d,40.96673783084479,25.960662730144175
0xdb4d733ee504ba9dcc4613f080fad0d940dad28d,40.905477387790576,22.24175599501643
0x06d46a7e4f1237f3b24ed709c76d52940320601d,40.89274300359728,22.234832090434523
0x607eedbec1d82e46812fa33d3f8ee63c999dfa9d,40.8476914175157,22.210394637043958
0x5b67fa8d8b45ee8a8981002775c4570b562d43a0,40.781109221385385,22.174151719758417
0x199e3bc72a6ab7a1f625765b117725f0e454ce7c,40.716227622776294,22.388162332801414
0xdb40393c6d47901db545faf9efc80c08f9a3aee5,40.66578832291666,18.133306070544762
0xf2d0f33e5611d40c324432064360219f26a29593,40.589962394649724,18.657678116982314
0xb121cba18736c9288dc537e54c4c95ada9ca1f76,40.559690062511784,22.063297025978713
0x996fb9b954a5329a74d826f30bfa8c4858504deb,40.50636936001737,22.02479727606026
0xd69a410c24dc8d2acbf07af6909078db1688e793,40.500892142368926,22.021830565615662
0xa5e1a9459300e7dd980afaa8a570946e3bc91945,40.46385309213303,17.471004414624772
0xa5b2d1e22e6052c0727bb3e1fe546c481b3f3933,40.4202018873885,17.248027708982644
0x20861f01b4e01142a6853c5a652d94d1316089ed,40.37168670248305,24.402674424266763
0x54b1b66fc944c2b877e3f757b008ae589aa8d1de,40.331034813740565,18.554379521562073
0x74106617ed8212a4158d67d1b9b613b9fe9abcf6,40.25909820664935,21.890354824746982
0x39f256cbd8bec826a9bb454cd67521936d7dfbd4,40.129711826630235,24.52091667921034
0x2f4803b041bfb05d3e0c80eadadd6fe8ce403938,40.12290778829853,24.245320494178817
0x1b33b02e62d3dac639828dd7734f4c07ac9c1ee3,40.06666666666667,20.619193141666667
0xa5ae3c82c7ff25045848db0b3b121309d003c64f,40.04620305249056,16.840505624657876
0x788a681e7ff180481253846654dfe91fae843d89,40.027124762022,21.76943067478278
0x6b5e9385b5b0770ec4a4cdd24535ce4ef7062cb6,40,21.77646
0x5953f9db999f6d108154374818e0df6bdaeb1d71,39.997795987500005,18.406492407296984
0x97187e746643f42ea2d76950b57950baae7350ef,39.91582566684797,17.79806072937783
0x880d7a13851c8bbd77e62d9284c0c21e5214960c,39.727921834583334,20.234542972164657
0x25843c019dc9cbd31f960f3f57eccbd6cafe698b,39.57691700741693,21.51942777542966
0x0bb6ea99e4058314624c87df92332618656d25d4,39.54560951821174,21.502404740192855
0x12070e3f95a9776af9610134920291660f661ebc,39.501858285648474,22.805545395314287
0x5bd1ef67aa8efccc7498892311a9f43417d56a8d,39.49310023915377,20.993465773427687
0x374814fadd0f929f65d20b72e9abb0a71ca1acd7,39.471100181749996,21.09753159375008
0xc5f654398d80aaaaf4bec465a8c148b83e4f6068,39.40417175566714,21.79541777532269
0x640128a75d5c5f04824a4d2483ca15216c2c9978,39.30962310479746,21.37475781390052
0xbdea4a20b35a6d78e66072d2e9554e8febf3cd37,39.231496635136416,21.331602737971753
0x48b43df8fe8598061ed94508ab8fc0ada9292dfa,39.16181654472577,21.29370660553661
0xdf6b3f50a874ed3a0a78d9a13287374a2ade0664,39.02841153734372,21.22112263925072
0x0624cda443dee196cb4f6a36794f3089545d879c,39.01392930649805,23.839160951632948
0xb77f3f9ac982708b12dc02216b5ad6a8c04eaad8,39,21.2320485
0xf34028f2b19192e3e7faff774f49f58078f6a284,38.9753750856156,21.19228917649189
0x528d32fd2f90fb9c4d61a5e4900853d46352705b,38.94676270800739,21.17673371048654
0xf57df5a000dbe45b836e5f57ecf93d4d062840c3,38.92770612786824,16.37070705200357
0x45eea50bd6a3f8d5cdcadf8ec6ca5502d6fa8019,38.91986103697274,21.162106099822022
0x21eac8dd42976c4ae9ade3ab2f075a8f0e75f17c,38.75877905724673,18.697488549242312
0xcd3e1b4ea79d5509e1ec5b179933f62566bb80fc,38.72655145898094,20.675599188261373
0x232cb651badbbd282ae2e0c1cdfb36818a50d447,38.71180875165741,20.932100775043008
0xaac7a22b23138c1bd7177d03a835d6296be79141,38.68889473442953,16.270277004832952
0x39183ea9bb33f5c415f21ceaf00c09e05eec9208,38.65687136066615,19.88485573233578
0xa2c222d8e0b2b9e1b0ec8680b8babbdb04a71014,38.63697391951615,21.183355309123417
0xfd1d9e6b31958edff099f4a52fe95828fb8c4c18,38.61069951286064,20.99276999037732
0x5cb06326fa5664036e322d41b9f0d693dde1e24c,38.497892121798934,20.029289002251925
0xf86123713109237bc9decd211a085c55a3e21275,38.47271894673487,20.919715789394516
0x1536c0763815097d62ca2eeeed520a30a4334c38,38.43050329750201,20.896080407905977
0xa26bcdb0b9b4b398f516ec833df2f53b85fcac35,38.417753759601425,21.32931976653217
0x09f77a81ca8d4e904304de2d0d28096890d0e7f9,38.335696802253885,20.84447532762841
0xb266ad3504f2b48772aa1d47923e227aa76f089b,38.333333333333336,21.114030666666668
0x0bc9ba656176ef050c3ef9dc54a9be75d2d0b6a1,38.282497378749994,16.940643131719852
0xc6eff262e3bd7ffd37c54ca02d84b0949521a2b1,38.25640530224829,20.80141691418292
0x70946c858653016b58ef956b843cf79020d9b8c9,38.22864531874999,18.107139566441106
0x3ed89bd0a583fc3a9fd63de6c71caf5eac070a6b,38.14677718913648,25.524317574161724
0x9ecf10520029abc5b456cda429eb07237a810bae,38.10963988661221,23.286610536289242
0x35c1d460fa685b71c3bf24709fef0e78254e4397,38.04850198554049,20.69870631461626
0x53b0ff18647463219d57b4063bed2582dda4dfb7,37.930788603019316,19.49695802546912
0xf3c3ab9a914bec4e58acd64b550996a171c47140,37.92043398507347,20.623671165583687
0xeebb6926862752057c13ca7abc2ee70143adaf4f,37.89320054091545,21.910702574159725
0xe3dea83933095e146e111ffba3b20c4ce3af0655,37.86800133943704,23.138917858771322
0x72bcdbd54e1094e9b51ad1c7168eb43dfd9abb3a,37.858455773025874,21.046825582021302
0xb1143c27b99622d79444991b39b9d881a22d0442,37.76461891623122,20.534014538882925
0x44c4c34146c1ca0bddfd11dd4aaa08f7a9f7683c,37.75569176999239,20.529106274189832
0x61be33f334ee1ed712d98ec136200a6f5d897360,37.75397693081683,20.528229939687037
0x6bde3fbbe026852073cdfb8e78376a4781819141,37.71391925102923,20.506447263156314
0x48f64ab44b426d21df1954dbb196e5b076906ac7,37.6647917327966,17.80124301878812
0x9bc7c88903997ba4033f00f7f0e36e3a1d4ee1c4,37.65053244564955,17.624616157203253
0x5a6fe266582959c4ba000415e511dfbd682a55c2,37.625,18.703865875
0xef05ae55541b6e00ab9344cd6ee8aa66cb28cab4,37.622311948749996,16.64850007585435
0x55ff32d33ffb6732a70244cd1790133b198a38df,37.60840356089602,23.658062772303055
0x9a3bffe0a091e61333254536ccdf1e15b6a17834,37.55459151929662,20.424725340084496
0x122da385e09bc74cf4c3f946120631208456c4eb,37.47911057435842,20.378774450375076
0x7c1703ebd1ae449d9574f5e10f8cf448c72c01b2,37.44209544438244,20.279240078333114
0x332f8335101caabd95a534b4ebcf96f5835abd79,37.425000000000004,15.96992115
0xa1c2eb3efcc44e4da798deab0aa6a3f62000954a,37.313077945013085,20.288495078234813
0x5dbef4459f3fcaa37d8b161074faf6a2ddced930,37.25,20.594668249999998
0x893ff2ecf8b91db158792874bfbd07093125ee01,37.23074940692488,20.243670392775012
0xcd83173f6764ea3952d9687a070c54e1d5e2c1b2,37.14900912685486,20.19927760410992
0xd9451466db056d59c94e55cbcee8881df1aa2fa5,37.14670771923648,20.20430649393559
0x5eeeade76739b945a69c0fa90a1001c8e0ec095e,37.10638027077737,15.599410946693995
0x9222c7e7c839b26ed2d498897fdcffdb229ae111,37.10573645260762,20.175696444295877
0x45601a05f2d7a75303ee1567546efa64141efe6f,37.04691909858228,16.868893919334315
0x0137bc50b43052e15fc443cfe352ceb621db71b5,37,20.1432255
0xcaaba830bbb2d97da148c1e0234c07abdc2e469b,36.83744362731503,16.690584745116585
0x62b4617745a2f6f21b148e69cfcba6e850baf110,36.82517528489613,20.023207583240332
0xa4e1db197502c2b5ba4a975d4f4129e4a7f3b575,36.80593628571999,15.705755519969863
0xa34ac3c08818ad169643bad6bd1addd6447e3167,36.75512948907236,18.891959893353995
0xadf62c65f0416734204d78529548dfb04022b8f5,36.75,20.774411583333336
0x06476eb266e9a652badf77eea77306ece523a64c,36.678041920853104,23.075381702722268
0x0f3aa4c910d181968253a3ca8d85c9619d62aa23,36.666666666666664,20.354066666666665
0xef37f287c1506ff4d0eaa8a605e00a750f631e50,36.54767435315616,20.21536008807998
0xf365926f12686faa43b3a190b25f9b0c5ad0b8d1,36.540245383551216,18.781322647235466
0xfc809f537624b1d4f36216c3b46c9788aef61d33,36.36000000000001,19.794802139999998
0x7e5acf9d704e7f4a53f3980e5b5ef8b3941b9d4d,36.349933358499996,19.789321744601025
0xf109668260b36d9b307e2353554da29eb27f81e4,36.23249212788148,19.589788152418162
0x79d4f9e14b5f4a9d758622239ffa0ccf49da24f6,36.171141085254625,19.66757594671716
0x3dd55a61ea3b51e3dc334ac981704121e92733f2,36.08282012909087,19.618418071471066
0xad3a1a06e70cc9d3e909df93d27ed529962fbf4c,36.07654977469256,19.949768707701768
0xf8e133f38b178ed9130a18a1419ff99d9813b2f0,35.915666384815815,19.528674010372796
0x481395f104ffd4073111eadb97505d25691cc008,35.91263404896617,15.889369492163167
0xd82299e0ccd58aa71349d1473d0efed141e1c0b5,35.63441624055252,19.375693468468985
0x8cbe37f72008bb41e995b096dc80bcfa937e10d6,35.583333333333336,17.68892741666667
0xcb3bf1fc3ee2bb374fb29335173793a45db2bfd3,35.54812960140628,19.328811535015156
0xe9729e16690fbe0f02c1b2bee36e6fe3d506d3e6,35.53918563838339,21.481432353404937
0x6d797cb990d82adc4bf67b248a6919198d5bdcd1,35.479419551439456,19.291467458374402
0xdb34d03c719dc1a325c6b7bf4d8319505299305e,35.46343335849999,19.30670094985102
0x6563e5c06567b91e422283621d466c3a290d7211,35.455760385927725,17.608275797499044
0x7d3841dbef353e7c0e7d3d4dbc74e9f8ad4ff2b5,35.35879030638423,19.55781870488258
0x853d4be8d17f05844c8e216fa6e0c0e7b1b5ed00,35.23,17.94362544
0x24daadea9a872920a331b3f76559650ff65d1202,35.04866170874244,16.124166208770642
0x5eb8dbbf014f4cd03d5a6f41a7354681a09ff306,35.02471069641813,18.844677099585255
0x1c8c62d1f73b7c98c6a3cae80bb9d9d483b9457b,35.007900126217066,21.391277510730365
0x3bd3ce89de87ddf4ce21e8f011cada6aa7f62d87,35.00764093129784,19.034944042459347
0xecfeac95fe7641c2fdce0a360585dcb605d5cfcb,34.983409739546715,19.02177164847869
0xe87281b57656537c243b7e7e1ed6f7057e0e7c1b,34.83967925724587,17.764706000363994
0x75a90272f195ec151cc96e441d722d66a517ac2e,34.833333333333336,19.336363333333335
0xf51ae84884e4dea11db05f95bf9dc062dc8b766f,34.833333333333336,14.64886225
0x5ef34de69f00f5729db81472304e38df76f4afd8,34.77878790950563,18.919710402394227
0xb6b1447eabd7017d8b0288b3b877b9db43154837,34.68996974775239,18.86216467542114
0x2fbcd9df5d20e4911f22062c0cc3a788d24b4459,34.634876927893465,15.444681460947896
0x618872a13878c93fdbbde1a707436df128bdb9f6,34.55181622674649,21.593533215095633
0x851226d34c4e5afaf54b8f99411c697cf3ef7c11,34.55087837874034,14.743481720019323
0xa4746ba10a868c10d33e1842a4212187d56e5d2e,34.5272449197633,18.78429826234104
0xb27639d37ab49f02a37ce6a73ec4b1e3da1bd065,34.49253316365379,15.834948257943681
0xfc253f5459e11d112ca2ecd7be3f53c87c453c90,34.46005750749999,15.858093457575576
0x999452be08cd8bd27771925a58239f4a645e5105,34.22208192765927,18.503106989978175
0x8c6f3a23870ae4222f95873d500a5fb211ef2a24,34.2114647749154,18.497085303535076
0xe64693071f7ccd7ddad420d5bbd3b61f87aabea3,34.202456806250005,15.13737157261569
0x57082264961e693169f3c11b9f752b6a2f045167,34.04237729031141,18.510070817104886
0xe39e3d5e436d4f0f096c62ba3abd22568db66d78,33.99900000000001,18.5094465885
0xbfb41e52cb746c24fb3f802e9302f240421ae5e1,33.98441705989855,18.478571711520114
0x89ab68172f7b1c00d70eb68f32f1d578b95c4e76,33.92419478636157,18.445834459715584
0x4dbb0bf25032c186f15436f7f6b8c543c1da9842,33.75294711179341,17.348678917373757
0x89bd9cc728fff1d7b906fda06781795f509b43e8,33.69480067660155,18.321104431447733
0xd2b2611a16a3ef7024635e824f95fbcfe35d8f61,33.65704799375,18.431844792153267
0x5bbc53561ee34a929970cc83ba5e93a4ea36d1d7,33.63079551442946,15.439341762556962
0x2334c046c2b1b5b4b9b337a3eaaff13ce5fb4623,33.61910895877819,18.279941706225475
0x348c6a0f9b35f154dab74b1d6cf771a40285af02,33.588007273446195,17.43156247850455
0xd1bdaceda95fad44d572d379053e0b70c9ec17be,33.572068528918486,18.254373318054952
0xbea9476af55a694974d9cfd515e974b4c341d50f,33.5710000383207,15.411890648856664
0xd22ee50fa3b9f396042d18c828e317a571650eca,33.4546100385,18.213074432974842
0x1c8953e52a0c7b12c42b163947734eb51749799e,33.382444837886005,14.033879662512762
0x4e4e14ff38e8a83d759948e4338dabc656c79387,33.35665619571565,16.22690429016426
0x6a648ae6bd52edb122000624984f14ca7d536340,33.333333333333336,17.154070833333332
0xcda229a245914a79b647b72d821954f0f642efa3,33.333333333333336,23.955433333333335
0xf4db6f351692fcfdb848da86a8fb739d3f8620fb,33.333333333333336,15.307316666666667
0x4bc47a12603c26527695bfe65b01bf01cb771132,33.333333333333336,15.307316666666667
0x246b2d007ebf9ab88a5e6b53095acd3df6a289de,33.333333333333336,14.013233333333334
0x26f9b9467b5a8ad491150676dd38c2e7b50d6c8f,33.33099465,17.15286729514663
0x680ba6bcee754acc2c2397b9cabb41e7dc238ddc,33.28355329745488,18.097496933195167
0x63d5c0e30b130c9e2b5ca8fec4036d3370a090fa,33.25,21.186501
0xb9954f58bedeceb7873a3f14bae72f37320b1fe6,33.21370001433851,18.059799324323425
0x1de6048619aa59c4a1e8fb3f78948d7426609c3b,33.14358087199232,18.021338297107114
0x8cb630e7831c1850bfc8bf2625d608f44200f044,33.01068282572073,16.813265062258687
0x70d22b0d9c3adeee8448b2bccbd3eaf2abf215bd,33.00752754078497,20.16496614719638
0xde26a325ba26b569f3fe074c2183a3f6d758f7c6,32.95620172051681,17.919500969321188
0xde03065ef795c4858d7db021b553b20b4d06df8d,32.92057019948657,19.693480140175257
0x381539bb0ddb3cbf31dcc9efc0919e175d88a2da,32.91370681830861,17.896394925494636
0x278402f694bcd5fb13691737bbc68b6dfc34476b,32.90522669125,14.56111123132298
0xa61cbe08ebece32dd653c06b94e998f4258a6f1f,32.89310774625,17.81456725992229
0x8b2576bf6450021f67b6efb5eb0c413c37e3ead7,32.82217131541666,17.56858971088163
0x47c54258dae89b8122fa25a18312ec4d469a5b33,32.787651836244656,17.828022567311503
0xfd7f39e069f0129a8762c1bdf08f3cfbdffe7335,32.782498317375186,17.825050803439826
0x66f0b15c1591596963068874c2bf086a67ec97b3,32.705416423311725,16.830378644520994
0x40d65de4a440ee065558d60237336cca4bb5d65a,32.68671392234985,17.772921803832862
0x7ee1d1207703c8402711ee0518bf3c11fd05772b,32.54793286627349,19.10572901696509
0x0e9d0d8a56f676b867f510c6141084a63d9c3905,32.5,14.381791666666667
0x383b61ada097b28da50d01e2fecaa1c9a95c813b,32.37108452270429,17.601344684080285
0x15254e039a8bb1544e8e1fc78252c77595089fa3,32.36728364315159,17.59923267780224
0x3f476d8cb50db688b129ff70ac40a81ee734a260,32.340858990079234,17.584910571032996
0xf5f9517a4913629b4a65a155de797402a6695809,32.33433720274298,17.58198300772614
0x52622ec96600f3d5329077bfd3291e492402ce76,32.333751059833325,14.582154565916673
0x9e75523abf006b626a74a94961e24408086affce,32.25785868744823,17.539786135551356
0x0d4ea660a31d77016831bffb20b9d3c61f3625bf,32.083333333333336,15.949032916666667
0xfeff2a8a4e0eb6ad5fb475cd022818ce31e505d7,32,17.421167999999998
0xa854b67d2810c68ed9dd63e07816c46ed60b991e,32,16.467907999999998
0xa0e0120f69d2bfe19e621b1b51d1ccfe61cdd7be,31.9599333585,17.399355259601023
0xe1de3e1b3cb5c222cc52f39f6deec9c8309801b2,31.949759340112177,17.32292077406451
0xbf727fe5a24e2a58bb0a218c20d10715e4a47234,31.86396296309059,17.325559487997282
0x1bb4ca130af0784782da4926b438f91f4098508a,31.854827045824564,17.320642984468922
0xe1b9896ee2c9d54a9caf5e4dc3fee2bbf81b6564,31.82883287989442,17.30646308829217
0xd86b854ca3e39296ba4f91af611c5a680b8ee66c,31.76794713357283,17.273352298074723
0x9a4c938ad4dbcdb086f83bba9948e97376fe0704,31.752400580677563,17.264952662801722
0xd29a1f4424bc1968d3a1d97fe0715c65b41d58d3,31.751116584981407,17.264205987808907
0x7bdc38a03425e20e34bcdf0b8b890da428d90f70,31.710203600225025,19.376285244804905
0x48a6e9b7eba05581b935c86a9ac768e10b1b0daa,31.6950789257245,17.233784762384122
0xee715275489f6d94a0a1a949610547500afe7819,31.671372864446464,17.51821913845414
0x8768af6d4ca73c3e00cea9bd02176f70c204784d,31.661996015536094,17.215748158335135
0x16066a5b858219b4af234e353b1d377cfc0eea3b,31.64985529708333,15.733545473483185
0xf81210f461517907fe81cca8d007d8b17642dfe1,31.586664567825796,16.191885287791493
0x73ff29f364b62a78ab9d91c5d1448c18778a3bbf,31.48879083148685,17.12161561009926
0x65f917c907dfeacd0a2db161646b56d0095407dc,31.47360443170344,17.113312984607568
0xda72147e8aef3f2ee9e78258c5d8ba1b015cc7b7,31.471306650173386,17.11206989543338
0x3f6465b4dc0f8b4ef18d2dec9cbd4c8598c686e4,31.43513260935102,22.59126670643403
0x61144d6c617dc857d271862c1a339a6d7cdaca79,31.429083821553334,17.089105552712766
0xd5ca2fa0e7230c79d21bda1eec1d15259d7ad942,31.418200517330234,17.083233055772116
0xd2662f25e5e22e38818680b6305a7fcffd6e5d94,31.407477881866242,17.077405455082026
0xd3cba46c413707aac97114c704992cc3b2442f93,31.393322487321115,17.069705954359033
0xad2214898a665c950e12fddcf368e163772cee93,31.357109769872107,21.812767211055377
0x0f95ba66cc10427962d162da22226ca730006f56,31.320699296420177,13.96600257907606
0xb2223582026c6f9cf8732ad17917002f74f62fbb,31.28686233010191,17.011818199784415
0x83958f94e20dec4513e688dc10448cddf40a4ad3,31.215100315476835,16.700600510803994
0xd3448afaff8f16c8e32e156c69d58b6dda2a2a63,31.06691942708967,16.892183949793512
0x881d42db132f587670c16f942e6d7f033d9869d1,30.820018272107536,16.75793195930716
0x425d336e39a29907653d17e8bcc090195fe07e28,30.735781041561392,15.264208228521241
0x140ac1bbf7c8a5619f2b4e50083a11d9981405ce,30.67047571,15.783705384641081
0xeebdd3b4d2662ae32a1f359600b9d8d1dcc037e4,30.581863991666665,14.04378829132117
0x5143b957cd0916817aa6d49da6e7f8fc3888f8d7,30.558562131495048,13.039888515627304
0xaba63984218f4f4dc21662dd916e68245ca68543,30.557115913011426,16.614985730695178
0x11061be6ba9229afab1ef4b702b195f954850def,30.5,16.60455075
0x1d309a81de574aec516c258fa84da827c6446182,30.5,13.496758333333332
0xeb2fc212f7e5d21070ad843f125bef2c1654ca85,30.497114295174796,16.58236072684952
0xbf4b65c0a3e1a0f224f177a7d91693ebdf772547,30.45759933854453,16.560919691093982
0x77a09d6dda3e0c854e57ad3c7675984730671fdd,30.43642174974326,16.5494037714805
0x446423bfcb835d4907153cc70f3f59d14953ab00,30.399999999999995,16.5501096
0x7ed1ebcdfb09e758523c6514f3190bddbeab15df,30.320083278433213,18.94886569958362
0xe43d40291e4503fb2f81eae9d50b4710010c773e,30.287275666838127,15.07953275681974
0x6cb33d2e74a7a48930286209abac8cf311749189,30.219317353206957,13.873213160246939
0xc39441b4bd1155495df1148d33862500b6f661e0,30.14152867843462,16.38904124059135
0xfbaaab805cd8ceb5d752aaf60ef9b16433f0432f,30.13227656305351,16.383992464483097
0x5c3903f78eef9d6f4fc8a01a4fc81946a7f68701,30.077572197083573,16.354235879533555
0x41850b3199a513d78a31e714c6a22ab2170f2f3d,30.03279502879741,16.32989373394363
0x0abea3072a5de406d1c7a42c71576db603a75c36,30.003389670524104,17.128979647441103
0xf1ae5b1334f2df780617344b8f4f970d8dc2c801,30,18.85906
0xe8767a6734fcdd4edda2e24fab4458cca9aa1e78,30,16.332345
0x35e1a50eb0a9ae6a48f4771cf05934a31651ed79,30,13.275500000000001
0xa9c30a9a0afa6dca7d29e4032af7e510d0fcfa03,29.918881248,13.768300150794209
0x6ec488b3691836651ae81fc49145fe8ccc4ab0ff,29.807286355,13.511926895468664
0x99008701a111241f562ec0e8ef9c5c6ac10f0e9b,29.76593344942724,13.753040723527809
0x43f39f509c0d8fdd330b8c3eba94df2437a53d4d,29.55255425412852,15.19898520983498
0x79f0f2fcbc571d3a72c40509af156cd14edf98b4,29.499333333333336,12.405693889
0x9d2e6a2507afa47c98f9aec30174266ff6f41be3,29.487565544675352,16.370739090666536
0x3630d6828ba981b8f071a8d2adb93fe43d04409e,29.469193316831916,16.024294080008122
0x05ea774fb1716494459ff87e80dc4063f5fb32bc,29.418443287975524,14.215426336767345
0xe4a093c60005f37e8acddd7d97ce7c06dda60c2f,29.36572543948212,16.70557687706509
0x428181ccee47b6ad05f85540e2ea79c6dccc895b,29.362899072916203,15.965689943924488
0xe0964433cc6cb2d7ba4e46574bc8c178e36f40c1,29.32797141752981,13.076601722636097
0xdfa5b5c324021359792ebb0d1178b31a0e2c6f85,29.29161545079299,15.926878737547241
0xb6451a911148ddc74e886d504dd8cc656f79285d,29.166666666666668,14.499120833333334
0x2dfd7e6bb701ad132c44110b1cbb31900e4e5c4b,29.166666666666668,14.499120833333334
0x6baa2544f419e9872419020d3d893d42b2d9b901,29.166666666666668,13.005725833333335
0x97307aabca01a4fcb3a86d4af63723247192c95a,29.132387724262582,16.11384370246063
0xf33445ce547d92982f83e21ae97bcc15c7ad766f,29.11733290021723,15.414489608867228
0xc85c3b023d902f686a9b25ecd0f9901c9e69077b,29.05133975011178,15.79627848084869
0x6cac6ea006990a0fd40b6b50dead9bc88ea17da9,29,15.7879335
0x33d992f8c610d76144e4c9e541ebe48d4b84f707,28.989763991666667,15.598225165915169
0xc1866255b74a09700aae58c164bcf5f0bbd986c1,28.984258449091097,15.760465250742724
0x3191135ef1dce0fca0dd72df91ae3a142bd8bf8f,28.926019303935348,15.999693100350106
0x66f397a398190ad01eb86f459bca8aee33077172,28.803575487334996,12.843181947576184
0x22efd9057ae2598db2bbee06a8841bcb69462727,28.766666666666666,14.741909833333333
0xa3c5790b5539de60af4801fe314cf2cb8537eae5,28.74816328501861,15.631397704450182
0xb1f57be735eb9d73424f74b7804d081f6c70ffb9,28.708429711102138,12.073080058591538
0x3daafcd507ff1bea16dd05be3604366db833ba02,28.61630139699669,15.066397470441634
0x385a5e1477905e75cc239c5c8f4b4ab36c541e58,28.5661992771935,12.639560186562678
0x08246d1f2661431fbdb61f5a7ada536762afe59e,28.4999333585,15.515691469601022
0x476eafdb85af2dbee60eb50234e47c3c217813f6,28.3874516965258,15.701798918355978
