Address,Average Total cStables in USD,Contract,Beneficiary,Average cUSD in USD,Average cEUR in USD,Average cREAL in USD,Average cUSD Balance,Average cEUR Balance,Average cREAL Balance
0xdf0b6180576e79718ba7dc1f606d2b351580ed32,3573.395799852297,,,3573.395799852297,0,0,3583.6892061877525,0,0
0x9b9fcf8e6b8dcb28bde504e0ec9e160ba60e2847,3552.209497684836,,,3552.209497684836,0,0,3551.864966783058,0,0
0xaeccec5170c368a73f565dbb617c08723415265a,3524.0912418750004,,,3524.0912418750004,0,0,3522.875,0,0
0x7da37c6ff095a91fb963621901b31d1b34fb3c94,3509.7551113695777,,,2912.767010188343,596.9881011812347,0,2923.5043106452654,551.2462394757744,0
0x6b7f86f531917b2ab2e95a7a51ce25a7e4799921,3501.5514085886944,,,3501.5514085886944,0,0,3514.459138389213,0,0
0x12754986a16982a349e8d8cf7a4b8cf0ece66143,3461.507872433459,,,3461.507872433459,0,0,3500.694983526054,0,0
0xa5a2a99a032fbcfe600753cb3efd755cde9fa569,3431.042417368786,unverified,,1870.3835888871104,1560.6588284816758,0,1875.3151989945197,1444.0123299317029,0
0x4ad20e31cff8054cecfce87695139e5a67384702,3405.1257329825776,,,3405.1257329825776,0,0,3417.6780098934123,0,0
0xbf7df145de4e39262dde11f4a5ee21c269a38778,3378.8657734928706,,,3378.8657734928706,0,0,3394.614049052244,0,0
0x1f3af2fe6ac0aec439565a2eb23e44a4436bb321,3347.233818229603,,,3347.233818229603,0,0,3386.8783583738214,0,0
0xf159b37c3cf046481862b406722635252cfbdfdc,3323.1552882237634,,,3323.1552882237634,0,0,3330.7577478664034,0,0
0xcf329551935026c7ec7a8be32ad8bf9bddb7ab2b,3304.5752279836634,,,3304.5752279836634,0,0,3314.497642904827,0,0
0x950953ab46fc9277ab33914da19c5adff533a506,3238.046364634491,,,3238.046364634491,0,0,3290.8547101685663,0,0
0xf89bb80788a728688015765c8f4b75f96a87a5b3,3229.9513665049412,,,3229.9513665049412,0,0,3268.2068166966474,0,0
0xe92371e822714fa07b05c1442b989a9e17081905,3217.889020355478,,,3217.889020355478,0,0,3229.7510886663777,0,0
0x53e7726407760066a871fe9d71c850db4b0a9d36,3182.31026225,,,3182.31026225,0,0,3217.9375,0,0
0x50d8f399cd681893a6f8bf55da48d805f3dedee1,3179.7727419762386,,,0,0,3179.7727419762386,0,0,15594.234517500234
0x35c824ef6de5c53cbab54d547623d2cfb91af938,3158.2551122057835,,,3158.2551122057835,0,0,3159.4335809314707,0,0
0x9dbd4cec1c3f22a351a2e25aa57dae1cf3db3919,3152.0252936304078,,,773.9251050119486,2378.100188618459,0,774.606159307763,2190.54543503746,0
0x08b6601066b441510b7546c5412e3abb8e3a4434,3135.606770612293,,,2162.968124661549,972.6386459507441,0,2187.035668622353,911.4898314576863,0
0x00481898361901f3e49bfe3e40872d09e93c2c11,3131.5991029813304,,,3131.5991029813304,0,0,3148.300838931864,0,0
0xbd75fbd33705d852c877b5a74553f31d10a4c187,3127.4829191795575,,,3127.4829191795575,0,0,3132.2775139458463,0,0
0xe2d9f74f7e6bb433cbd81c369872fc4359c8c217,3120.4404255230347,unverified,,3120.4404255230347,0,0,3127.891714560259,0,0
0x9f67e932b35658657a81c1511a0f5221ae59098f,3117.7093749999995,,,3117.7093749999995,0,0,3124.9999999999995,0,0
0x6e02f4ad421ebea80e3c65fc0fe272ac2da82c4f,3110.216383397648,,,3110.216383397648,0,0,3122.703234208703,0,0
0x0b431a60fce843a33eb91ce6e5d22388223a76ca,3107.1702217628613,,,3107.1702217628613,0,0,3122.881638500877,0,0
0xe93a85f6bc61a19476edbfe0cf229669b480f70e,3100.4543443606694,,,2000.528634462572,1099.9257098980981,0,2007.903160796387,1028.7643441718972,0
0xcbbb6d02607a170a4eb59845181ca69b62dc1fd8,3095.9268903445054,,,3095.9268903445054,0,0,3107.3393710194164,0,0
0x00b6635c3a18a4d25e89dc87f3a24c39efd80592,3095.906353629663,,,3095.906353629663,0,0,3105.7894738393866,0,0
0x207ac3d766ffb0ef50b75193bf89b6f1b8ac1fe6,3091.145819223119,,,1099.307723578693,1991.8380956444257,0,1098.9182669448878,1854.5030737971983,0
0xe94e802227fb93839d789c043397e4763ed63999,3087.487951024376,,,3087.487951024376,0,0,3094.5128526143676,0,0
0x640701211582b3b9c6fd5443d8dc7a84367b407a,3086.172732256959,,,0,3086.172732256959,0,0,2878.472051294471,0
0x316ab54a196fd9ff7dc1914b9cbfd7ef16c8706c,3060.3971531348325,,,0,0,3060.3971531348325,0,0,15104.756149367638
0x5d79f3e297daab84882f67503f2e7bb94fc8d81e,3052.510244210771,,,2447.00365842566,605.5065857851115,0,2455.8857944093156,566.3324168272193,0
0xe11970f2f3de9d637fb786f2d869f8fea44195ac,3017.5190625000005,,,0,3017.5190625000005,0,0,2812.5,0
0xe9ef67f38a671ff25440bb3872cb1966c387e530,2984.0102124999994,,,2984.0102124999994,0,0,2993.7499999999995,0,0
0x95f3fed3cbad938b89696392a54745def170a6fa,2979.0184287497354,,,2979.0184287497354,0,0,2989.9999510700286,0,0
0x8bef4dcbcc3a40c61de56f541909c7310ea07b0f,2975.7745218749997,,,2975.7745218749997,0,0,2981.25,0,0
0x5c446213199d123e0e8f0daea622a783cc201cc7,2967.1751829729387,,,1738.2427673314835,1216.7601489241072,12.17226671734808,1743.4854925688362,1137.3636061280458,60.49894562841355
0x205dc53b8e580605f2a563adb9e556dba40e6fa0,2945.277077146705,,,2945.277077146705,0,0,2954.9756376437886,0,0
0x9686404c7342aa097727b86ed9c5edec5a67a181,2943.408764728112,,,2943.408764728112,0,0,2978.270412665162,0,0
0x7cd4a7e895f706834f53a6990f0c5517330668de,2939.934667635665,,,2939.934667635665,0,0,2950.7721159244256,0,0
0x5ca621b88f8f3919eb4b9324cc780a3df34f95fd,2934.484214727515,,,2891.718220076684,24.26403218942885,18.501962461402822,2897.0919872110667,22.69423374478278,92.65129444355355
0xc11a02b5750fdea27d48c57ec8d3878bf21c43fd,2908.9267538536096,,,2908.9267538536096,0,0,2910.913738777219,0,0
0x65ed73da0e361f1b11ded2c026b66f65ac06f1cb,2890.1550048333447,,,2890.1550048333447,0,0,2901.9871804312106,0,0
0xe2f34d47cf1549fd22d8cba050c8cd9ee47b58a1,2884.086043514861,,,1404.6031243718248,1391.0405721538777,88.44234698915825,1414.7887948621478,1324.100547519549,442.88804224231166
0x6f665cbcdfe963dfd4800177c6e662c974ae0743,2864.4349370740865,,,2864.4349370740865,0,0,2882.30132088849,0,0
0xf4f7400ad24be17594cbe469c0f9a12d29a1a244,2846.9552575200582,,,2846.9552575200582,0,0,2854.7790916609483,0,0
0xb314503ed661f6e2a07c3607b939b28e10ea8e32,2836.345667169828,,,2836.345667169828,0,0,2845.3116197009103,0,0
0x733f5bd620b611e0e96f1fa43972286212525f0f,2801.8090316718944,,,2801.8090316718944,0,0,2811.8609083882266,0,0
0x8bd3f86711db2d9bf1a72c5cead931db8c0ac37f,2781.6843540408713,,,2781.6843540408713,0,0,2778.132641501693,0,0
0x08457813448cdcf5ce0afbe3f00257df524d32cf,2769.2033684932962,,,2769.2033684932962,0,0,2779.3394022089865,0,0
0x0c8c0d4d1f5da742f4f4959d2f12854de46d0479,2761.877447407259,,,2761.877447407259,0,0,2764.7490722292796,0,0
0x85eef00b9a78a993359e94fd3bcf65e9bde909fb,2753.453177590833,,,2753.453177590833,0,0,2769.6317042279093,0,0
0xba1bf8545b32c0cfdd87295346943d6f7b6c12a1,2720.60915122,,,2720.60915122,0,0,2717.945,0,0
0x1e51ba583d9de1a9c4d4962ac5c4111fcaad0b3c,2719.367264988916,,,2719.367264988916,0,0,2730.720577494356,0,0
0x95a98841d4968efb98891ffca89280d27d55e5c8,2713.794218506463,,,2713.794218506463,0,0,2723.7165089667214,0,0
0xdda4dcb9eb4d212421333af85c98bef1f0ded135,2713.4518290317515,,,2713.4518290317515,0,0,2716.550632810266,0,0
0x2e07c3467d3ecbee6750ef69cdbf30d494e105d2,2713.3731102145625,Gnosis Safe,,2713.3731102145625,0,0,2722.6437875,0,0
0xe77a0532de8ac992793149e8502d4f21bd6e3185,2692.836023236827,,,2692.836023236827,0,0,2701.8441396991307,0,0
0x6552d5e6e735cca92e5bd3f1645947f33eed8692,2692.3792299673323,,,2692.3792299673323,0,0,2716.7102722473123,0,0
0x9228899507b8628c9d04dd42a6604636bdeba00c,2690.476331706144,,,2690.476331706144,0,0,2700.3942045207978,0,0
0xd81875b852b69a77298a1dfe98cc3ddfd76cefee,2670.1617961867782,unverified,,2670.1617961867782,0,0,2687.782858404986,0,0
0x630b4c93ff6d4f812d657e52502e1af1fb4991df,2665.3544210419163,,,2665.3544210419163,0,0,2675.603898021248,0,0
0xccf19a863f181c567f6a0efd235dbb0a0b542f1d,2648.154961452735,,,2597.1690759664843,50.98588548625,0,2604.7057031352856,47.07625,0
0xb928c37b8bd9754d321dc3d3c6ef374d332fe761,2643.2825443300912,Pair,,2643.2825443300912,0,0,2644.7149964344617,0,0
0x88827b479eae4ef7b01b7f6311c7da3f37b8f635,2643.088136070719,,,1492.9709073600627,1150.1172287106547,0,1496.3857432830293,1067.8778218911718,0
0x62ee6291cb4ea35e4ef03327e1cbef2955a94cb5,2627.7348613070226,,,2574.628891840143,53.10596946687926,0,2589.4070832951415,49.89318278016149,0
0x7e53761bc3c9a10d71aed4da2651f7d0f65d88be,2604.373279879837,,,2604.373279879837,0,0,2646.8472374999997,0,0
0x17f492ef77cd65ec9936cce6656e6999bf7a6359,2599.226378734034,,,2577.9160236097096,21.31035512432444,0,2588.20539251964,19.88262199145358,0
0x57e1e648edeb3048cd4cd1e504a6895dff6cb231,2592.864430524335,,,0,2592.864430524335,0,0,2387.8001338013873,0
0x001123f9ed1f3fc7cf265888a37fdb9df0397462,2569.5307348802803,,,2569.5307348802803,0,0,2584.6285842925677,0,0
0x511efdf1b944d1fcd36c645b7540ce8d004a310d,2568.7032492958115,,,1185.7772811775446,1382.9259681182673,0,1185.3245971354934,1269.477810179199,0
0x723292eea7e1576ae482a5c317934054c0199e24,2567.2664996856943,Pair,,1881.0597253945746,0,686.2067742911195,1885.8767803682208,0,3619.022786370752
0x29b214019e806454b14d003eced6e2f208f255a8,2549.4655279770836,,,2549.4655279770836,0,0,2591.044011225215,0,0
0xa8ba57b0d629b7641a5f123715cbdb59995ad3f1,2540.5648281837966,,,2540.5648281837966,0,0,2560.337787632675,0,0
0x786d131de0fd5f39581416891b5d707f52479783,2530.0163373513114,,,2530.0163373513114,0,0,2554.5610994418707,0,0
0xd6764f0048c60e7cadce06983d3069b601d0acae,2528.122720779875,,,2528.122720779875,0,0,2558.065732871716,0,0
0x72dd8fe09b5b493012e5816068dfc6fb26a2a9e6,2524.6297811389904,Pair,,1267.6650953483736,0,1256.9646857906166,1264.636291430398,0,6247.401568526429
0x6ef5cb03faaf615b0284a994386b930362217de1,2503.115,,,2503.115,0,0,2500,0,0
0xea371c8afa9b2318492596b2845d29d7c4aff096,2496.9117437500004,,,2496.9117437500004,0,0,2515.625,0,0
0xf87664818adeaf179f82b7a9c6ba4520d7ded499,2491.7440929551058,,,2088.1489135775637,403.5951793775422,0,2122.203919879876,398.2931016089242,0
0xe106a1555225eb7367f8e319de0c61c340c7bacd,2490.0304723547442,,,1178.137214091772,1311.8932582629723,0,1182.478382933059,1226.443840493758,0
0xd0c03d0ca5c6e42582eb373b0b790edc08a2ef55,2472.4413372175986,,,2472.4413372175986,0,0,2477.7182253389933,0,0
0x84bc7608f8040714fca10a8931141c7d24f529b3,2462.2584494561997,,,0,2462.2584494561997,0,0,2302.220063034675,0
0x80eb9c451bdd0b42f0fd510275e34aa6a8d0a04a,2458.01303024711,,,2458.01303024711,0,0,2467.0739761931736,0,0
0x28f9e1b0d86bfe4a95f34336844aaa4dd7f290a0,2451.0412351955033,,,2451.0412351955033,0,0,2454.946236342111,0,0
0x127ce62fe9122c9e72e45222c404410e0512f7b5,2449.3817009377135,,,2449.3817009377135,0,0,2454.7933229716396,0,0
0xebfc0d4a6e1b8adf166a4a20c526bc2a76948f6c,2448.7751058837375,,,100.22739619204278,2348.5477096916943,0,101.20031067883139,2180.6142454231654,0
0xff6524fbfb9f7bef9b785a02271f9c002de2159e,2443.5102256724663,,,2443.5102256724663,0,0,2457.645153088163,0,0
0x7eb7585931e37bbc662326b21ba8f2b9b6c8615f,2427.9304841687613,,,2427.9304841687613,0,0,2433.5088030594698,0,0
0x7462545370a6317cc94d36995ce32297794f2251,2423.3168337264206,,,2423.3168337264206,0,0,2423.2262610621788,0,0
0x3787a85f207c1a14f5f1586cd82a37131091ff20,2422.579201176858,,,2422.579201176858,0,0,2433.2716941553263,0,0
0xdaa23dc33522239ef78cdb1178101fd07d587fce,2421.983609552686,,,0,2421.983609552686,0,0,2264.842514352117,0
0xe5ba06b228f77bf4723cce188576953da9e8c5e7,2391.1617030733305,,,2391.1617030733305,0,0,2401.671192971202,0,0
0xd268961e2e5e17398f84784fdbdc411d0862de86,2378.755071721396,,,1048.7220232454572,1330.0330484759388,0,1052.5879155121545,1243.3443589024369,0
0x3c037ece744323a819a659ce187a42617fc28bad,2367.336608484823,,,2367.336608484823,0,0,2379.1677350741948,0,0
0xcc0e2c4b8e9916a28b00d176d879adb9e6a53c27,2362.0573549596156,,,2362.0573549596156,0,0,2370.764580572914,0,0
0x92834b3da8c169bb2699fda12d3a5911c0d37d11,2359.983067591767,,,2338.763279002783,21.219788588983846,0,2350.4119463892007,19.846942111421978,0
0xec928ca4a3106b5b2c6b8ef094f3bc6c51efc1a7,2344.6619156250003,,,2344.6619156250003,0,0,2350,0,0
0x4f7fe21d5433fae9c40c62152dc11f4a808d0c9b,2314.276300577784,,,2314.276300577784,0,0,2331.5974681295024,0,0
0x5d1554306d76bbd7df2febe4d6e3fb540f408fea,2313.977641999162,,,1040.283345491593,1273.6942965075689,0,1044.112774766225,1190.6778947017813,0
0x1a4b4b3329dd7ff75a4e8dc184bff1392bf51319,2313.903558125,,,2313.903558125,0,0,2308.375,0,0
0xb94c6c822d728e77dbc4c4e77cf4811e04f39c1b,2308.8061812077176,,,2308.8061812077176,0,0,2322.257100333607,0,0
0x97ebe7ffa190178abb8ac012d7d7a4fc11e0b6bc,2292.8415422899216,,,1126.5665160301266,1166.2750262597947,0,1130.7193655800606,1090.8210906583647,0
0x2d18a07440a5061b4cd0375a7a57d9a382a0917a,2292.582495819377,unverified,,2292.582495819377,0,0,2302.4978201650156,0,0
0x45ea65749ab2585c3cbb0b6f4b572e9b23f8f7bf,2275.8458441985595,,,2275.8458441985595,0,0,2284.0717535266567,0,0
0x35018e911262aa04e32cc3968a99f1aa51340f69,2259.135455579795,,,2259.135455579795,0,0,2266.9513369167066,0,0
0xc81f7b9bbd22a92a1e8c6512ff18e7606c0d097d,2252.1917347551152,,,508.43294568558537,1743.7587890695297,0,509.5220435342552,1668.8120238743277,0
0xf753fcb2c1ad2c7a7f6178eafd48fddbcd108206,2251.7829148100636,,,2251.7829148100636,0,0,2250.1702927669144,0,0
0x0d06c0164311490c21c1b8201141a9b3852d6d02,2238.1082583708762,,,2238.1082583708762,0,0,2242.893975802336,0,0
0xa01f70675569538571d0768390434340284581e1,2237.671743391781,,,2204.159969165751,33.511774226030546,0,2212.273154304285,31.34367905344533,0
0x9a90e493f455cfbc5b43052e17307a0ee3b4fd71,2222.8093845374997,,,2222.8093845374997,0,0,2228.024375,0,0
0xf912a6d4f7e380c27857c19bc14accc0c3daa074,2212.0132734435592,,,1220.2854413513278,991.7278320922313,0,1224.7245256418578,932.2874476765207,0
0xd9ca091af9a1716249dfbfd01aa2ed47d47ea5c3,2205.2764585504647,,,2204.4562948051016,0.8201637453629657,0,2210.1879712452715,0.8093891569062299,0
0x297266ab73ee8f1cf36c6b0b2273a55a59ef8349,2204.3642190958967,,,1019.8419350471735,1184.5222840487238,0,1023.6013669677045,1107.88781436819,0
0x7c9a1d958d37528e8d3932e52503636909811221,2199.630133523949,,,2199.630133523949,0,0,2210.2753382951323,0,0
0x3e5cc2a6728149f7a2fd70432556e6d62fef68ab,2189.6566899348923,,,1920.7959560978063,268.8607338370865,0,1925.5484814819652,251.75526039272384,0
0xb6c4ecb01dfd35756806da82dc4a9e5eb68c9792,2184.1530011225454,,,2184.1530011225454,0,0,2189.022112822957,0,0
0xfc93f6c1c03523139ba66606b450729d4174c193,2182.66890625,,,2182.66890625,0,0,2187.5,0,0
0x7c70c02356fe3536ce19babfd06293b04a32783a,2180.161531378053,,,2180.161531378053,0,0,2191.3814143468744,0,0
0x6e4c501eed0c24fb2f3ba74c23cddb11702bdb6a,2171.920172211643,,,2171.920172211643,0,0,2179.9264972544343,0,0
0x86d4b179fa0fc91d2889ae27c1e34a3ec8666f0f,2169.4734959019993,,,2169.4734959019993,0,0,2177.4708017892704,0,0
0x5e729fa24bc4e576b518178b11e436350908b54a,2152.4067737987307,,,1183.6250128802178,968.7817609185125,0,1187.9881965290192,906.1049523147917,0
0x676209dbb0fb17e581cd374a01d3c0a8cd35aa1e,2148.3170231897025,,,2148.3170231897025,0,0,2156.236340208202,0,0
0xd9d0133a002315ac984c8bebde35564b38ab89e5,2137.779527235,,,2137.779527235,0,0,2145.6600000000003,0,0
0x357310c9b0b85fcc25afd2bea61780676fe6572d,2135.687334447593,,,814.8474855626871,1320.8398488849064,0,818.0644699116274,1234.762243796237,0
0xd31645e03a821c0c87409382fa4b753c6dce5388,2135.175415701135,,,2135.175415701135,0,0,2146.711671966598,0,0
0x4891971c97af13821ac21ec1621c03ce6301dc16,2123.751624005549,,,2123.751624005549,0,0,2131.2589106126575,0,0
0xb2da66eb8797df7ead05d37eda66dc56f1a128b4,2118.4903212999207,,,1013.3971452759474,1105.0931760239735,0,1015.3661639533653,1026.3693454761603,0
0x2ab0e20a8dc55b1cc399f2186405f46e9f39b348,2117.909021788884,,,1352.9525967318414,764.9564250570426,0,1353.0315235707164,710.1764881895494,0
0xcaacb55a914478aa12a1b0db48fe122af3a45628,2116.477170364032,,,0,2116.477170364032,0,0,1972.043524523819,0
0xa2b4b1e81e7a0243c0738f94a741b59aa1594a8e,2115.211674766093,,,2115.211674766093,0,0,2118.6241729875833,0,0
0x06ec005bd15526852dd907902f721706ba2c98e8,2113.212624572148,,,1013.3245545566587,1099.8880700154896,0,1017.0599615303692,1028.729139458708,0
0x9887290d1ceb7751113952914ba279d590d6e0fd,2104.4971455998893,,,1006.6876798617023,1097.8094657381873,0,1010.3968362022338,1026.7158098135887,0
0x9e0ebd11c6c4467f148dcd1f197fbdbd80d21f3c,2102.705361263884,,,986.0216124378331,1116.6837488260505,0,989.6563728813329,1043.8393167848772,0
0xea4d67c757a6f50974e7fd7b5b1cc7e7910b80bb,2100.4204348915996,MicrocreditProxy/MicrocreditProxy,,2100.4204348915996,0,0,2103.811478228303,0,0
0x831159abf6a153b94a067ad863df67e49d96fd06,2098.3605163152884,,,1125.9134000132751,972.4471163020136,0,1129.9072351551918,909.5113451810422,0
0x7e55092a4bbee67cd78bf02c5cbc205d3f0c2144,2094.12354195,,,2094.12354195,0,0,2096.5049999999997,0,0
0x24174804e2b642e91fd4f37ff45106543cebf8be,2091.3076679958144,unverified,,2091.3076679958144,0,0,2099.0168320657835,0,0
0x520a6f42513e464f4b092c7bf5676de857b5668f,2086.0597939452764,,,1805.6594876527467,280.40030629252965,0,1813.528031032327,262.3389515589687,0
0x441f02367ebaba628cde1190ad756bf2761fa39b,2072.1635933125,,,2072.1635933125,0,0,2085.9375,0,0
0x3e7045c2632ae7d83cca7b86cef4a68528ef3f2e,2062.8974272431515,,,2062.8974272431515,0,0,2075.018439958324,0,0
0x74a26021983e9db3c47fda70263c1a0e3f3ec56f,2062.3884747264497,,,2062.3884747264497,0,0,2074.3581427860026,0,0
0xf7cef0e063e33619e26f76b8c7434354800eee2f,2058.6725947126133,,,2058.6725947126133,0,0,2067.582270885941,0,0
0x5df2ed7ea80e0fa58105f96ab92386776638ee6d,2053.474094390967,,,2053.474094390967,0,0,2069.1046327249715,0,0
0x9e96e08dc955ba59112607af8e6fb8218d38bf74,2023.6583201723652,,,2023.6583201723652,0,0,2031.1181092079578,0,0
0x4416bd4dbf62ddee222d468aa954406e0d68ef29,2015.3896699999996,,,2015.3896699999996,0,0,2019.0624999999998,0,0
0xc6b895e917e4636095dfc8197b7e61daf8ae7023,2004.424914539238,,,636.8723890321446,1367.5525255070936,0,640.9571524525277,1283.0544112824903,0
0x95d2e0492e5dce9a63116d063e63dd7d49b48344,2002.1525117448432,,,1189.5329757319068,812.6195360129365,0,1193.9042243919605,760.045879921354,0
0xc7cbfb8ba50a88d8e9d640180a63807656a4bffd,2000.7996682898088,,,2000.7996682898088,0,0,2007.7378639912654,0,0
0x5c0de4016a88e5578d77f55d3c1b8b7554d7d1cd,1997.6565924754498,,,1997.6565924754498,0,0,2006.6034563450926,0,0
0xe621d482da17db84cadb9b94ae124c243a24ba77,1992.4552345500001,,,1992.4552345500001,0,0,1999.7999999999995,0,0
0xb4fb17d09233dac65afb25d617564c44585a2db8,1987.6925053085981,,,746.5356787535807,1241.1568265550175,0,749.2876248778505,1160.2226524642313,0
0x87cf1da3adf19297b69f3ae7a235a475aa314dcd,1987.443724884017,,,24.55279350901696,1962.8909313749998,0,24.55581095232255,1812.375,0
0xa0fca8fa8e9c6aa77305f94be0e03908d0a42900,1985.737033602839,,,0,1985.737033602839,0,0,1857.4176448499995,0
0xc67b409595ffeb46f73f87d353b88be9efea3f82,1981.9122845210795,,,1981.9122845210795,0,0,1986.4907889324627,0,0
0x78cf63fdee188b3b239474a1d813428c37bac8c6,1974.3028509005972,,,1974.3028509005972,0,0,1982.5463464474735,0,0
0x248f7dbef7b0c503d36ad118a74f445ed93d5e46,1970.653049326103,,,909.4022510749194,1061.2507982511836,0,912.7545704234418,992.1003965043193,0
0x9a4630d17b49297f88e37f1d07ddb2f169a0208d,1957.1414115009998,,,1957.1414115009998,0,0,1964.3559999999998,0,0
0x8902280a577135cf50f2019081d416de24e22866,1952.9681087149136,,,1952.9681087149136,0,0,1957.65039438837,0,0
0xc133cd3fd2dd556baf787219b4cd5092e7e31f01,1936.895379563837,Pair,,1936.895379563837,0,0,1947.7292475438871,0,0
0x09ea2e7c0af6ccfa8c8310af0ac43bc9e7afb183,1935.286175,,,1935.286175,0,0,1940.625,0,0
0xfc27dc59624bc0940a099c38f2fec37075ec192d,1933.3076431724796,,,754.7854963973477,1178.5221467751314,0,758.6092015404686,1103.1222907453807,0
0x78e273dd3406ea41ddf9dd3adc56b6f8a9639f34,1928.8038964870102,,,1883.519143468776,45.2847530182344,0,1889.126879584355,41.979210668758014,0
0xbcaa871742cc603c297e956df8d6a398ef975551,1925.943524747178,,,1925.943524747178,0,0,1953.1360615643068,0,0
0x1810d50b9fb925f9ea86258d72d32efc2de489b2,1925.3683003014507,,,894.790427339777,1030.5778729616743,0,896.9661564733951,956.7709356223513,0
0xf9c6f8028cac06a0d075b335ca771d1a89848b30,1916.149464700811,,,1916.149464700811,0,0,1923.0429643003058,0,0
0x522cd26f989ef0a57cf3fffd510469ff49f503b1,1913.3191563644734,,,1910.598904343642,2.720252020831265,0,1929.9692772752574,2.544541268103637,0
0xb4f73252ebe3b5710800aafd5c3fda46cf294977,1905.6982013976326,,,1905.6982013976326,0,0,1915.9319847922748,0,0
0xd7661b966ad4a3dd1223a376b14af6206689494b,1904.2526022113889,,,1904.2526022113889,0,0,1911.10271955118,0,0
0x9b4c90c47ac90295b8cdba27454129f42ec3ba33,1898.247969712864,unverified,,1898.247969712864,0,0,1905.1241335081868,0,0
0x01f1e89990923284b7b5b1d9b102c22259abcad3,1897.2370459091871,,,0,1897.2370459091871,0,0,1773.882238371129,0
0xe58f76b07c22c0183268a166f2e47581d3d6e196,1895.6617137221906,,,0,1895.6617137221906,0,0,1772.410994138584,0
0x6ad4061ef8f8434b647a2db45169053dd5215012,1887.3743822269794,,,403.22446556657167,1484.149916660408,0,404.6313146072577,1387.5083512294202,0
0xbfbebfc24499c5ed62094535830b1598c4645a43,1885.303165666916,,,1084.5429723832274,800.7601932836887,0,1088.9397577081195,741.8902180754563,0
0x10a5e0d2175034e9311dbc7cb7aaade9f29195ad,1870.6877917307716,,,1870.6877917307716,0,0,1875.0623121049123,0,0
0x317921c71158150bddc5f717fbd96dc377fcc799,1870.0050878420188,,,1168.3780126619058,701.627075180113,0,1172.6778728694417,658.2318558032775,0
0x65bab4f268286b9005d6053a177948dddc29bad3,1869.8663239991972,,,1869.8663239991972,0,0,1878.7604512668859,0,0
0x53244d942eee548cc022dd40b1089b524c5be0a6,1868.7739140134786,,,1868.7739140134786,0,0,1878.0198869153883,0,0
0x16527c1266a8d058a8c941eec6ff13f8db21d0a8,1865.894847934751,,,555.2927033839842,1310.6021445507668,0,557.6096932185449,1225.1595283629374,0
0xf8b0167f96702731dedbc80bc908bb442061370d,1864.0262741173926,,,1864.0262741173926,0,0,1869.1505461419029,0,0
0x46980cd3656942d86db97a5cec6ba8ab1f77d2af,1859.1336328010002,,,1859.1336328010002,0,0,1873.124625,0,0
0x39340e46ec298abcce0b0f58d65ac534e2f4fe4e,1856.1831909469663,,,1856.1831909469663,0,0,1862.8577501493232,0,0
0x4201a38615ec7d1f57df6143e7a7ed82dd7a8ee4,1840.1875620376434,,,0,0,1840.1875620376434,0,0,9165.342649959546
0x4a2115ba6fb935c49dec4395045cd2b996060e13,1835.1923827595358,unverified,,1835.1923827595358,0,0,1841.835803906013,0,0
0x61297335a2559bc9481a3748d7c39f390157bcf0,1829.8425958515618,,,1702.4773763162275,127.36521953533436,0,1708.6820231860836,119.1251330580472,0
0x330ba9ac0368399253077f113bfb9c582f21e733,1829.185876487016,,,1829.185876487016,0,0,1835.9404275717222,0,0
0x0ebc2f8dd22c0270deb5dda597747c19c14d28a0,1827.1668701581268,,,1827.1668701581268,0,0,1833.0289158014998,0,0
0x35d0e078755cd84d3e0656caab417dee1d7939c7,1826.2854501903353,,,1826.2854501903353,0,0,1829.1916785649996,0,0
0xae5c32b2e245958814156830daa10a2308803741,1819.529612880884,,,1102.260302200365,717.2693106805187,0,1106.3182354727019,664.5261341518792,0
0xb8378f9053779c7252068219f1faeb108149d4bc,1814.057233435519,,,1814.057233435519,0,0,1813.7375580587877,0,0
0x00518334c9cf24c98fa30dd6e4a9eb9072a1d848,1809.8039113371776,,,1809.8039113371776,0,0,1817.6295646857004,0,0
0x3d4a6bf9c625236916e322a57067a58e496dc658,1789.5275093750006,Gnosis Safe,,1789.5275093750006,0,0,1793.75,0,0
0xbf8539a82c2326ea6b1564c2658b396814571356,1787.3135584020051,,,1787.3135584020051,0,0,1792.4180064006332,0,0
0x0e10273d709be099f3e5b3dd8ba2b93aea5c6931,1776.8314535353056,,,1776.8314535353056,0,0,1790.3591272454373,0,0
0x5e0de4444124acfb6da7961cff1a91fb7575f2e9,1766.7846011021336,,,1766.7846011021336,0,0,1792.2887674629944,0,0
0x0aa111db73274c7b1b155dbb9522e927b7747ade,1756.7825977709394,BaseCreditPool,,1756.7825977709394,0,0,1759.7374721647536,0,0
0x68d3d9500c92c5f952b381d2cf19ad9e2313b2b7,1750.9711405142052,,,497.05074359066515,1253.9203969235402,0,498.88301618837073,1172.1579875342559,0
0x15f050fe053e0516a1bc04cf48537fd801fea43e,1746.9454535526363,,,359.4920953861491,1387.453358166487,0,360.9929276077717,1296.7901060223226,0
0xb07b8dfde0cb30a9c977f7ca6a9d4668336cadbd,1742.3429999999998,,,1742.3429999999998,0,0,1750,0,0
0xa72c9c86659a8f02ef62623bc061420978173422,1735.7126239583577,,,1735.7126239583577,0,0,1742.0523388006784,0,0
