Address,Total cStables in USD,cUSD in USD,cEUR in USD,cREAL in USD,cUSD Balance,cEUR Balance,cREAL Balance
0xfc56f4aa104776cca363453b9415c89887e9f2ac,1234.8588006347309,1234.8588006347309,0,0,1237.4847432599283,,
0xc8542502a49ba8a4f8e8ff4af782387ba9511432,1234.4475545129308,0,1234.4475545129308,0,,1161.3771860953686,
0x691c71104691b45e42ae03277c75552522588a33,1233.5534144127905,0,1233.5534144127905,0,,1160.5359726232534,
0xc7485a3a27408864164b87ba308bfbf8933fb838,1233.0768014670493,0,1233.0768014670493,0,,1160.0875717173114,
0x700acdbdd3acf363485032a672b99f96629473e2,1232.6553651183945,0,1232.6553651183945,0,,1159.6910813529134,
0x7abe96017fd5fe48b3698ce13c17e4c916c906aa,1231.8732560279868,0,1231.8732560279868,0,,1158.955267464898,
0x0020b80802c69601223b87e40be35c973df03084,1231.6853356058164,0,1231.6853356058164,0,,1158.7784705727884,
0x2016be9ac5b322118bf70a65a7be86cf270d6e5c,1231.135220060135,0,1231.135220060135,0,,1158.2609178892944,
0xa3c3b7550f6931555739822780959771a33bc06a,1229.9802173158769,0,1229.9802173158769,0,,1157.1742829551856,
0x85b145fbb0060357997db939d58612ba4a7c0a8b,1229.9734516746428,1229.9734516746428,0,0,1232.5890055444079,,
0x8a6d9f24297e8f260025bcea15d5e92f5260ba5f,1229.7587097399023,1229.7587097399023,0,0,1232.3738069582678,,
0x84e6b035a36899b304afd8992355daa38f044121,1229.5296610188645,0,1229.5296610188645,0,,1156.7503963327943,
0xcc3f75365d302f2919631843d2ede209ef839f22,1228.8556511931797,0,1228.8556511931797,0,,1156.1162830147414,
0xee922e4e0490fb402e06402de8a0c2d92575d540,1227.3218899017104,1227.3218899017104,0,0,1229.9318051923285,,
0xf0b02a295b2f472344e993e50b79998e06bf9640,1226.022371815057,0,1226.022371815057,0,,1153.4507132871684,
0x6f52c0cba03aaff24b32d8e6dc91d8e998405995,1225.5040205193466,1225.5040205193466,0,0,1228.1100700880734,,
0x9f043a1ad0b4d593028b0147a8ab3057d86031e1,1224.90461141105,0,1224.90461141105,0,,1152.3991162160828,
0x37b250312b6b2bbf66dc082adf6fc719b65323ec,1224.685026322662,1030.0483555739913,194.63667074867075,0,1032.238766235944,183.11558734,
0xb8cbc6f1a2662a1746e81200626acf0674941dc1,1224.4912982321441,51.2560558508363,1173.235242381308,0,51.3650524922248,1103.7882001899566,
0x7385fbf750b94215fc1fabf1b843884f2bcfa6dc,1223.9140838874828,1223.9140838874828,0,0,1226.5167524361523,,
0x144c264e0ba3f1f5afb23bfb89cf8b5530ba27cd,1223.3573774052666,1223.3573774052666,0,0,1225.9588621106655,,
0xfad401b55e87ed5aa7a21cad6c3555869286b379,1222.7165375220372,0,1222.7165375220372,0,,1150.3405604784168,
0xdc9212799124be4e370f684427cec287854e620c,1221.3662527828517,0,1221.3662527828517,0,,1149.070202831314,
0xd907d4b7abeb374f01374f3b91493e22ffd04fce,1221.0228814913435,1221.0228814913435,0,0,1223.6194018620947,,
0xe440377db9d95eed5e522002e1a4aed2951e73bf,1219.5458601530797,1219.5458601530797,0,0,1222.1392396195524,,
0x1ee9f860cb62c3f92b9f9cf64c5bd3e235a9b4cb,1219.3150968520652,0,1219.3150968520652,0,,1147.1404604988586,
0x777aa5da634acffc17d470e87bffdf66d08caafd,1219.1826118992828,0,1219.1826118992828,0,,1147.0158176972266,
0x8104d89057a92d403808ec1d4601e239c0817157,1218.9346020975693,0,1218.9346020975693,0,,1146.7824882823113,
0x707110f801cbf28ccd09708a75e49025e27d073a,1216.7749015959025,1216.7749015959025,0,0,1219.3623885844788,,
0x84cf88edd70cfbd8e30e7a7be6822b172a9b5370,1216.4975581480946,1216.4975581480946,0,0,1219.0844553623735,,
0x8d18ae8ff3adb81074b0f688b448684b0359b945,1216.2405475430621,0,1216.2405475430621,0,,1144.247902275589,
0x5bd5f2bc18bd01d50512cf2bd269d789d1f6664a,1215.977048,0,1215.977048,0,,1144,
0xc4a7b1eb00ab8a33c745be069f6357e640827dfd,1215.8437245421017,0,1215.8437245421017,0,,1143.8745683266914,
0xf0e97c72661f51b8ff06c16bdd35c931b9153020,1214.9697590152905,1214.9697590152905,0,0,1217.553407345678,,
0x2b09d25b21158964bb7865c6cdcca9b3de64eb4e,1214.803081965241,0,1214.803081965241,0,,1142.8955242650566,
0x96cc68922f32f332c2eace285a657c7484cd7c06,1214.4696603179555,0,1214.4696603179555,0,,1142.5818387681782,
0xba4ce5de02e76535a7536e68274966e54f18bc31,1213.0848465208198,1213.0848465208198,0,0,1215.664486561303,,
0xeefdefa688807de2c3c631f097bb9fec1dbd9d06,1212.409169316774,1212.409169316774,0,0,1214.9873725212642,,
0x90dc49255e18c496404d18c0a139015af4923aa5,1212.3549515178747,0,1212.3549515178747,0,,1140.592305436713,
0xa7b7f34fda669e8673d7d99d9cd369d19e0b17a9,1212.3013119647221,1212.3013119647221,0,0,1214.8792858092093,,
0x3319c5056371681bdd48eedcce6997a8d44179fc,1211.873336264223,1211.873336264223,0,0,1214.4504000130507,,
0xfc55a60fe267979fdd4e514eabdc3197c121f75e,1211.1685981591208,0,1211.1685981591208,0,,1139.4761756177772,
0x2fcb1f28d8c54595d4f8c885e0d7c842315d2d11,1210.8227241591437,0,1210.8227241591437,0,,1139.1507748574384,
0xb7c20625360427779d1e38fb95cf0e6b193bde12,1210.6434872123702,0,1210.6434872123702,0,,1138.982147441776,
0xb3cda1325ddd32811573893c3cc7ced26a7124e2,1210.4319011656155,0,1210.4319011656155,0,,1138.7830857589215,
0x4711d3336719c8994182a9f44a45152da7aa35a0,1209.4659708221868,1209.4659708221868,0,0,1212.0379152784076,,
0x36e1d36ca1b23eda2eced541d4e993556c9a0343,1208.929306948253,1208.929306948253,0,0,1211.5001101820594,,
0xab77254aa60f9cf06509ffe6a84eee4bba2c717b,1207.8940003837995,1207.8940003837995,0,0,1210.4626020252972,,
0xf6889baaecd53079f6f84f608cc497f9b6014674,1207.6669178963443,0,1207.6669178963443,0,,1136.181769504434,
0x810c12ac6350a68993c390832f5ef178ee0a22cd,1207.5936936509213,1207.5936936509213,0,0,1210.1616566864097,,
0x87b4b82b87dcd7240091bc8e9009628a31452919,1207.3333750398047,0,1207.3333750398047,0,,1135.8679699730128,
0x8f814d456271f051a7b9e6ce531c514b0347d608,1206.887429180533,0,1206.887429180533,0,,1135.4484208837878,
0xb7c01230597a7764cbecd587ae8e81d957da7d6f,1206.374912167367,1206.374912167367,0,0,1208.9402834488453,,
0xc33e824281c970250f3a1ca33553f6edf58ce0c9,1206.3226271979765,1206.3226271979765,0,0,1208.887887294816,,
0xf4ac5576cdc6705e3b0c1d01231d54356d2843b3,1206.0051494736322,1206.0051494736322,0,0,1208.5697344501352,,
0x2b84a74c8f71d68d18ac848e4e40412329280432,1205.7287810980943,1205.7287810980943,0,0,1208.2927783738035,,
0x5be917aa903d693320beeaea1948d030a0426b25,1205.6464712156371,1205.6464712156371,0,0,1208.2102934583556,,
0xcd17104b90f101de2480f26cd35042117e77919e,1205.6376887584752,1205.6376887584752,0,0,1208.201492325189,,
0x32e74dda7f12b4b89cf05cea4dd68ecd37f2a988,1203.5573403986577,1203.5573403986577,0,0,1206.1167200786647,,
0xf07a93f2a29aa215485d0bef0a28750ef5710160,1203.391769232221,0,1203.391769232221,0,,1132.1596787258281,
0x0de334a3cba5ac0385f803f5a668bd2de8f8e28b,1202.9144155767146,1202.9144155767146,0,0,1205.472428069077,,
0x67c9a43e692e9b93889f71af05bea9455c4e5925,1202.4348313798746,0,1202.4348313798746,0,,1131.2593846743205,
0xc0042cb926e196990a03bd02ea53a6069f19445b,1202.4241318852532,0,1202.4241318852532,0,,1131.249318512408,
0x809d37dae5c2b5aa753febf6b00434368b6d90bc,1201.9836262731183,1201.9836262731183,0,0,1204.5396594304295,,
0x1739e53406e0aaddde64d9c4022cfd8f38dc2647,1201.8884426998716,0,1201.8884426998716,0,,1130.7453382530073,
0x4ec165f0b2499028ed506d9965a3e0c2d6b85997,1201.788541077335,0,1201.788541077335,0,,1130.651350084094,
0x6925adc9469ee68078054f7c792dbe4c96354b94,1201.7628688794564,1201.7628688794564,0,0,1204.3184325934196,,
0x86589873ef9683b0fef945c37255a902ec6c4a3a,1200.1387172701245,1200.1387172701245,0,0,1202.6908272054545,,
0xc9e9c8a58b320ececfa255c7f0e904cbebb91116,1199.9700176260076,35.0255178,1164.9444998260076,0,35.1,1095.9882096400827,
0x346a0f830786a5e0c8ac285f09b6f34dadd8637c,1199.4750182042583,1199.4750182042583,0,0,1202.0257167752552,,
0x9d2e6a2507afa47c98f9aec30174266ff6f41be3,1198.9166848824893,0,1198.9166848824893,0,,1127.9494870083831,
0x3c8bf4d7f888517ccf6bf12a19a90a245c694560,1198.8148662872745,1198.8148662872745,0,0,1201.364161036995,,
0x1fba5a409b1017b5ca3f712fabdc8fb9471315d4,1198.1762358830413,0,1198.1762358830413,0,,1127.2528672352041,
0xcf8d5e3de8069b00afde2434faf81243fa66f295,1197.791494916463,1197.791494916463,0,0,1200.338613454213,,
0xf9ab431990ad22f005eee6c535c3ed529c234cad,1197.7673221194977,0,1197.7673221194977,0,,1126.8681582094348,
0xef1cbd797bf7d7aec3fc53ea3905fe43e774c16c,1197.4536,1197.4536,0,0,1200,,
0x0aebdfb709dddc13b850c363eca09015bebe601b,1196.9534642304855,1196.9534642304855,0,0,1199.4988006855401,,
0xe66d3dd5c45f2585fd8900f0ace853069df7be8a,1196.8991265208817,0,1196.8991265208817,0,,1126.0513535119692,
0x21015a458032a9a4af5739a81647e88909fc1145,1196.6020007934972,1196.6020007934972,0,0,1199.146589857174,,
0x1b60e754c3656066498d90c8788e50a6dccbd388,1196.4557220000002,1196.4557220000002,0,0,1199,,
0x530cf34ee4977d375493d29fb9ce194f138b4693,1196.276886551192,1196.276886551192,0,0,1198.820784255382,,
0x6f4e350a89f441b27f57fb07f3f77b2be58c0b1b,1196.2601471828507,0,1196.2601471828507,0,,1125.4501971300213,
0xc81ad23ef547a55403edbab6e9a1f023164a40b6,1195.868713250623,104.70007556630324,1091.1686376843197,0,104.92272158149918,1026.5793450328858,
0xcec49a1d2968ec2d6adef30c8a6163dc3a16f00a,1195.5096196187476,1195.5096196187476,0,0,1198.051885720246,,
0xef062f030388b2588218215eaa0c60f733601a79,1195.3896267002563,0,1195.3896267002563,0,,1124.6312051648965,
0x5ffb0b607e4c5b49512278be008a3adc5a9f4f8d,1194.7800769948476,1194.7800769948476,0,0,1197.3207917148666,,
0xdfbc3afac88fdd69ec2ac87bd5f239f75064e76e,1193.9661336445138,1193.9661336445138,0,0,1196.5051175038568,,
0xe56eddf9cd6749a5a4d22f04309d6f00f1ff17b4,1193.7148107575433,1193.7148107575433,0,0,1196.253260175636,,
0x14e3c87071c23161616183dbce9a67d472447a13,1193.5832577656786,0,1193.5832577656786,0,,1122.931760208632,
0x1d5e67875e0a12262c694ee9f3c97903763b4aa1,1192.5536204290888,1192.5536204290888,0,0,1195.0896005614802,,
0x0918bf9bee378048fcc5d25e7f1bec9037a27f1a,1191.4955041422932,1191.4955041422932,0,0,1194.0292341772172,,
0x74562f93e607680a1babb6362bceae9aacbfb062,1190.514715254518,0,1190.514715254518,0,,1120.0448532242106,
0xfe600179c13961d7e162b7c779b0173494eaabfa,1189.892760993994,1189.892760993994,0,0,1192.423082775644,,
0x28b38d9d55bc354a746ccc0643f13699ef5876cf,1189.4007688574325,0,1189.4007688574325,0,,1118.9968443984174,
0x2939159f4af4110b87d9cf36be70b95c940009e1,1189.2090247838985,1189.2090247838985,0,0,1191.7378925919786,,
0x473f194f68c1f4ad8f25d5b71fa139cb18060df3,1189.0048152344455,1189.0048152344455,0,0,1191.5332487883743,,
0xfe407acf45b6839cfe717598c5d9e82b77832703,1188.8030327296995,0,1188.8030327296995,0,,1118.4344899269647,
0xd9cd6b717fb6bc599009a5c3e1b6935942300c4a,1188.7676182747612,1188.7676182747612,0,0,1191.2955474264,,
0xca229692c78231125a16e6b4118d124d87a57b72,1188.626428754583,1188.626428754583,0,0,1191.154057664948,,
0xbf13e2d3bddb9dd58d2e4ed093362a4ba41fd8de,1188.2206738264772,0,1188.2206738264772,0,,1117.886602459531,
0xd4d009fb31bbf88bbf45330551c73eeea13842fd,1188.0631947024553,0,1188.0631947024553,0,,1117.7384449608535,
0xedca86fd7afb889d1ae28ff01697967969f4f92d,1186.5539627013372,1186.5539627013372,0,0,1189.0771844868182,,
0x1c32539349156e308552aa8c95787ed6e073ad97,1186.3760797299656,1186.3760797299656,0,0,1188.8989232450915,,
0x4e5a61a85eb24c8ca80eac3737ab701c5066c96d,1184.9456352842633,1184.9456352842633,0,0,1187.465436941453,,
0x3ca546e93721d6632b7c4801a206accfab02b13b,1184.859070747696,1184.859070747696,0,0,1187.3786883243201,,
0x68ce46e71ff2d2fe19ccba1cf9da655d0074e258,1184.744040967168,0,1184.744040967168,0,,1114.6157611244982,
0x1fc87b52f9f23c6a379478c5a77dbca92bfe8aa0,1183.9389344589756,0,1183.9389344589756,0,,1113.8583110995269,
0xda8430ab8ae19f4915499fd9811275904fb84e47,1183.7572814918537,0,1183.7572814918537,0,,1113.6874106744494,
0xe8596f4796437eca940687f7791e92c2fb3fad44,1183.3985102662957,1183.3985102662957,0,0,1185.9150219428584,,
0x8e06f071d80fea483fc5b3980d7ec7251f986b55,1182.2860635717639,1182.2860635717639,0,0,1184.80020961657,,
0xac6d52c948018c0ef3a0d8d5b46d64a738411cf4,1182.0534181278674,0,1182.0534181278674,0,,1112.0844037002585,
0xa42d5cf514a9ba3fb12d6ddbbf3bb418f56ad45f,1181.8167709236968,1095.4912910138798,86.32547990981692,0,1097.8208668934276,81.21563575501844,
0xe15a73e82e795b4e9597fd18d375fc337c55f4e3,1181.688972958741,0,1181.688972958741,0,,1111.7415310496879,
0xa2ce24a08e42556acb97579fbbad9365aac0402a,1180.9064161536346,1180.9064161536346,0,0,1183.4176283610166,,
0xe4c4fb451f14d7a258d72ad8fcf063a514dcbe12,1180.2985301205547,0,1180.2985301205547,0,,1110.4333923726451,
0x4cb377dbdb3bb0ce7f7536e90d7691c8d2c34e88,1179.5370550810442,1179.5370550810442,0,0,1182.0453553250438,,
0xc34c4df059e440192e7a12f3bf33392704642ca1,1179.2746754518753,1179.2746754518753,0,0,1181.7824177423245,,
0xa948135127ca004fe26eca65d049d5c6284cb1bd,1179.0739966788642,1179.0739966788642,0,0,1181.5813122234022,,
0x40c536095e95a3a1efedf6064bf00cec2c0d29d9,1178.2082263753496,0,1178.2082263753496,0,,1108.4668194932904,
0x5747f143a707f5b2a5c7dfbde3f500cf0f5b110e,1177.8037399404016,0,1177.8037399404016,0,,1108.0862757302796,
0xb1eb191385c864884dfea917c6464afd18c6aa76,1176.6056832592487,0,1176.6056832592487,0,,1106.9591353409992,
0x1f19f43d1381e469980eae506cead0fb5fab8a9c,1176.342044768387,0,1176.342044768387,0,,1106.7111023423156,
0x93f6b09d2cec20c4cabf1103c9cde80195d44960,1175.6752284511385,1175.6752284511385,0,0,1178.1753164726936,,
0x23564e632651a563d21db391d97bd3d9676bccad,1175.3527197268884,1175.3527197268884,0,0,1177.852121929623,,
0x53a2c3ee9bf495265ce052f291a5de7255e4c256,1175.0897922164654,1175.0897922164654,0,0,1177.5886353005733,,
0x5c414b83f823f81ae2492ff092d231228dc2dde9,1175.065120138534,0,1175.065120138534,0,,1105.5097624165708,
0x24d6d680158d93ec298423c152cc180c92e35752,1173.9075379960036,1173.9075379960036,0,0,1176.4038670017812,,
0xbf8a9025c14cdcaa07ef02bf042bb74c537911ba,1173.4669501137648,1173.4669501137648,0,0,1175.9623422039215,,
0xfdaa9585d8b5165dbe3997ebfbbc31387f90fd91,1173.3487970129295,0,1173.3487970129295,0,,1103.8950332085474,
0x483ed401f2cb50fca28da27828bcf4aa8feb82a4,1173.286586064201,0,1173.286586064201,0,,1103.83650469811,
0x9d870e4a6f2ea81185b8a043852cea5baa3cf6b2,1173.2090458580965,0,1173.2090458580965,0,,1103.7635543114811,
0x719c583d0afb22800d0f762f2ef5b300c5e6c185,1173.2055279863437,0,1173.2055279863437,0,,1103.760244672297,
0x3d5368df586d7eb25743b692655495cf370c3ad1,1173.0839740332594,0,1173.0839740332594,0,,1103.6458858342276,
0xccf19a863f181c567f6a0efd235dbb0a0b542f1d,1172.0579822772552,1172.0579822772552,0,0,1174.5503781797527,,
0xb63faea2bab332eebdd6feb4a298f3d7cdd9d294,1172.05648459656,0,1172.05648459656,0,,1102.6792163419723,
0x528d507b2f013aa8a2975669f2e3ca8c10bb784d,1171.5597228462564,1171.5597228462564,0,0,1174.0510591938657,,
0x0134e0e2c3ce4388695ff25d67933fb258737190,1171.3292244774777,1171.3292244774777,0,0,1173.820070667434,,
0xb730193928d180c5b3eb7e9814e0e9e6425799fa,1171.312350842094,0,1171.312350842094,0,,1101.9791299246265,
0xaae89519706b107c31f8433614c08f56a7ae4c7e,1170.5187570605099,0,1170.5187570605099,0,,1101.2325111561015,
0x372fbb78377796a53fe583653f1e819287d22aac,1170.4819199735637,1170.4819199735637,0,0,1172.9709643599354,,
0x11cd66307ccb2277a3ca852c4ee79765e07f0c44,1170.4788525493332,0,1170.4788525493332,0,,1101.1949687034203,
0x281d3be2ac740da04ae757b924e7d9d80c52433f,1170.3968930291746,1170.3968930291746,0,0,1172.8857566046897,,
0x25c1564657be4bf38bff39092b681738eb420e6b,1169.742277585169,0,1169.742277585169,0,,1100.501993650651,
0x28c6f516c770ef7c305b49e80a6874ce5600ad52,1169.7141536851334,0,1169.7141536851334,0,,1100.475534482122,
0x3a2c31ec376016485eb38535932232cfac226228,1168.0774000267836,1168.0774000267836,0,0,1170.5613311715294,,
0xe6b062816508ad4b6f3c61d34d837424548a2907,1167.7915427912164,1167.7915427912164,0,0,1170.2748660569894,,
0x1f242ae985b0641e862fd6ab3bb30e3abf3aa116,1167.1063178718816,1167.1063178718816,0,0,1169.588183998326,,
0x999579a80e9923f591f8f815efdc35b434603995,1166.60807758666,1166.60807758666,0,0,1169.0888841989301,,
0x4b45e5d71c8e8bc4e83c4892c791068e6bb66931,1166.4255876677491,1166.4255876677491,0,0,1168.9060062129329,,
0xd5cb09c03c1e4120fa56c3b3fc94d35630b563b4,1165.9539526573903,0,1165.9539526573903,0,,1096.9379101636257,
0x9dcb9a4ced4a039461d61fb7dc413d2ab6574c5e,1165.784137228709,1165.784137228709,0,0,1168.263191721542,,
0x6087afabb8f18c28af297ebfd00efbee3838e13a,1165.733917499907,0,1165.733917499907,0,,1096.7308994962984,
0x6176f709b0d8e1e00c66076b11ef9f0fad738180,1165.5964345230348,1165.5964345230348,0,0,1168.0750898637255,,
0xec2890d487d0b8b16994ca2d46cf39bd35ec6c33,1164.7155996757226,1164.7155996757226,0,0,1167.192381910136,,
0xe0da228a9e237e1aabf465cffca9b4a232073f4f,1164.513701148172,0,1164.513701148172,0,,1095.5829111286885,
0x69ef75b5a13893a8a3ef47e8e642d14e812cd5a9,1163.8531803335918,1163.8531803335918,0,0,1166.3281286225288,,
0xd1ce2b7e57864831a66394d2a0b85428a135836a,1162.8239544417465,0,1162.8239544417465,0,,1093.993185208014,
0x43fc89f795197373a78b0568248447340030d196,1162.7397723895033,1162.7397723895033,0,0,1165.2123530025747,,
0x0f5c286753da2cc376426d30c8f724381da3df03,1162.7343625826566,0,1162.7343625826566,0,,1093.9088965391059,
0x0428e9c3523dc0b82c4b5d2fab541f45d5a66dcd,1162.6498652456432,0,1162.6498652456432,0,,1093.8294008334078,
0x1bec4f239f1ec11fd8dc7b31a8fea7a5ba5a9aa4,1162.2855735256337,1162.2855735256337,0,0,1164.757188279162,,
0x6898c07139b91c8d282be54ccecd7d90bba10af4,1162.0883114175551,0,1162.0883114175551,0,,1093.3010869311106,
0x5e7fb407f50d7322f22e9156ce1d0f50aef4474b,1161.929228012002,1161.929228012002,0,0,1164.400084992356,,
0xa341e2b45777de27589279a51b845ed399e47e78,1161.8827828391036,1161.8827828391036,0,0,1164.3535410532184,,
0x3cfcca0f335058493299323909fe407f7e27e335,1161.741506867185,0,1161.741506867185,0,,1092.9748107022328,
0x1b15dddbeb658ea2873c789aea1af0695044cf52,1161.1468405157282,1161.1468405157282,0,0,1163.616033739323,,
0xeaba52a1a9c8c74d7799b9efaecfa5ae219ea05e,1160.9407975429367,0,1160.9407975429367,0,,1092.221497579714,
0xaebaa80dbc792cda436335354a210607f8e00b33,1160.5480824657955,0,1160.5480824657955,0,,1091.8520283952516,
0x240c82914b3e6f184dd9ac5ff0209b1c30569e57,1159.7402764101516,1159.7402764101516,0,0,1162.2064785576508,,
0x33a7f281be0584bef76d308f898c6c0df02c98c4,1159.7027246215919,0,1159.7027246215919,0,,1091.0567096222867,
0xeaaa021ff4144e01f4dca6010e5216bf21c7ff27,1159.318228476113,1159.318228476113,0,0,1161.7835331334222,,
0x9410dd5b260034cbe3de7e401e172d6bb66d45df,1158.94570609622,1158.94570609622,0,0,1161.4102185800468,,
0x872cb5430bce6cf2ff604ee6f55b3ba42a557379,1158.6156600675265,0,1158.6156600675265,0,,1090.0339914288008,
0xe225520ee15c57cfcc5fa46d4e33e86f36ebe2d5,1158.4496450097497,0,1158.4496450097497,0,,1089.8778032619196,
0x4514b0a016e4509bcee6113ec77a32cb2fa4c252,1158.306238850327,0,1158.306238850327,0,,1089.7428857101045,
0x37f7d2a3933f940ce64164b4ea6d99cafaa3dcaa,1158.2327581215204,0,1158.2327581215204,0,,1089.6737545090732,
0x08567f5275a9959b5736aad5acfcf64b583f6469,1158.211213921945,52.6257739561087,1105.5854399658363,0,52.73768332011398,1040.142776873299,
0xa821e1d59c24bc74603fc30c17b19ab7c0772b74,1157.6812016945494,1157.6812016945494,0,0,1160.143025194011,,
0x5c7f8cdb74efd1910d2bbf66524bd7c206153c2f,1157.3846626901907,1157.3846626901907,0,0,1159.8458555957648,,
0xf168f3f429dc093be45079f520b7c487bb3d15dc,1156.9589637824224,1156.9589637824224,0,0,1159.4192514339652,,
0xfc020bcef9decaf16ba72c18d884ee103923b7e0,1156.8561729463017,0,1156.8561729463017,0,,1088.3786532215609,
0x6358a2c9239eb61a705a3de2b4afcd6c1618906f,1156.8552809819562,0,1156.8552809819562,0,,1088.3778140550544,
0xc67376ac495bf99ca7d837970d8c556c10a73807,1156.5021412466585,0,1156.5021412466585,0,,1088.0455776383844,
0x0ed5b19a8ac6cec09cb6df8eac2ce7e085527655,1156.228310953953,1156.228310953953,0,0,1158.6870448631526,,
0x242311fc2adf2dce53bf3d5643169a28a080d976,1156.0130026133809,1156.0130026133809,0,0,1158.4712786667117,,
0xf728b6824110def33c4f2696d1ab0098e8c6081f,1156.0089807100087,0,1156.0089807100087,0,,1087.5816086392529,
0x5d82b44d121f130304a57c663bc94294fa4c604a,1155.5156387098627,0,1155.5156387098627,0,,1087.117468917952,
0x1be6cd71f9c0e216ee47cdef6905c8e24b81dc6b,1155.3766297421535,1155.3766297421535,0,0,1157.8335525406446,,
0x68e5de1407d71d6ebb1dd0684127085bed76886d,1154.740630169635,1154.740630169635,0,0,1157.1962005071111,,
0xe5343f787191176d9f8882ee2a452da7ff8904d3,1154.3955436309102,0,1154.3955436309102,0,,1086.0636753677948,
0x15793653b0703aa29dda63c504de9ad30d862a6e,1154.0801917568758,0,1154.0801917568758,0,,1085.766990044261,
0x3a2280999fbb7c864a36ffc036e4a97260bee15a,1154.0099333371786,0,1154.0099333371786,0,,1085.7008904149418,
0x6e6863400fe119bfd70b251fa8f40ac43d8ebe43,1153.490431774216,0,1153.490431774216,0,,1085.2121395877723,
0x83352fc82d56f42ed73525e4188d836ec0ecd7bb,1153.4001391544723,1153.4001391544723,0,0,1155.8528589211028,,
0x9d9ed28e45d366f546d9c442c408ddaad8d408dc,1153.2246084504925,50.042051966575904,1103.1825564839166,0,50.14846701357872,1037.8821267172477,
0xcd83173f6764ea3952d9687a070c54e1d5e2c1b2,1153.1411030048016,1153.1411030048016,0,0,1155.5932719278323,,
0x0c403e0d57eeb8f091bcfa8efdf01c00509f04f2,1152.4442780858724,1152.4442780858724,0,0,1154.894965202031,,
0x51de94d0d22c3d20b0c6b8f38ca1b298110047b9,1152.280125078317,0,1152.280125078317,0,,1084.0734742960335,
0x0df1482c249041552f7ead0f58a4ee4d9114b09b,1151.3356046488245,0,1151.3356046488245,0,,1083.1848626457424,
0xee1a737d4fcb56c93a5460c8259e21f1a17aaf9a,1151.2402835276139,0,1151.2402835276139,0,,1083.0951838456003,
0x926d77084e6b7166a8c544f9bb1998448674599c,1150.1724837607553,1150.1724837607553,0,0,1152.6183398779763,,
0x21e104ed1cb56cc38c67a7db3bb791ba3e7c186b,1149.9247335883417,1149.9247335883417,0,0,1152.3700628617344,,
0x537cbcfa7e1bbc886a571d553318d6d34027d451,1149.6784918210074,1149.6784918210074,0,0,1152.1232974582135,,
0x5c8e414c44a255fde864541d70c62010599f8fc2,1149.579988641414,0,1149.579988641414,0,,1081.5331664103728,
0xde81836d9844fc4a546665e0badc694badd4f092,1149.3717913953074,1149.3717913953074,0,0,1151.815944830237,,
0xcdbb27298f9e984bf315612628b27c941986bcfa,1149.160953270482,1149.160953270482,0,0,1151.6046583555124,,
0xf0d11acdf30272e25e8d15f9b73a176c4897ea40,1148.778809643096,1148.778809643096,0,0,1151.2217020949415,,
0xb85629f96609d45a4be6c21cfca83fc7052c7308,1148.7411658974443,1148.7411658974443,0,0,1151.1839782993954,,
0x04e8731957e5bf9bf3e52709305a3d76c7a355fe,1148.4960765710277,0,1148.4960765710277,0,,1080.5134140963291,
0x5101f73fe3797ac64c4007428f17fdc06879e076,1148.312640631406,1148.312640631406,0,0,1150.7545417690399,,
0xc00068f1e21735447c989edec1a8345a7f83623a,1148.2914595850734,1148.2914595850734,0,0,1150.7333156809484,,
0x90f13abbe52a1055b7ee3a69654c2a924cfb6a7d,1148.2855737592392,1148.2855737592392,0,0,1150.727417338832,,
0x372692233295b0ca2bf2a5f0a76e0e986fd6ed3c,1148.2070091929702,0,1148.2070091929702,0,,1080.2414574166849,
0x4ba839d05019573f6e90294982a4c321a2aa50c7,1147.556168191079,1147.556168191079,0,0,1149.9964606806432,,
0x520e68bd76371b7eea8ddb206430036c2fe15e24,1147.5476798304655,0,1147.5476798304655,0,,1079.6211555845523,
0x950d6d7f37a497b404be35206e623717c54e997f,1147.473913975998,0,1147.473913975998,0,,1079.5517561352374,
0xe102a50b8b274af45098570431e2ea1407609209,1147.1634323212606,1147.1634323212606,0,0,1149.6028896531045,,
0xa41981f6a92137138be96a2dde400fac074b3b9f,1146.9729638368162,0,1146.9729638368162,0,,1079.080458621714,
0xfe0ee0a1ae3f3d0cca4e231083f2807b6cfe6254,1146.8914882656643,0,1146.8914882656643,0,,1079.0038058151902,
0x2bb83db3d340059d513f2a3d96f280d7b51f6700,1146.5538309072215,1146.5538309072215,0,0,1148.991991914063,,
0xed82ff26c32973dd780ffab545d3285d988a2457,1146.3379929975592,1146.3379929975592,0,0,1148.7756950223968,,
0x919f294b42d3a6d20c0be9cb764bcea2ae30d130,1145.7945445333376,0,1145.7945445333376,0,,1077.9717932193555,
0x308781ac83031b6705caecb414f4fc27e74c1d7b,1145.3226249368804,1145.3226249368804,0,0,1147.7581677688859,,
0xa8c889028b6c1155c805b74de2dc70838dc1512f,1144.9623247157817,0,0,1144.9623247157817,,,5574.419766999999
0x776304f8542c4e04312ed71c8315a180c90b0c11,1144.8810047641516,1144.8810047641516,0,0,1147.3156084853574,,
0x5dd4d28f6f0077292df25b64e9c2c84b17e1b121,1144.566066,1144.566066,0,0,1147,,
0xe2369ae71e06ad13cff51eb087e4208ae62c7ea9,1143.786591763444,0,1143.786591763444,0,,1076.0826967330884,
