Address,CeloScan,Locked CELO,Contract,Snapshot Time
0x4cfaf138e9e58c633db5a69b961884453750ee64,<a href=https://celoscan.io/address/0x4cfaf138e9e58c633db5a69b961884453750ee64 target=_blank>CeloScan 🔗</a>,200.0,,2023-04-15 12:00:00
0x8339afea449872c066128929245607d35116194c,<a href=https://celoscan.io/address/0x8339afea449872c066128929245607d35116194c target=_blank>CeloScan 🔗</a>,200.0,,2023-04-15 12:00:00
0x60dd6c9d4631aa0a2b57beaca334f56e3db4ac6e,<a href=https://celoscan.io/address/0x60dd6c9d4631aa0a2b57beaca334f56e3db4ac6e target=_blank>CeloScan 🔗</a>,199.95,,2023-04-15 12:00:00
0xd10de6c9419c9b4286a67cb49341c29df0d69f04,<a href=https://celoscan.io/address/0xd10de6c9419c9b4286a67cb49341c29df0d69f04 target=_blank>CeloScan 🔗</a>,199.8110883895,,2023-04-15 12:00:00
0x97c067c7a8e7ffd2dc026fca80d433281160b90f,<a href=https://celoscan.io/address/0x97c067c7a8e7ffd2dc026fca80d433281160b90f target=_blank>CeloScan 🔗</a>,199.8,,2023-04-15 12:00:00
0xb401ace4581b93dd93da731e5a7d0d224c9685ae,<a href=https://celoscan.io/address/0xb401ace4581b93dd93da731e5a7d0d224c9685ae target=_blank>CeloScan 🔗</a>,199.59893335849998,,2023-04-15 12:00:00
0xb220dbf6d24f6e5607689a7eb34d64c85aed7bf1,<a href=https://celoscan.io/address/0xb220dbf6d24f6e5607689a7eb34d64c85aed7bf1 target=_blank>CeloScan 🔗</a>,199.5,,2023-04-15 12:00:00
0x99c65bf2d3cb29b032aa087e1a4a2a1868f8a223,<a href=https://celoscan.io/address/0x99c65bf2d3cb29b032aa087e1a4a2a1868f8a223 target=_blank>CeloScan 🔗</a>,199.354179,,2023-04-15 12:00:00
0x4f39134ec5a946054a41ae25272f7a4b8a0f60f6,<a href=https://celoscan.io/address/0x4f39134ec5a946054a41ae25272f7a4b8a0f60f6 target=_blank>CeloScan 🔗</a>,199.205,,2023-04-15 12:00:00
0x44b94d38c0c5e3470aa884286659bff8047f67a8,<a href=https://celoscan.io/address/0x44b94d38c0c5e3470aa884286659bff8047f67a8 target=_blank>CeloScan 🔗</a>,199.0,,2023-04-15 12:00:00
0x8bbd682b4c6a35f60420476bf2f5703f87c572d6,<a href=https://celoscan.io/address/0x8bbd682b4c6a35f60420476bf2f5703f87c572d6 target=_blank>CeloScan 🔗</a>,199.0,,2023-04-15 12:00:00
0xc576b2808f67ba434ce511db02198ce371ad7fbe,<a href=https://celoscan.io/address/0xc576b2808f67ba434ce511db02198ce371ad7fbe target=_blank>CeloScan 🔗</a>,199.0,,2023-04-15 12:00:00
0x949cdd0ddbc9441772f3e92de141bde438b55cd7,<a href=https://celoscan.io/address/0x949cdd0ddbc9441772f3e92de141bde438b55cd7 target=_blank>CeloScan 🔗</a>,199.0,,2023-04-15 12:00:00
0xbe8a44e50d80105da89b0eb3fcfc93c47d376791,<a href=https://celoscan.io/address/0xbe8a44e50d80105da89b0eb3fcfc93c47d376791 target=_blank>CeloScan 🔗</a>,199.0,,2023-04-15 12:00:00
0x9efaa58ddb80edba534b76e0ee9067e3a3b200f0,<a href=https://celoscan.io/address/0x9efaa58ddb80edba534b76e0ee9067e3a3b200f0 target=_blank>CeloScan 🔗</a>,199.0,,2023-04-15 12:00:00
0x7ef0e165eb9ec515d93ef8d168b8e67eeec50a83,<a href=https://celoscan.io/address/0x7ef0e165eb9ec515d93ef8d168b8e67eeec50a83 target=_blank>CeloScan 🔗</a>,199.0,,2023-04-15 12:00:00
0x5b2f40e51b1aa8d2701a393251625a624242ce74,<a href=https://celoscan.io/address/0x5b2f40e51b1aa8d2701a393251625a624242ce74 target=_blank>CeloScan 🔗</a>,199.0,,2023-04-15 12:00:00
0x248bc548503743bed5cbbd921b01ce0c35480954,<a href=https://celoscan.io/address/0x248bc548503743bed5cbbd921b01ce0c35480954 target=_blank>CeloScan 🔗</a>,198.99990000000003,,2023-04-15 12:00:00
0x3613ef4355e4a0a82211408ce38d822d1b0fd0da,<a href=https://celoscan.io/address/0x3613ef4355e4a0a82211408ce38d822d1b0fd0da target=_blank>CeloScan 🔗</a>,198.58,,2023-04-15 12:00:00
0x9e5d1bce683a19b833b8640764c098eca3568781,<a href=https://celoscan.io/address/0x9e5d1bce683a19b833b8640764c098eca3568781 target=_blank>CeloScan 🔗</a>,198.496891975,,2023-04-15 12:00:00
0xbb2f41afdb84c15453214921375c12a286ba4a59,<a href=https://celoscan.io/address/0xbb2f41afdb84c15453214921375c12a286ba4a59 target=_blank>CeloScan 🔗</a>,198.0,,2023-04-15 12:00:00
0x654a5b1bf0c32aad36a9a0a2ac7d9634618e4a88,<a href=https://celoscan.io/address/0x654a5b1bf0c32aad36a9a0a2ac7d9634618e4a88 target=_blank>CeloScan 🔗</a>,198.0,,2023-04-15 12:00:00
0x0f254c1eb101f8f799743e23c5c5b1cfb211b27e,<a href=https://celoscan.io/address/0x0f254c1eb101f8f799743e23c5c5b1cfb211b27e target=_blank>CeloScan 🔗</a>,198.0,,2023-04-15 12:00:00
0x2f65897d3c90365f91eaa91150e06cdeb93be248,<a href=https://celoscan.io/address/0x2f65897d3c90365f91eaa91150e06cdeb93be248 target=_blank>CeloScan 🔗</a>,198.0,,2023-04-15 12:00:00
0xad364b66b5e469afb85e73a0bdc7aafa51c2407a,<a href=https://celoscan.io/address/0xad364b66b5e469afb85e73a0bdc7aafa51c2407a target=_blank>CeloScan 🔗</a>,197.968,,2023-04-15 12:00:00
0x6b4f189ca73fba08d90bb016d785e895345140b3,<a href=https://celoscan.io/address/0x6b4f189ca73fba08d90bb016d785e895345140b3 target=_blank>CeloScan 🔗</a>,197.6559,,2023-04-15 12:00:00
0x1fb2f248b5d13bcfefcb1cf1d360a08d19c29b0a,<a href=https://celoscan.io/address/0x1fb2f248b5d13bcfefcb1cf1d360a08d19c29b0a target=_blank>CeloScan 🔗</a>,197.44522890625,,2023-04-15 12:00:00
0x636155164abbec79bf62ca371535f8a7d8904590,<a href=https://celoscan.io/address/0x636155164abbec79bf62ca371535f8a7d8904590 target=_blank>CeloScan 🔗</a>,197.24190391536254,,2023-04-15 12:00:00
0x7dcec1f30d7e59434d31130161856297233f6ae2,<a href=https://celoscan.io/address/0x7dcec1f30d7e59434d31130161856297233f6ae2 target=_blank>CeloScan 🔗</a>,197.0,,2023-04-15 12:00:00
0x603a92bdb21af756e0d4c42c7366d7428dda8655,<a href=https://celoscan.io/address/0x603a92bdb21af756e0d4c42c7366d7428dda8655 target=_blank>CeloScan 🔗</a>,196.6,,2023-04-15 12:00:00
0x056c0c85e150ad9d853efefc0bd019b03dd49b13,<a href=https://celoscan.io/address/0x056c0c85e150ad9d853efefc0bd019b03dd49b13 target=_blank>CeloScan 🔗</a>,196.25238041499998,,2023-04-15 12:00:00
0x5a34e41364ebaad836ab843b497a554c689d7440,<a href=https://celoscan.io/address/0x5a34e41364ebaad836ab843b497a554c689d7440 target=_blank>CeloScan 🔗</a>,196.0,,2023-04-15 12:00:00
0x70940c904ea4c3fa4d24cfb7ed47471669d9cfbb,<a href=https://celoscan.io/address/0x70940c904ea4c3fa4d24cfb7ed47471669d9cfbb target=_blank>CeloScan 🔗</a>,196.0,,2023-04-15 12:00:00
0xa5fe90eabc4fe27361f3c7fa5fabbcb38d0345f3,<a href=https://celoscan.io/address/0xa5fe90eabc4fe27361f3c7fa5fabbcb38d0345f3 target=_blank>CeloScan 🔗</a>,195.7945689102957,,2023-04-15 12:00:00
0x91c4fa1f9adab0c0744026d634a9eab8c1edab2c,<a href=https://celoscan.io/address/0x91c4fa1f9adab0c0744026d634a9eab8c1edab2c target=_blank>CeloScan 🔗</a>,195.71188257499998,,2023-04-15 12:00:00
0xaefd873426b35e8b7e3211a66f72e89eb09b1f26,<a href=https://celoscan.io/address/0xaefd873426b35e8b7e3211a66f72e89eb09b1f26 target=_blank>CeloScan 🔗</a>,195.046,,2023-04-15 12:00:00
0x3bd9826049b5bda89dd7db7a60af64bdaca11628,<a href=https://celoscan.io/address/0x3bd9826049b5bda89dd7db7a60af64bdaca11628 target=_blank>CeloScan 🔗</a>,195.006,,2023-04-15 12:00:00
0x6fe94ab5fca8fd896a44de10973fcdd243dda1c4,<a href=https://celoscan.io/address/0x6fe94ab5fca8fd896a44de10973fcdd243dda1c4 target=_blank>CeloScan 🔗</a>,195.0,,2023-04-15 12:00:00
0x8dfe45cfdbd2568fc709b673e1ad228434f51faf,<a href=https://celoscan.io/address/0x8dfe45cfdbd2568fc709b673e1ad228434f51faf target=_blank>CeloScan 🔗</a>,195.0,,2023-04-15 12:00:00
0x283d25940771171c79d2f313ace274e86cc22329,<a href=https://celoscan.io/address/0x283d25940771171c79d2f313ace274e86cc22329 target=_blank>CeloScan 🔗</a>,195.0,,2023-04-15 12:00:00
0x95f467d9ee405351094ed8414e5e1d51239f037b,<a href=https://celoscan.io/address/0x95f467d9ee405351094ed8414e5e1d51239f037b target=_blank>CeloScan 🔗</a>,195.0,,2023-04-15 12:00:00
0x0bebc875488c85ac33691353ce95db450aa3f75b,<a href=https://celoscan.io/address/0x0bebc875488c85ac33691353ce95db450aa3f75b target=_blank>CeloScan 🔗</a>,195.0,,2023-04-15 12:00:00
0x2d0e754c1ce62d1408b86ddac0bba6710a05b9e9,<a href=https://celoscan.io/address/0x2d0e754c1ce62d1408b86ddac0bba6710a05b9e9 target=_blank>CeloScan 🔗</a>,195.0,,2023-04-15 12:00:00
0xa475cb66dfd1c34ba215a72196084723668736ba,<a href=https://celoscan.io/address/0xa475cb66dfd1c34ba215a72196084723668736ba target=_blank>CeloScan 🔗</a>,195.0,,2023-04-15 12:00:00
0xba4a940841ba303736823cf12d725db88392c242,<a href=https://celoscan.io/address/0xba4a940841ba303736823cf12d725db88392c242 target=_blank>CeloScan 🔗</a>,194.57597610766805,,2023-04-15 12:00:00
0xe692a7a62b8b55abe71e4b09ce3f363e51bc1b47,<a href=https://celoscan.io/address/0xe692a7a62b8b55abe71e4b09ce3f363e51bc1b47 target=_blank>CeloScan 🔗</a>,193.997,,2023-04-15 12:00:00
0xf91069103cdf2f75f3272c0f86ca99212ff40d98,<a href=https://celoscan.io/address/0xf91069103cdf2f75f3272c0f86ca99212ff40d98 target=_blank>CeloScan 🔗</a>,193.97,,2023-04-15 12:00:00
0xee1a737d4fcb56c93a5460c8259e21f1a17aaf9a,<a href=https://celoscan.io/address/0xee1a737d4fcb56c93a5460c8259e21f1a17aaf9a target=_blank>CeloScan 🔗</a>,193.45,,2023-04-15 12:00:00
0x203ca3b8298de7a35c4fd54dc368f96fe351b5d9,<a href=https://celoscan.io/address/0x203ca3b8298de7a35c4fd54dc368f96fe351b5d9 target=_blank>CeloScan 🔗</a>,193.0,,2023-04-15 12:00:00
0x02dcbc1c63a9991c1d9d783e65d11c5fe1a0f237,<a href=https://celoscan.io/address/0x02dcbc1c63a9991c1d9d783e65d11c5fe1a0f237 target=_blank>CeloScan 🔗</a>,192.9,,2023-04-15 12:00:00
0xe0a9472510b8038760218893089fee27e0dce55c,<a href=https://celoscan.io/address/0xe0a9472510b8038760218893089fee27e0dce55c target=_blank>CeloScan 🔗</a>,192.53363000000002,,2023-04-15 12:00:00
0x5bec23f8f259168c2f49521d04da0b46044c9317,<a href=https://celoscan.io/address/0x5bec23f8f259168c2f49521d04da0b46044c9317 target=_blank>CeloScan 🔗</a>,192.53,,2023-04-15 12:00:00
0xbf972b6e7097e84ff8e6cdd4812d13d2d4ff2964,<a href=https://celoscan.io/address/0xbf972b6e7097e84ff8e6cdd4812d13d2d4ff2964 target=_blank>CeloScan 🔗</a>,192.41097615892863,,2023-04-15 12:00:00
0x6111c47a8c51bfd1ebce8cdd27cf936cc56b462c,<a href=https://celoscan.io/address/0x6111c47a8c51bfd1ebce8cdd27cf936cc56b462c target=_blank>CeloScan 🔗</a>,191.93881027637542,,2023-04-15 12:00:00
0xd9e39da478c925833c213c690ac3b4d2634f5616,<a href=https://celoscan.io/address/0xd9e39da478c925833c213c690ac3b4d2634f5616 target=_blank>CeloScan 🔗</a>,191.895591975,,2023-04-15 12:00:00
0x8b7724ed789bd25d4a5e41acc5f73f2d5b41b6ce,<a href=https://celoscan.io/address/0x8b7724ed789bd25d4a5e41acc5f73f2d5b41b6ce target=_blank>CeloScan 🔗</a>,191.5,,2023-04-15 12:00:00
0xeba6866935541e70f2e40ab2b27b82fdf136e54f,<a href=https://celoscan.io/address/0xeba6866935541e70f2e40ab2b27b82fdf136e54f target=_blank>CeloScan 🔗</a>,191.0,,2023-04-15 12:00:00
0x6224ecf0194bd86f5b05144b99f8c617a2106898,<a href=https://celoscan.io/address/0x6224ecf0194bd86f5b05144b99f8c617a2106898 target=_blank>CeloScan 🔗</a>,191.0,,2023-04-15 12:00:00
0x2bcf445f8bf9445a419396ca41278b6a84744097,<a href=https://celoscan.io/address/0x2bcf445f8bf9445a419396ca41278b6a84744097 target=_blank>CeloScan 🔗</a>,191.0,,2023-04-15 12:00:00
0x4a4f08188b99baa1b98f8027da69e3a679c0578c,<a href=https://celoscan.io/address/0x4a4f08188b99baa1b98f8027da69e3a679c0578c target=_blank>CeloScan 🔗</a>,190.99237486910712,,2023-04-15 12:00:00
0xf0ed592c269ba8187961ade9fcb1bcdcd0841f69,<a href=https://celoscan.io/address/0xf0ed592c269ba8187961ade9fcb1bcdcd0841f69 target=_blank>CeloScan 🔗</a>,190.79790000000003,,2023-04-15 12:00:00
0x585bd765bb6c83f264bc495f5ca3bfa0c5183588,<a href=https://celoscan.io/address/0x585bd765bb6c83f264bc495f5ca3bfa0c5183588 target=_blank>CeloScan 🔗</a>,190.0,,2023-04-15 12:00:00
0x15c00aa7e24e9493817a4bad3f522148a6b428c6,<a href=https://celoscan.io/address/0x15c00aa7e24e9493817a4bad3f522148a6b428c6 target=_blank>CeloScan 🔗</a>,190.0,,2023-04-15 12:00:00
0xc929fae841054bbdcb819da3e6dbdbbe491515a6,<a href=https://celoscan.io/address/0xc929fae841054bbdcb819da3e6dbdbbe491515a6 target=_blank>CeloScan 🔗</a>,190.0,,2023-04-15 12:00:00
0xa2ed7d6aacded0a02de04f91d084e8f37c301456,<a href=https://celoscan.io/address/0xa2ed7d6aacded0a02de04f91d084e8f37c301456 target=_blank>CeloScan 🔗</a>,190.0,,2023-04-15 12:00:00
0x5f0e1e2ccf58078a5cae05711e368afbf737ec38,<a href=https://celoscan.io/address/0x5f0e1e2ccf58078a5cae05711e368afbf737ec38 target=_blank>CeloScan 🔗</a>,190.0,,2023-04-15 12:00:00
0x731e5758da3330a6a58b91651803edde7c74c9a1,<a href=https://celoscan.io/address/0x731e5758da3330a6a58b91651803edde7c74c9a1 target=_blank>CeloScan 🔗</a>,190.0,,2023-04-15 12:00:00
0xbb26e33fc9da17dbe92cd2ea29703892aa796f51,<a href=https://celoscan.io/address/0xbb26e33fc9da17dbe92cd2ea29703892aa796f51 target=_blank>CeloScan 🔗</a>,189.604,,2023-04-15 12:00:00
0xbedacc395a7f8f046617d845f0ac13fe3789212f,<a href=https://celoscan.io/address/0xbedacc395a7f8f046617d845f0ac13fe3789212f target=_blank>CeloScan 🔗</a>,189.0,,2023-04-15 12:00:00
0x776304f8542c4e04312ed71c8315a180c90b0c11,<a href=https://celoscan.io/address/0x776304f8542c4e04312ed71c8315a180c90b0c11 target=_blank>CeloScan 🔗</a>,188.92,,2023-04-15 12:00:00
0x219a1a23229405f9b1530db118f865802819501e,<a href=https://celoscan.io/address/0x219a1a23229405f9b1530db118f865802819501e target=_blank>CeloScan 🔗</a>,188.62,,2023-04-15 12:00:00
0x7eb367abdc20b829de6f939720b8238f3add3f49,<a href=https://celoscan.io/address/0x7eb367abdc20b829de6f939720b8238f3add3f49 target=_blank>CeloScan 🔗</a>,188.2,,2023-04-15 12:00:00
0x34654580370fed0d05d3dca667348307b7e3f8d1,<a href=https://celoscan.io/address/0x34654580370fed0d05d3dca667348307b7e3f8d1 target=_blank>CeloScan 🔗</a>,188.084766535,,2023-04-15 12:00:00
0x9ff6c86d721ff4a15b3b19083a0fca4449654c51,<a href=https://celoscan.io/address/0x9ff6c86d721ff4a15b3b19083a0fca4449654c51 target=_blank>CeloScan 🔗</a>,188.0,,2023-04-15 12:00:00
0x9ffa26b8ed2132f8d69d26257e3c6bf4c5f967d9,<a href=https://celoscan.io/address/0x9ffa26b8ed2132f8d69d26257e3c6bf4c5f967d9 target=_blank>CeloScan 🔗</a>,188.0,,2023-04-15 12:00:00
0xd31812a3d737cd92ac3c02e19e407da1b8a20156,<a href=https://celoscan.io/address/0xd31812a3d737cd92ac3c02e19e407da1b8a20156 target=_blank>CeloScan 🔗</a>,187.0,,2023-04-15 12:00:00
0x9e86e7c97214e5cb845d8b8e2e364792570fbaa4,<a href=https://celoscan.io/address/0x9e86e7c97214e5cb845d8b8e2e364792570fbaa4 target=_blank>CeloScan 🔗</a>,187.0,,2023-04-15 12:00:00
0x9509f24b7be775e17f95be09e3c3c49f2bcf8bed,<a href=https://celoscan.io/address/0x9509f24b7be775e17f95be09e3c3c49f2bcf8bed target=_blank>CeloScan 🔗</a>,187.0,,2023-04-15 12:00:00
0x4ce42a8d580eb62c5a50c325453a650a1cf24280,<a href=https://celoscan.io/address/0x4ce42a8d580eb62c5a50c325453a650a1cf24280 target=_blank>CeloScan 🔗</a>,186.2,,2023-04-15 12:00:00
0xf541f0cf374581dd329dd981c08fbe70302a6b62,<a href=https://celoscan.io/address/0xf541f0cf374581dd329dd981c08fbe70302a6b62 target=_blank>CeloScan 🔗</a>,186.0,,2023-04-15 12:00:00
0x30717b92f79d429ff539f3dc0be68ef91865852f,<a href=https://celoscan.io/address/0x30717b92f79d429ff539f3dc0be68ef91865852f target=_blank>CeloScan 🔗</a>,185.9905297848011,,2023-04-15 12:00:00
0x2cb2ec1272e0c2ab914b2155060225f37f886685,<a href=https://celoscan.io/address/0x2cb2ec1272e0c2ab914b2155060225f37f886685 target=_blank>CeloScan 🔗</a>,185.11,,2023-04-15 12:00:00
0x20396c6077c5c6ee09b945c53ebebe125b56916f,<a href=https://celoscan.io/address/0x20396c6077c5c6ee09b945c53ebebe125b56916f target=_blank>CeloScan 🔗</a>,185.0,,2023-04-15 12:00:00
0x0978d56389364e848cc281e7b443981b99e80963,<a href=https://celoscan.io/address/0x0978d56389364e848cc281e7b443981b99e80963 target=_blank>CeloScan 🔗</a>,184.0,,2023-04-15 12:00:00
0x515cf0919d0c6cdc52908a81ae51bed552a8533d,<a href=https://celoscan.io/address/0x515cf0919d0c6cdc52908a81ae51bed552a8533d target=_blank>CeloScan 🔗</a>,183.84,,2023-04-15 12:00:00
0x537abead3d8298cf7aa52361d67e3837ecbeb1f1,<a href=https://celoscan.io/address/0x537abead3d8298cf7aa52361d67e3837ecbeb1f1 target=_blank>CeloScan 🔗</a>,183.22997794908946,,2023-04-15 12:00:00
0x51812f57e30d2c524552aa050ce027ff22d56abb,<a href=https://celoscan.io/address/0x51812f57e30d2c524552aa050ce027ff22d56abb target=_blank>CeloScan 🔗</a>,183.0,,2023-04-15 12:00:00
0xfe89e824798069cf95cf1f4c9ae9e739e6c1700a,<a href=https://celoscan.io/address/0xfe89e824798069cf95cf1f4c9ae9e739e6c1700a target=_blank>CeloScan 🔗</a>,182.22,,2023-04-15 12:00:00
0x0dc27ba155ba5af79361b9472af05fd4a7afffa4,<a href=https://celoscan.io/address/0x0dc27ba155ba5af79361b9472af05fd4a7afffa4 target=_blank>CeloScan 🔗</a>,182.0,,2023-04-15 12:00:00
0xbda509b353dd3af5b0971854f9eb59b8a07d278a,<a href=https://celoscan.io/address/0xbda509b353dd3af5b0971854f9eb59b8a07d278a target=_blank>CeloScan 🔗</a>,181.914,,2023-04-15 12:00:00
0x538ad95a223354beb40589550f9100bae0ff6753,<a href=https://celoscan.io/address/0x538ad95a223354beb40589550f9100bae0ff6753 target=_blank>CeloScan 🔗</a>,181.5,,2023-04-15 12:00:00
0x7ed1ebcdfb09e758523c6514f3190bddbeab15df,<a href=https://celoscan.io/address/0x7ed1ebcdfb09e758523c6514f3190bddbeab15df target=_blank>CeloScan 🔗</a>,181.411,,2023-04-15 12:00:00
0x099ff6d0760901031f89fc50b59d31f729d6b419,<a href=https://celoscan.io/address/0x099ff6d0760901031f89fc50b59d31f729d6b419 target=_blank>CeloScan 🔗</a>,181.035,,2023-04-15 12:00:00
0x814a8c9d1e12e760699912f54e08f1097f023604,<a href=https://celoscan.io/address/0x814a8c9d1e12e760699912f54e08f1097f023604 target=_blank>CeloScan 🔗</a>,181.0,,2023-04-15 12:00:00
0xa254d3a4104175b330ae3878a72706334c89e07c,<a href=https://celoscan.io/address/0xa254d3a4104175b330ae3878a72706334c89e07c target=_blank>CeloScan 🔗</a>,180.812,,2023-04-15 12:00:00
0xb90810bae79ad94e0024a120bc44eb7d2556fafa,<a href=https://celoscan.io/address/0xb90810bae79ad94e0024a120bc44eb7d2556fafa target=_blank>CeloScan 🔗</a>,180.104,,2023-04-15 12:00:00
0xc2aa8c53672ad9bdc746972e41fd379522fe8bdd,<a href=https://celoscan.io/address/0xc2aa8c53672ad9bdc746972e41fd379522fe8bdd target=_blank>CeloScan 🔗</a>,180.0,,2023-04-15 12:00:00
0x31ee432eb3232c49b67f7fca5d77ed42d7fff572,<a href=https://celoscan.io/address/0x31ee432eb3232c49b67f7fca5d77ed42d7fff572 target=_blank>CeloScan 🔗</a>,180.0,,2023-04-15 12:00:00
0x970cc1cf87c21bb2f407f90f8860d5eea036e295,<a href=https://celoscan.io/address/0x970cc1cf87c21bb2f407f90f8860d5eea036e295 target=_blank>CeloScan 🔗</a>,180.0,,2023-04-15 12:00:00
0x502869be6be5da65b62914bc60f40a6544fa7f4c,<a href=https://celoscan.io/address/0x502869be6be5da65b62914bc60f40a6544fa7f4c target=_blank>CeloScan 🔗</a>,180.0,,2023-04-15 12:00:00
0x5783ca7505f1cddc7d6d1c073bc8cc17d9474c1c,<a href=https://celoscan.io/address/0x5783ca7505f1cddc7d6d1c073bc8cc17d9474c1c target=_blank>CeloScan 🔗</a>,180.0,,2023-04-15 12:00:00
0x3e6f70d59155f8c563799b80b8688fa267e25eff,<a href=https://celoscan.io/address/0x3e6f70d59155f8c563799b80b8688fa267e25eff target=_blank>CeloScan 🔗</a>,179.99638828124998,,2023-04-15 12:00:00
0x836b5404bd4cc4bf9127132b232395e39e40e450,<a href=https://celoscan.io/address/0x836b5404bd4cc4bf9127132b232395e39e40e450 target=_blank>CeloScan 🔗</a>,179.0,,2023-04-15 12:00:00
0xd57a1801b06a772d580556ed96504e82131ec59e,<a href=https://celoscan.io/address/0xd57a1801b06a772d580556ed96504e82131ec59e target=_blank>CeloScan 🔗</a>,179.0,,2023-04-15 12:00:00
0xad3f897ad44aa80bb8745ab11450c75c4c6af477,<a href=https://celoscan.io/address/0xad3f897ad44aa80bb8745ab11450c75c4c6af477 target=_blank>CeloScan 🔗</a>,178.11,,2023-04-15 12:00:00
0x801add52a58bea8c0f1d5ad72cce972b0c22a1de,<a href=https://celoscan.io/address/0x801add52a58bea8c0f1d5ad72cce972b0c22a1de target=_blank>CeloScan 🔗</a>,178.0,,2023-04-15 12:00:00
0x1dccdd9ea09d4ad1ea0acc12bac2e1412222ec1d,<a href=https://celoscan.io/address/0x1dccdd9ea09d4ad1ea0acc12bac2e1412222ec1d target=_blank>CeloScan 🔗</a>,177.5,,2023-04-15 12:00:00
0x97a335893219ad3ede32bdb034a7d9a6c12af8df,<a href=https://celoscan.io/address/0x97a335893219ad3ede32bdb034a7d9a6c12af8df target=_blank>CeloScan 🔗</a>,177.091127936,,2023-04-15 12:00:00
0x5d11c3ee1968b34d4d92163a3f92ad356660bc1b,<a href=https://celoscan.io/address/0x5d11c3ee1968b34d4d92163a3f92ad356660bc1b target=_blank>CeloScan 🔗</a>,177.0,,2023-04-15 12:00:00
0x1d6ee7c384b9ee3cee1c5c01820f736144b16555,<a href=https://celoscan.io/address/0x1d6ee7c384b9ee3cee1c5c01820f736144b16555 target=_blank>CeloScan 🔗</a>,177.0,,2023-04-15 12:00:00
0xf8241cbb1e85cbf9fdf96715f659adb557ec2c10,<a href=https://celoscan.io/address/0xf8241cbb1e85cbf9fdf96715f659adb557ec2c10 target=_blank>CeloScan 🔗</a>,176.119291975,,2023-04-15 12:00:00
0x1701350a5b82b695d44e438c5eb3f1b57fa6f9b8,<a href=https://celoscan.io/address/0x1701350a5b82b695d44e438c5eb3f1b57fa6f9b8 target=_blank>CeloScan 🔗</a>,176.0,,2023-04-15 12:00:00
0x57bbe772e2dc6dcaafa2c05bee7f0be28aa92e18,<a href=https://celoscan.io/address/0x57bbe772e2dc6dcaafa2c05bee7f0be28aa92e18 target=_blank>CeloScan 🔗</a>,175.29716363499998,,2023-04-15 12:00:00
0x1a9a4084f506dbc4a3a7505ae1bd8c34fe113354,<a href=https://celoscan.io/address/0x1a9a4084f506dbc4a3a7505ae1bd8c34fe113354 target=_blank>CeloScan 🔗</a>,175.0,,2023-04-15 12:00:00
0x94bf05646ddfadade9a236caa67f096400174fe2,<a href=https://celoscan.io/address/0x94bf05646ddfadade9a236caa67f096400174fe2 target=_blank>CeloScan 🔗</a>,175.0,,2023-04-15 12:00:00
0x3ff0719838fde77212419857cf7a6f10e8c61cdf,<a href=https://celoscan.io/address/0x3ff0719838fde77212419857cf7a6f10e8c61cdf target=_blank>CeloScan 🔗</a>,174.048,,2023-04-15 12:00:00
0x9d370599da996481b1832e097e5e1590babf4e2a,<a href=https://celoscan.io/address/0x9d370599da996481b1832e097e5e1590babf4e2a target=_blank>CeloScan 🔗</a>,174.0,,2023-04-15 12:00:00
0xabaf55d69645a557d09bfa5c258bb88022d0aab2,<a href=https://celoscan.io/address/0xabaf55d69645a557d09bfa5c258bb88022d0aab2 target=_blank>CeloScan 🔗</a>,173.17,,2023-04-15 12:00:00
0xc6b86e87475e16002a1fbcefc31dbb6555c30b4a,<a href=https://celoscan.io/address/0xc6b86e87475e16002a1fbcefc31dbb6555c30b4a target=_blank>CeloScan 🔗</a>,173.015,,2023-04-15 12:00:00
0xeba800bab273109477aab4c927e4e8640d159f23,<a href=https://celoscan.io/address/0xeba800bab273109477aab4c927e4e8640d159f23 target=_blank>CeloScan 🔗</a>,172.745215355,,2023-04-15 12:00:00
0xc76b7065b0ac4169a9baefecb7f30000306d6efd,<a href=https://celoscan.io/address/0xc76b7065b0ac4169a9baefecb7f30000306d6efd target=_blank>CeloScan 🔗</a>,172.0387318395,,2023-04-15 12:00:00
0xeff70c99d7b469e10563e0384c2a037eb9179214,<a href=https://celoscan.io/address/0xeff70c99d7b469e10563e0384c2a037eb9179214 target=_blank>CeloScan 🔗</a>,171.355,,2023-04-15 12:00:00
0xc382d930663ec3cf8325999743d4b3f88fa35b45,<a href=https://celoscan.io/address/0xc382d930663ec3cf8325999743d4b3f88fa35b45 target=_blank>CeloScan 🔗</a>,171.0,,2023-04-15 12:00:00
0xd2ab7b0136facbc9332fe14c5451bdfae33fb799,<a href=https://celoscan.io/address/0xd2ab7b0136facbc9332fe14c5451bdfae33fb799 target=_blank>CeloScan 🔗</a>,170.6166937053371,,2023-04-15 12:00:00
0x3b28344fd3a04e01db01700a11aabb89fd47f228,<a href=https://celoscan.io/address/0x3b28344fd3a04e01db01700a11aabb89fd47f228 target=_blank>CeloScan 🔗</a>,170.0,,2023-04-15 12:00:00
0x240826941c457280d570ca6eeafa6690270bbae1,<a href=https://celoscan.io/address/0x240826941c457280d570ca6eeafa6690270bbae1 target=_blank>CeloScan 🔗</a>,170.0,,2023-04-15 12:00:00
