Address,Average Locked Celo Balance,Average Locked Celo in USD,Contract,Beneficiary
0xef05ae55541b6e00ab9344cd6ee8aa66cb28cab4,65.83904591031249,37.63792520820873,,
0x97580e65f781f4b1807912408f8d8681061e985e,65.73065091779814,38.45372466295434,,
0x363ea93109bdbb2dff9a3f59ac5ee5c64ed9b13c,65.6531486508471,37.79201072408969,,
0xc3c1f0d7fce6ced027fe641b9bde1d6036464826,65.625045534655,50.144359793212026,,
0xb88d8bae93c775f0b5954bbea345bd87b7409e5f,65.51982794834203,39.870667995235806,,
0x0891b767c63d714195cdd3f19b723c01749d2713,65.51648032606094,41.215591145704515,,
0x885ea5f0d3b55108a141c5ef470ced5b094e0db2,65.4391807165272,37.66668994508972,,
0x12e1abcf240f4aac7858cebb46f1f59000c815d2,65.37743097720892,35.58979326972028,,
0x643761314dcb5ce4ccfc86ca7435635a8e882b5d,65.31132138680692,46.21870552121774,,
0xf5fae9613b5b55b8207cee8a96b728ebdf4dcd2a,65.2812882137569,40.15145548370754,,
0xd0c864016b4bfa40e506b5395970b915cec1e860,65.18256834707103,36.80371124361528,,
0x7e634cb05ffcaf6ed786e4794f5448fc3efafd47,65.16606143688556,40.860179162637465,,
0xe00c66036d63731835618eeab2e60bdfef66c7d1,65.14671629152117,37.500942846264415,,
0x8d42912723cad2d95709694374d7d6e4a17dde13,65.0922996038522,37.77715172045455,,
0xc4c95d678da98705420d1e4d6e76270e65d39060,65,37.40363249999999,,
0x58b15bdcc8e211ff7357e49570cdfa5e1e8304eb,64.7252683640479,36.8251543054948,,
0xa4de5587107a81f2b7a03c02cf2ca9023f37c14f,64.68370865650152,35.30286761978405,,
0x0767dcea9a325d089e68afe7c12a3b355109079e,64.64966666906251,35.22446426749055,,
0xa61800fbd0ca0e233bc618031e41ffa3f885d9b0,64.47573259346427,37.112602839834246,,
0xcfc135de3069f77cd5763b515e32dc205baa5686,64.31417106194436,39.848596050131874,,
0x6d2a727f7f617fa79fd6471be344339d930d5ac3,64.28603456768445,35.588415527288575,,
0x313072e9ac2051d61ab7399c6467ebfefdaf9088,64.22417285900286,36.072312470921034,,
0xc5afca8a19b45d5363710edb12ea185d82f3a105,64.15687431636537,36.92906618000629,,
0x8dcd593d16b0a8905fb615099173dd36ceb8ec9f,64.03283974975503,36.85937806920625,,
0x4e06c7dbf9c1b56e0fbf34602372a318b912edf7,63.98441935153665,36.57067833470396,,
0x3e0771f6d2ce980354560a81eab614f4e0962aae,63.9473569421875,33.747654889498364,,
0x824d2d3791636440a112175789c19a99311c3c84,63.786739482812514,35.68519566514004,,
0xee5abcbbac76dafb37ecdd9b28f942730b7b893c,63.76581589575479,48.47420128280047,,
0xfc80cca610664a2d0fff392b6e2e96d4a8075f93,63.75880361925272,32.68393272710176,,
0x71847a070f90ecdfd3e161496a9a4b58a49dc4f2,63.739398044868906,36.75503466580944,,
0xafd95a4b5372ac67b4f7f796b3d4f7ce078a89a4,63.73816387511245,36.687587314901016,,
0xbb0973c7a8ce350a2f36f0ce4da6ca3e456015a4,63.664001382592424,34.61642471929437,,
0xff919a317bc2d214771540eb8365d50cab59509e,63.56794829173795,40.50473383611592,,
0x4430495db851e2a41591c7dc5592280900afae82,63.35430179813022,37.226421914123726,,
0x5ba31d3603ed1c796c6bdc811683129b161ffdec,63.31096809708427,34.86185172102794,,
0x27caeaa6141186bed90c6783b0d4e7402bec3d69,63.29737013569786,36.43664754263774,,
0x481395f104ffd4073111eadb97505d25691cc008,63.250350447205676,36.206786311588125,,
0x5a5c853d313070907884206375a1dea7f1871842,63.183896575106985,36.37064047150995,,
0x74cad588a6075571555e2009d1d6dba8ab2c6e3e,63.02130235028243,45.293228267609265,,
0xd29230a79c156f38aa37fbaf4c2d320affdd8936,62.98291710409254,38.79675733542574,,
0x873fbbf2f503eb04049bf477126ccbb2ba3c5403,62.945759350207645,26.860088538401904,,
0xbed87938c46052820c39f21ed24146acaee0cce9,62.92305209100625,40.34823266730509,,
0xcc748ad7feab18154883fc24f663def21c8428e5,62.92215724431808,26.85001709498092,,
0x935570d5c84e7390194107f579b663c38e14713c,62.91892681806184,36.21619433126522,,
0x06ac0e76cb7c967a8a445337015fe4a43fc467a0,62.886937869349566,41.22403722294377,,
0x868376ef7ecbfe9c17532c61c3ed91187a413ce9,62.846025140624995,34.158297830123004,,
0xf0e17d9af2d2ecced204cb3db2afae7fdbd5b082,62.80016980808854,36.14974665546849,,
0x33b0afd799b471c8a02bad20343fc844330b8606,62.75332485608719,39.981906050593935,,
0xf1ce0d9b80e2859a348b5ae7c25b60bf3dd07ead,62.744597741293916,34.15674267954214,,
0xa142dfccbf0b9186950a73531b26fd9a9d0a9633,62.68693203060758,27.09192767171764,,
0xb2e7292c2547a706c495434f8aa942ea968ca1c6,62.68579275398233,36.08081585518977,,
0x9d1b5bd7a00fc34cd754389c3462328762cb5870,62.68198506562499,34.06913817801474,,
0xd81ae3516ed87e2439eba61550c26384927223f9,62.67818219193556,47.953381561564484,,
0x972ad057a74842fb4cc45b9338bcb8526485378b,62.67099878930406,37.88147180293299,,
0x2984777de5134f415d77b88436dae91213ba1ada,62.64799553262071,36.06216465798549,,
0x1cea9e78a930c0654aab5e942e1109b86a0ae7a4,62.6391692854594,47.92353384223612,,
0xf46aa6ad154296e0f4309d2f5b024df577b0d481,62.623751633124996,47.85105911787734,,
0x1a6081ade78941678a837f8ebbb123b3cddbad10,62.607280526462475,47.899148621468484,,
0x36c8e48dcd6f4cde3b62dcbdbdc076f7565b776c,62.606217482287,26.715199911606543,,
0x33ff13945615fce74a3f6781f9a05c1b757b2b62,62.60473369429127,47.89718810301977,,
0x40705141033dbd6c521b547ba07a990211bf49a9,62.58685829336797,35.09939115472773,,
0xc0ad6f133800170bab37ebc25ce973407573c0f1,62.583120996964375,47.82001308626447,,
0x2abd35461be0ea66cafaab647a8197e01e58b341,62.565,38.7310673425,,
0xf4280a587a2fbd6740a4eccef39444c36fc23550,62.55827939837937,36.85395820949687,,
0xf16a12906d2f298ab2267afc9befa84c64751d21,62.55374003997924,30.43033025602858,,
0x2fb262876cfe77fa47d55180530229b499c04cb5,62.5,38.6813375,,
0x393afe822c954ffc7480071a1ee50315cc647c0d,62.5,38.6813375,,
0xf137e80bae5540a180f31ff3190f725f1c5b6c84,62.5,47.7565,,
0xc0cd85b1c1d2ab15f438ea3e83363500fda8d41a,62.5,47.7565,,
0xec6a157d56f4504d5199d3e1b009f49f2946ed59,62.5,47.7565,,
0x938e0c6c4704b9184b4b39ae71d16ad2f95a6412,62.47886762131548,47.740352664917644,,
0xb3b259cddf5a97aab828c6617350371dc1c6cfec,62.4375,26.643205124999998,,
0x36c6a0f17d86622d629042065cab18349d093b10,62.41992255837745,35.929112895358706,,
0x99985f8b730dd420bc0f315687d491b983270c8d,62.386875,44.071398624375,,
0xf9936d7801b3e9a35582bb56cc2dfc424aa89f7b,62.35005046225757,34.47860434004521,,
0xf0a9a2522cd837f84666f2ec304ee5a7130820a6,62.271394495507366,35.83790437654868,,
0x520d7d9bf8762d7389e30a018805298a78be2bdf,62.005863561552225,35.443723130899315,,
0xa0328feaf916ce95f891dabd03b430bd18992b0b,62,35.677310999999996,,
0x96fc7036f3dcf50d9b3212d223022f4281b7209e,61.95484381742608,47.39999366777054,,
0x87c60444ca12b87887ed6998ef6a82507f8ce2e8,61.77300990015245,35.55683832488081,,
0xb4fcc0f85679797fd8ef34f8996011624bb5fb69,61.75234386719788,35.54455242806628,,
0x0621c38438afc251d4a03d989e199d19fec13d7b,61.65136589353419,35.478311329753076,,
0xf1093f67be6d37e6f5aa951346a7b6a0bc3c6b5e,61.63867899425822,35.461308911558845,,
0xcc4a9190bb5bc524240def4037b023144b7a9d5e,61.59548286849998,35.44453545959107,,
0xa27ac5c93a099028b5e801e3d4768c31522194b4,61.56147710847976,47.09907700905623,,
0x0ee8859c59078538751c3378c040d9f2a0a0a64f,61.452667483749984,34.65716165918341,,
0x80afee739c1726381a10a2366c35cc9fb6683362,61.38657343784545,35.33418594260444,,
0x50697550565cd5ae5ac69e72b11b787b50f4f7df,61.32180966007307,35.2969078337608,,
0x7170843d7031eb9eaebbc448fc9f0db028107427,61.315604677958056,35.833949549545046,,
0x03bb6ce5ab502294d66fdc21fbb7e524b7b4d32f,61.25,46.860813125,,
0x75fb086b0fd4655df4bac0db0f61a9f1e4e28d94,61,35.101870500000004,,
0xd9ca091af9a1716249dfbfd01aa2ed47d47ea5c3,60.9318934712015,35.06260186844944,,
0x65cfd239a90cc11d4244025594faea0ce970eead,60.91696648091451,46.6059230672484,,
0x592a91887d37d6d440ff6512460bcfa9a5dbada2,60.75328450643404,31.991242251337216,,
0xff23b5cb6d70bde2cf0906e603f72a5a5ca2dae4,60.56375313220932,36.52265180526206,,
0x5d30af1a2130b7bfaf6f6dd642e368114008c800,60.4855110418386,35.06367302525914,,
0x7e003802d7922407f0c9b782ff1ffe9c44d962b7,60.4466931034375,30.787193304987614,,
0x4d4b08b8527f21d1ee3d0a7a1f8cf59b8e955e0c,60.44555974916351,34.79315261918381,,
0xf94bf66e96715d39afe7ae88202b0d65713ec5d2,60.41668256663052,25.780885951467443,,
0x90aeaea5579eca6e2cd6cbe04b954bb141593fdb,60.416017776562505,31.361444648107923,,
0x5fd01c886bcb78c63d9f1108509ab9bf41da6d89,60.40797421444819,35.43519800054101,,
0x49a57662336d445a660bd433a261ec1dc54ce1c0,60.375,31.482704750000003,,
0x4224b4b9dec675300a1e42c9c252ab00ca1a3d30,60.36615278067813,40.375712220417654,,
0x2aa45997d18c611d05551b1a9a8e3ff9750673b8,60.22452848157175,36.79975411733225,,
0xb889acab79c93cd96904129918e01335caa246c7,60.11000544171618,34.6045307505898,,
0x01088805575d725601e316812fc2aad71fb9e7a7,60,34.52643,,
0x91f413b231c5cd885bdd1b4cf4bf7c507a50fe0c,60,34.52643,,
0x180d111f47a645e91a15a32d8962d58c49ac1825,59.99987720499999,34.5263593387838,,
0xa243d6382fc0aec080908be2371efe49dca3da10,59.89600661265083,34.46354968665776,,
0xbcde2db8889e3f177938295f49d9c0b673453627,59.815911752074264,34.43038313894759,,
0x3128e39c78242a861486ed2181665f6525da4664,59.666582088081846,32.22584972989395,,
0xe64693071f7ccd7ddad420d5bbd3b61f87aabea3,59.662880016612874,34.097032159752324,,
0x138f04ca469898630236ee0b4fdbfb30e01f4cc1,59.56345082138284,34.289886524105064,,
0x11065f1c608f8276cde3a2a17f2c88a38db3e389,59.56146501680642,34.28405983089881,,
0x98a89d9d69a6796e546411c657ddef5ad2896708,59.489760911893725,34.24241512918175,,
0x304683312c59e3479f1bc6884f310daf1ae100d9,59.464706653125,36.80279019820838,,
0x95123a9b6fd5f239d5c111f7c5155bb467d5e26a,59.351331409821775,41.80437242888175,,
0xdc44cc7f6cac88e4d62da99b8be149692c72b992,59.254887357143964,34.107020371804026,,
0xbeb1264eb4314a1c727b6259af9a2d409f74963d,59.25220775387796,34.09714759598146,,
0xcf6ff98b72010cd6463e1d9bfa8cb26a66775437,59.18091263930059,34.06487399421853,,
0x6ec488b3691836651ae81fc49145fe8ccc4ab0ff,59.17048692499999,34.74579989783524,,
0x10d0e2f590be6f981bc4992f6d7874db9b94ffd8,59.067988178864525,29.408680928861173,,
0x58f11c26d3f80d626d7dcb83f4934fa8ac087308,58.908547745530726,32.297684517917055,,
0x5327d7913f573457d252fc3fa7b204875d6ce2a7,58.875,27.798439625,,
0xc7834b4c71964f35365ff6d1bfc2eba6f41c4e81,58.54244921691473,34.21840862131383,,
0xbb55723aa4621e9ce8e488415385e14da37227e6,58.51966718992232,33.68575514592886,,
0x111b1e1de344d21d0748979d0e179a0c9b2260b0,58.49147307044359,32.35307946278786,,
0x111f7021be0de186ced7af1736b83fc1f5d60210,58.46122004121484,33.655346922148894,,
0xecdd48af48c7628dc62772220636eed6317aca0d,58.4375,32.6925884375,,
0xaecef63e6447fd6a219cd8cb9f4dfdc17a1c974b,58.240510465521155,33.523797518212525,,
0x7a498c78bb685566f8bba468ffe8802e83f17649,58.13105700300087,33.75600281940853,,
0x8acf509ccd324c178ab8020edc51c29eb9339798,58.12664417810263,24.803685350391596,,
0xbc8d93f7a813fdb87bdd2eec86aa4aec4d143776,57.99530726746301,33.38356967853087,,
0x2ae8dc63fc2c54905017ee4de52c4663363e21e8,57.916280282431416,33.338384362928565,,
0x3e208e261144a9ae8a8d19fc3767eccfe3120855,57.7922861344377,38.6357325687403,,
0x810483acc990ba467a781883748657afaeaea1e6,57.75588813907493,28.755450059792885,,
0x278402f694bcd5fb13691737bbc68b6dfc34476b,57.584146709687495,32.91888236032687,,
0xe9e27b805ec20b949f6e4bca363722c464bb1cae,57.564093563661146,33.13575635663026,,
0xdc11f3ac2c0ef24d1e3002a6b3730478b7f5d036,57.55012767347794,33.126184780164,,
0x017b0a3c9f52dbd7faae3716a0bf83f97dd8a24c,57.51596154278664,32.57014901570194,,
0xa38a58c6471f07fdd559e7dc1e979319134e4f07,57.35219241815615,32.417131169917006,,
0xfd509de2a8d2e6a1582efec7453a1378c87713e4,57.16394202812501,35.3788437507254,,
0xea583a56261d50a90c57322430e770cabcb5b514,57.157831454297366,31.112629711947,,
0xc3a51ec1cd8f225b4efe9acd50251e344004cf3c,57.09935215945826,32.86283342726729,,
0x1b1a1cadb92f94f9c794ec2b3786edf10a974bca,57.09030230770589,31.15856255912402,,
0xaa8959918abb9e4a08b5a2d49320e49712e76ed8,56.99718704367079,31.10619029803976,,
0xa6586d437b3b1426062e0e38d1bfcc4becd6e431,56.977689724006574,32.7980904285631,,
0x0e9d0d8a56f676b867f510c6141084a63d9c3905,56.875,32.5134875,,
0xc7365d1b4b3093931a9eb2db82401241f95c7a7c,56.82241924861671,26.141198233668188,,
0x5cd42cf779c8425cf0a799604a59b7ce85370fea,56.722806939821396,35.1382364572175,,
0x880572e9f32afcf522124508656bc262f5af1e17,56.718511700359954,33.197357504695276,,
0x96974831a846477f964283b017f6f40e31c73c2c,56.55153409592597,32.552843781489706,,
0x631bae7940dd98dcc2cde05d63d3ea01b959696b,56.51947170624492,30.689405215458667,,
0x676e901e1a4d4010d2c76ab013d108b39c2d3f3d,56.36753041591392,24.053039844017956,,
0x2f95017cee51693038c8c1bae62ee1bcde1058e7,56.32191689058408,33.00266020917451,,
0x6e716e3d1b6a80f307bbfc7f117f8241cfb2456c,56.27102565135833,32.38967044738741,,
0x576714e2cadc5ff9aa70bf2c25ba56c051391676,56.25712439242786,28.902634579320747,,
0x85449b766aa500b64d5f3f3ce52d731553733e3b,56.248027298437506,29.193551138956103,,
0xaf3bcd8942302d5bf0be842b6105b18ed8eec7ea,56.23306287584374,32.65158521339137,,
0x85b07dce02153a3341fb2691111cf466670632e3,56.118568170437555,34.29083140132683,,
0xf2d0f33e5611d40c324432064360219f26a29593,55.98761387190935,31.07904685776942,,
0xcb53083308299e1bafbf6c1b10150da511154d0e,55.81853566488501,39.513989607616345,,
0x0951e55e60358c9ae5467791b002c76efd327b9e,55.760182327546396,28.173305842172784,,
0x506e280eb872fa0a3c3046cbf18f2446f6e3b349,55.73485775133043,32.08177596664368,,
0xcc3f550b214e4dbed5fb8e617e79357533539700,55.73102207295129,33.281172056804415,,
0xda1e3cb308e93fc2598df0a7cc5b6f8ccb127b64,55.68125342045572,32.4638945087522,,
0x3ff566f007b8445ceb6ff61069dc508614464a00,55.59381613756658,36.93174229846732,,
0x57bbe772e2dc6dcaafa2c05bee7f0be28aa92e18,55.45088604120272,35.277240650569155,,
0xf380d4ee319c52737eef500a3f5b8e79411f5bed,55.3099842429299,30.301888447118582,,
0x49a764b98b4cd966730fce116213df5d0ce82e9a,55.28066692454918,31.82039663163676,,
0x28074c063211002264f5dcf4c222bc5e8081752f,55.24791609406091,31.800767348344003,,
0x609249cc80512ea9bdacd2a752064ee1d3112bf8,55.183781982812505,31.05943509752253,,
0x3ce1dd21ed2e746cd0b2ebad494d12aa26bb8e7e,55.0785362139985,30.82636803870819,,
0x32c397bff50b72558f31b88a6d771da2f08755db,55.06739983737965,30.628489805790043,,
0xdb40393c6d47901db545faf9efc80c08f9a3aee5,54.89881423593751,29.911698234737774,,
0x7554f9524846bd1952cb2859076acb53e631dfe2,54.82488720828567,31.558029116346034,,
0x288d0c4bec1231c523fc5c3c5af1426a58d3e4d7,54.74259886215929,32.259945803014936,,
0x39469d8dd644fc9053a808fe29b0fdde35287cea,54.72493723449004,31.50140209067828,,
0x20ee61e7deef48d74324c6aeebfb3280d26f0834,54.62145511375416,31.581265935156328,,
0xfc398f1a7887d8577b344de83c3499eda02fd4fc,54.5,30.342261875000002,,
0x577edf06e62f70f77ecc75021926d92961838327,54.44087784146478,34.3407014700353,,
0x44cad4214e9445a9caaa574d11c59801f4c3cbec,54.375,38.411641875,,
0x0c1a68e3fa384a1d1706452ba6427aaa144e8dff,54.35388064810174,31.28772166640282,,
0xc8ab60a4ed9669276543155986dece887455a5b9,54.34363192875,26.085527519843236,,
0x45601a05f2d7a75303ee1567546efa64141efe6f,54.341488639138234,30.413768062078535,,
0x7bdf738493969db4cd22cfc5e753f2cd7a7be882,54.27206538709953,30.01921588343857,,
0x1b1baf8f6fc945b22a0647910387ffd2f38f40f3,54.25049571812625,31.22828619949451,,
0x97187e746643f42ea2d76950b57950baae7350ef,54.20860245773798,29.58150285041086,,
0x088a750775c95a2beac99419155a011576dae1b5,54.17800659293944,29.4628255105295,,
0x6f5258d9298c365155974b7a3617890fb57e5852,54.11379347387647,31.149603517224513,,
0x9961940921f734c5f563ea0c4f594977c7d1b063,54.11379347387647,31.149603517224513,,
0x2a6676d702247c4c496a5b9896fc1200b637941f,54.07531243925527,31.126061128330022,,
0x4c1caa8bf631213b82d2d365726490559f6c2186,54.07161367747659,31.12393209975804,,
0x24fa491cc8b8836a5fd8ffa1b035880fbd720c55,53.92423816372134,31.039101905663124,,
0x7b89ce54930b1132c81bc3835a602a6e15419251,53.85271955992179,31.00115090418404,,
0x351068955d91e1b9f69b031db17ce9407c92f6c3,53.810527689379576,30.974490857674773,,
0xb35b98407b0648d0c32b11a5145cad66121f7dd2,53.798,30.957548019,,
0xfe85af6f06eddf283664b31b6326d6709dea3d3b,53.7391095952724,30.93325134819622,,
0x2477608e7cb32d28c1f2336dc58691f8f1a57e4f,53.738894085882485,30.933007485140088,,
0xa66779c32d3e5ad1bcc045603269933cc7547483,53.661116229957265,30.889066246184306,,
0x4aba10fcca9ab5f8303fa4180c902a47ff5a9da2,53.50793921169663,30.799477832423847,,
0xb8bf0ca335d06db9bc6dcb2dd249694d9bdbdfa2,53.50686907431515,30.798861855186743,,
0x84835f73aaf6bed97f19073c6db12f540a0631e4,53.44980382092824,30.76601476683714,,
0x62e9e7a9a60ade0d9a479597684cdee77e8b376e,53.36366759135686,30.717745084621097,,
0x74f4d421127cce7a56dd35d09c2f9576cc73864f,53.32942656610633,40.38797462130924,,
0xef491d37335339a2c8c6548bb59688a1c1856313,53.25,33.930261,,
0x397b51b910f2e7f6ea967e15e09d3590ccfa3160,53.19526569464275,30.619259294931663,,
0x5811dd3d7c64e591c997309c5001d5b1315a8d13,53.189864147722474,24.476728018110087,,
0x8b93441b25d60ae11da3108bf7d803c029c43682,53.13360828756856,28.936942230814154,,
0x1ca8c01411f826134027c4e62b34dd56e2efe44b,53.12884852812501,28.876783015861204,,
0xcaaba830bbb2d97da148c1e0234c07abdc2e469b,53.072705830261505,29.536495033188473,,
0x334c1983f2fd2637a79c4baa93ca19166b410b0f,53.003588362118066,30.509170580075708,,
0xbc945a01c8bfc19f31de79bf1a46913f3b20e986,52.99887720499999,30.4977003982838,,
0x17660163b28ac455ceaf98dabf0a8886d36cee1a,52.90628387347576,30.45292100902806,,
0x4216c273658fef35d6807b0f4c13bcf36a8321b9,52.84519951711645,30.558191088038715,,
0x3a061be3d22c7720b285e860905a518870682558,52.804280980938195,30.39610055721846,,
0x77d967e68184047098142e7589938f51ca9633b1,52.526922759012,30.703528650125552,,
0xb7577db475321e54b964fef30aa8901a800941c6,52.51972123692718,32.09178699997743,,
0x6bdf3a9b414192d549fb8cc3106e4faf682891d7,52.50966037722106,30.29692438865465,,
0xaf2f58b3630baad367f9dce2d145daac3fdc344d,52.34735406671444,30.1328433193016,,
0x16bbaa55f0f52908e097b1a05446b9f95a432450,52.315330265624546,30.110395522523316,,
0x135698b3e5ed5d7ce954029b27691d86520f10f6,52.28928421485418,30.09935137021407,,
0xba0bb98a4f541042954650b8ac21def4314c21f6,52.255433551044305,30.082758168369374,,
0xa8b74dfaeabee5215971d03273b524bd6e8e0502,52.207767735057054,30.05109164594263,,
0x94de13122036b8235f2c3fcbad1d465335ef2f76,52.17362802804322,30.03268786409798,,
0x601380cdbb75b38f9d9f054bb7db404bad056887,52.167167307537106,30.019514744326656,,
0x50414e803d7479f55fb4a8b3fd230ac81bf6a5c8,52.156388653443095,30.022864412429353,,
0x1b21787057ac0ef3821d35955cedd461a76aacf7,52.125,30.5382391875,,
0x5960e6460aab8aac3f504dc78e191c228ee7c92f,52.12116745795389,30.16590420782047,,
0xb27639d37ab49f02a37ce6a73ec4b1e3da1bd065,52.07230305057774,29.401932406895124,,
0x3ca7b501e5bb0df2401cd955db686d3e99544126,51.99957228035514,28.757120641037112,,
0xd383ef518a9dd9b3c14027a959ddc3c56e05ae4e,51.90559481,34.70031753434227,,
0x57edf4d57d57f2ec9ac71c052ceaff785ac6b74d,51.7724771265625,20.32975745567293,,
0xf68ee3743702bc3909f9ff0cfe225872a8801a08,51.732415529292325,29.778697957394478,,
0x8d6b75f14c92dadd70adc07d2274ddf91fa30325,51.59180284119807,31.184680627568337,,
0x95128734cacb16b6eab8ae226b664147fafd8751,51.59043069910281,29.695748894303815,,
0x91d496055504cf9b45986401c0fe48ba95587524,51.54797228460512,29.801763975493365,,
0x2b1e73090ed69fc09656bf3a9b49ef9c3b1220e2,51.53334619468748,29.92270665252803,,
0x1fa835e1510a0f6696a214f0c285a31c49dc0877,51.510754277774325,29.651202446375226,,
0x89742402264f6a3c830a246f93c262ea1311eedb,51.49824771092351,30.225517212598984,,
0x8d4da52e4f8a4328d5183c495ec2344da4fbd2f3,51.38580669951737,29.873354931738916,,
0xc79f56eb91efa4b4c8619c3d8e6fa16da8f681cc,51.25835999665269,29.495228432065694,,
0x9a6a8c363ceef126b26147dc195a62f9ecbb94fc,51.180501194644705,29.461112772530107,,
0x85504642f5cad066bcb227a329a41a74d9513b08,51.15547786487121,29.445154952170377,,
0x05aab44e168f2d488ede8f5e30c1e26afc0910f5,51.10744854003745,29.425302232422982,,
0x361f44140806789f2cea0825510e11f31dafb4b4,50.875,38.9231651875,,
0xa1d564ed15eb29ac826ccb0f89b37ee54d44d05f,50.83504778674626,29.262303474566238,,
0x3d7c522d04e8eb44089391b774e21cd2b96696f8,50.83314752500836,31.06665138020292,,
0x54b1b66fc944c2b877e3f757b008ae589aa8d1de,50.74069810641534,27.622076910953606,,
0x4a1a102cb7cf6d6646457013d17d816e3c025d76,50.70213388749694,29.18444013600113,,
0xbea9476af55a694974d9cfd515e974b4c341d50f,50.68102607925997,28.616369873275143,,
0x99784778e6d367ad758f869b3bdfbc04a035b43f,50.56410947004932,30.896826302742415,,
0x7b7a7a9c6b6ba6c2ad6a685a51c591db7411e47f,50.537169919920096,29.08348160780391,,
0xf77f5bbfab7633a958c7aad126b7bf947e163741,50.4902694984375,31.248498478960265,,
0xca0283f9d3de7bd4c4260df5f4a35201e2f75721,50.48257334178339,29.626823988857087,,
0x25432f1d511fcab86907e61b4bf81b824a8a32fe,50.33168017477109,22.607993791243565,,
0x385a5e1477905e75cc239c5c8f4b4ab36c541e58,50.28223096920512,28.779509748744967,,
0x32fcabe57d160bd8ac7fd3473965e2c20779e4b0,50.27918695699161,26.86088773714247,,
0xa518e934195936c7fd24b1664d005b934f1f25ee,50.165164349868846,34.548228474504135,,
0x3a193fbe53e5127855f46e732fd0613e7ec8bc7d,50.08411746027359,28.829988249783735,,
0x40f5c949bf74e00c0c0e3921b6ba8ea3ee1a0f27,50.0716348656611,28.81351044085905,,
0x97c067c7a8e7ffd2dc026fca80d433281160b90f,50.04046052569904,26.919263865405053,,
0x9ad0ab36b72a2fe8727bec31883de350555688d5,50,28.772025000000003,,
0x98be8a0c90e2a2e8cee2c5d7261fff9d44005f72,50,28.772025000000003,,
0xcdb9265ed73554b811a602beba7acdaeace99310,50,31.685049999999997,,
0xf4db6f351692fcfdb848da86a8fb739d3f8620fb,50,28.193675,,
0x4bc47a12603c26527695bfe65b01bf01cb771132,50,28.193675,,
0x5953f9db999f6d108154374818e0df6bdaeb1d71,49.99724498437501,27.17468258398944,,
0x3cde96414f6fb8dfe30542d6b0c9fa95fbcceee0,49.93196952803252,28.741876842126008,,
0xd2f2a8b31124db7e1e6d6e405a94981677e29ba1,49.890660501903106,28.717453194185044,,
0xb816f6e66730c23a1217a604fcadad4f0397522b,49.875,29.148795375,,
0xb70388638bf7379e8d1d44c5474b3a355aa87320,49.691248230558514,28.60380340761331,,
0xa26a6478645c613f2ac1930659cccd9833796f31,49.67578282133115,28.594901555019632,,
0x2be3f2878cd7f6da38523357414e4cd4d6abf7e5,49.588816820452436,28.54562166745473,,
0x216760622c95b0bdde085aa93b9803f75963cb41,49.58823251150473,28.7976395726729,,
0xf2bfe9971b953dce3aedb60c417622dd76050c1b,49.36281120123865,23.587110030081107,,
0x2507568f795bee50f39fd86012a73838a1336eeb,49.30193736668814,28.379740864968184,,
0x7e7849a3f470ae1040cf0e8247cf31beb4e44e78,49.24216388850001,28.33593540908038,,
0x8a6a31254c377223ffb1e6d66afda2521a5ffa03,49.23300971242974,28.340029597815278,,
0x3b51b15434c3450d0e399c5387d81df7aaecd671,49.20331102014789,30.06529860919039,,
0x6a854380705a91e9588b156825018fa4f77da3b5,49.147100999743344,27.184472405902724,,
0x5f905bdeb2ef6f732b8ec3f6037b7cd7ca726ad4,49.10178478664896,27.472689350117623,,
0xcf61e32ff30a64c827e9f8cfd010a3ef549314dc,49.08869153928498,28.52063520259315,,
0x8c795c42e6cb492f30902b44ddf644bb6e6202ec,48.86530533665078,28.127723833923852,,
0x76ebe50aeaa08b9bc4df9659c06b82fb3cb6682e,48.83943970174735,28.113528490757417,,
0x7ade1f268749731aa26895a78f0b8fafdbb44c1c,48.8097781975,37.343116649563214,,
0xcefcdfb8574f03f2fa27b32d8646c37d4d278ffd,48.797663111971374,28.089470975313983,,
0xae5bb9a8101ee9723440af0fac5ebe7520b4af85,48.781441184474986,28.53572916466166,,
0x33a20c749727e30b9e57c3a5d0138952c6a710ce,48.74447933371469,34.44325189901838,,
0x7048f4cd5fa93b5c1a9ed3e9d5198a761fc2366c,48.54314644293786,19.096982718697728,,
0xb41933af05628b89f390e25934aa58d5c9a42abb,48.538398996875,24.204859659155982,,
0xca8f2374070ce7ede716ff20aa1770512adbe298,48.398513783347774,26.86961794327124,,
0x4d1a32707ba87fa77ebb15c47e4726250f11012f,48.38045359730313,28.273149383455383,,
0x9abe48748b13912eb5749ebfb063e3f8520c95b6,48.36494134363837,27.83979007006081,,
0xa0939c5e445bde6084d5058c0b9b1b91ff7595ff,48.26038753055934,27.78012354301792,,
0xf3d5009017ea857ef14e626320b0be407b9666c9,48.19099245123189,34.77589621585351,,
0x4809c044e9626f9a101b55f801742862ef0b03ad,48.045465508917104,27.65648285451912,,
0x5545e90204d65ed6667a46c06c139cadc55fc377,48,27.621143999999997,,
0x551ad3a5ba868478a552d1842b2ed1b04e4e4473,47.772457959875005,31.386014804878116,,
0xfbba330eba9ce40c4d6bbbfbd3e541f16decf291,47.74587250942243,26.402918724975017,,
0x0a678d147ba90e2719ff2b7778aa8c21655a6da8,47.71024069044949,25.952107628163322,,
