Address,Average Total cStables in USD,Average cUSD in USD,Average cEUR in USD,Average cREAL in USD,Average cUSD Balance,Average cEUR Balance,Average cREAL Balance
0x919f294b42d3a6d20c0be9cb764bcea2ae30d130,1126.0510119770493,0,1126.0510119770493,0,0,1059.5270078961066,0
0x295dca59155231abf08391b9d224219d7328d1de,1125.7825289510824,1125.7825289510824,0,0,1131.4880574809301,0,0
0x6570fd5c8e527919aff1230f58a816fa96caa432,1125.6941520664757,0,1125.6941520664757,0,0,1058.822808794512,0
0x4db2decea9653f6b8c08882bfdfb4b5c983726d2,1125.240705567973,1125.240705567973,0,0,1132.5952217381264,0,0
0x4907658b094687131894fe9bc113ae82c1afffc9,1124.8745479606216,1124.8745479606216,0,0,1130.5983733184382,0,0
0x24d6d680158d93ec298423c152cc180c92e35752,1124.6306228775102,1124.6306228775102,0,0,1130.2163242228628,0,0
0x3d5368df586d7eb25743b692655495cf370c3ad1,1124.5518208476524,0,1124.5518208476524,0,0,1057.0750439451106,0
0x397377056136ae0f700358c21b272ad65875e91a,1124.2557410917893,0,1124.2557410917893,0,0,1057.6446658708333,0
0xd371bd8a3131b37ec98aaed7f5dc3705bacaebb6,1124.167023087574,1124.167023087574,0,0,1129.8643641437689,0,0
0xb730193928d180c5b3eb7e9814e0e9e6425799fa,1123.812719577382,0,1123.812719577382,0,0,1056.3934161862503,0
0x0f5c286753da2cc376426d30c8f724381da3df03,1123.7590950388092,1.262546271759386,1122.4965487670497,0,1.2831367674669278,1055.8136211923118,0
0x3a2280999fbb7c864a36ffc036e4a97260bee15a,1123.5562678231538,0,1123.5562678231538,0,0,1056.1868589296578,0
0x43fc89f795197373a78b0568248447340030d196,1123.2020926146813,1123.2020926146813,0,0,1128.798937533718,0,0
0x281d3be2ac740da04ae757b924e7d9d80c52433f,1123.0524648157555,1123.0524648157555,0,0,1128.6446141329006,0,0
0xe6b062816508ad4b6f3c61d34d837424548a2907,1122.3720118623914,1122.3720118623914,0,0,1127.947645182745,0,0
0x0428e9c3523dc0b82c4b5d2fab541f45d5a66dcd,1122.1016447070017,0,1122.1016447070017,0,0,1055.0751263618736,0
0xaa0dc4ed3eb9a1a829e082aba99d624833418c94,1121.9273863035241,1121.9273863035241,0,0,1127.6133767558151,0,0
0xfc020bcef9decaf16ba72c18d884ee103923b7e0,1121.7949664622658,0,1121.7949664622658,0,0,1055.0731103564065,0
0x222bbee3e9ef45a2c387ec4998115f2b52188e98,1121.6531088626432,0,1121.6531088626432,0,0,1055.6326393393258,0
0x3a2c31ec376016485eb38535932232cfac226228,1121.610990108242,1016.0504668363141,105.56052327192832,0,1020.611947587496,101.0235312285704,0
0xf283d93a623ccff8493e0edf7f8b2fb5694e831c,1121.0440632728871,0,1121.0440632728871,0,0,1054.305413557234,0
0x70b43b84388adbf63f687760c45a0e5bbca37444,1120.9076340004137,1120.9076340004137,0,0,1126.5884562912622,0,0
0x240c82914b3e6f184dd9ac5ff0209b1c30569e57,1120.7873328002017,1120.7873328002017,0,0,1126.3680117540916,0,0
0xb1eb191385c864884dfea917c6464afd18c6aa76,1120.5642753146471,0,1120.5642753146471,0,0,1053.2461606582483,0
0x15793653b0703aa29dda63c504de9ad30d862a6e,1120.2076837020045,0,1120.2076837020045,0,0,1053.1865656773891,0
0xb63faea2bab332eebdd6feb4a298f3d7cdd9d294,1119.391276861407,0,1119.391276861407,0,0,1052.031949048521,0
0x13d2a086ce30f3f7fc9ec1c4abdb7175d8c2aaf2,1118.7390004678487,1118.7390004678487,0,0,1124.400536875355,0,0
0x28e85915df38e43a642abbc54b5071e8ac2bd61f,1118.6487728155466,1118.6487728155466,0,0,1124.7641532453358,0,0
0xd5cb09c03c1e4120fa56c3b3fc94d35630b563b4,1118.4135855592442,0,1118.4135855592442,0,0,1051.3253847305743,0
0xc6252560f008f3fcd460104274b24cc7cc9efffa,1117.5365898423502,0,1117.5365898423502,0,0,1051.1530687509382,0
0x6087afabb8f18c28af297ebfd00efbee3838e13a,1117.4314633512163,0,1117.4314633512163,0,0,1050.380448822883,0
0x75b966cbf71a4fc5c2d4c08ec589feecbcf1c57a,1117.2805154314972,0,1117.2805154314972,0,0,1051.4981775566446,0
0x6176f709b0d8e1e00c66076b11ef9f0fad738180,1117.102117711794,1117.102117711794,0,0,1122.6541453052039,0,0
0x1b15dddbeb658ea2873c789aea1af0695044cf52,1117.0781933220453,1117.0781933220453,0,0,1122.6299029694926,0,0
0xfb153988e59ca8ff7c90e7fd9f8c4448576affbd,1116.8516765588986,1116.8516765588986,0,0,1122.4982592467559,0,0
0xf92083dffae1c37f52750262e6e105c02828d96c,1116.7306965809273,1116.7306965809273,0,0,1122.390349920401,0,0
0x0678db22b82192d01f76296040d5fa274f158dac,1116.7183606658791,0,1116.7183606658791,0,0,1050.5013329079736,0
0x28c23a8e166ad0a54c91528acf44fc5008cf5470,1116.6618137217795,1116.6618137217795,0,0,1122.2804792946115,0,0
0x9dcb9a4ced4a039461d61fb7dc413d2ab6574c5e,1116.3370985813929,1116.3370985813929,0,0,1121.8839993875242,0,0
0xf8e8bb7fa0b19a2be06c10ee520b6920f2709ea3,1115.3489937513527,0,1115.3489937513527,0,0,1048.875087032693,0
0x40380492f27e27b71966d1a98a38bb001ad11083,1115.2765820893594,0,1115.2765820893594,0,0,1048.5438504935823,0
0x2003af981fdf26fb0b53f12460378bb2758931d1,1115.273737727012,0,1115.273737727012,0,0,1049.0223633255937,0
0xedb381740158198ee79bc914b83df47d10389d59,1115.1144176479743,0,1115.1144176479743,0,0,1048.4319108088325,0
0xa948135127ca004fe26eca65d049d5c6284cb1bd,1115.0189006218736,1115.0189006218736,0,0,1120.634644813201,0,0
0xbdabd380d0f16a3f0bb03c5e186c834b90002924,1114.966955910013,1114.966955910013,0,0,1120.8993977878754,0,0
0x244fd11d8e3f7ccc5ccd7b4e6531f837db3ad1fe,1114.841431287603,40.5636740334245,1074.2777572541784,0,40.67845054154137,1009.9475871773813,0
0x33a7f281be0584bef76d308f898c6c0df02c98c4,1114.5804372442115,0,1114.5804372442115,0,0,1047.7447922864676,0
0x7392e53e6db891de87ce83992fbd27c5f390fe92,1114.358736388718,1114.358736388718,0,0,1120.7103518031947,0,0
0x0bd90128d9c2066d19b7f516f0ce079323345678,1114.312523297769,1114.312523297769,0,0,1119.9169976680812,0,0
0x07fec481f86c004eba71ed725ea3ce7ea27afc28,1114.1724878935966,1114.1724878935966,0,0,1119.7852884383694,0,0
0x903618e0258777f35c2ff31d3a17e63d86481891,1113.9383175827027,1113.9383175827027,0,0,1119.58381898996,0,0
0x21e104ed1cb56cc38c67a7db3bb791ba3e7c186b,1113.8711233918946,1113.8711233918946,0,0,1119.4255731979717,0,0
0xfa94bc088cb494086501b1d02f51677d68b8cd5c,1113.8445246617594,0,1113.8445246617594,0,0,1046.9237922033699,0
0xa84501f1075cc4c4b75961f743be6404aed0bb80,1113.8309731499514,11.272934694843686,1102.5580384551079,0,11.330066555449543,1037.1211483869254,0
0x495f165c2f8477f27f803954365dd440ff280a50,1113.7572064220074,0,1113.7572064220074,0,0,1047.519305581062,0
0x2b131d86d8a2ed31c572de852490b2e56b21f664,1113.3581775553482,1113.3581775553482,0,0,1118.9113058850887,0,0
0x67bbb81ed3e903ff8d0abf639a5ee65d5f8b48ca,1112.9309231515683,0,1112.9309231515683,0,0,1047.204838461497,0
0x9410dd5b260034cbe3de7e401e172d6bb66d45df,1112.7491609546366,1112.7491609546366,0,0,1118.2890686827163,0,0
0x5d82b44d121f130304a57c663bc94294fa4c604a,1112.6574723001438,0,1112.6574723001438,0,0,1045.938757962994,0
0xcdbb27298f9e984bf315612628b27c941986bcfa,1112.3451431089682,1112.3451431089682,0,0,1117.8955284588399,0,0
0x1ca6b096593bf0f86419c8ab3c6cfce8f4510ce4,1112.2826206342565,1112.2826206342565,0,0,1117.9197308772052,0,0
0xdfe14e6656650c380e48c8e4647dbec2d852c2e8,1112.1486009199143,0,1112.1486009199143,0,0,1046.127107840063,0
0xdaf8a5bbc21f984501991b415de467a445c250eb,1111.550446703643,0,1111.550446703643,0,0,1045.2255679971834,0
0x1bec4f239f1ec11fd8dc7b31a8fea7a5ba5a9aa4,1111.5419097797433,1111.5419097797433,0,0,1117.003090486077,0,0
0xeaaa021ff4144e01f4dca6010e5216bf21c7ff27,1111.4392312099374,1111.4392312099374,0,0,1116.9662943105075,0,0
0x5c8e414c44a255fde864541d70c62010599f8fc2,1111.1746241764388,0,1111.1746241764388,0,0,1044.9204936870597,0
0x2d24e17935891b7e81c999f1d1af390fa3ae2735,1110.9631292694996,1110.9631292694996,0,0,1116.7263393825317,0,0
0x83352fc82d56f42ed73525e4188d836ec0ecd7bb,1110.8651446847641,1110.8651446847641,0,0,1116.3976393617174,0,0
0xd74177e4c365996d4f406b348fc432560eb57bc7,1110.6720458496166,0,1110.6720458496166,0,0,1044.4299861835277,0
0xe225520ee15c57cfcc5fa46d4e33e86f36ebe2d5,1110.3187330401836,0,1110.3187330401836,0,0,1043.7270820036886,0
0xa2ffe74d7510993da9934b890351d45ac91b1be3,1109.2457837331542,0,1109.2457837331542,0,0,1043.6743755953446,0
0x9152f31dee32ba5dc5257e623a36cf7c2f5abf0a,1109.0976655557565,0,1109.0976655557565,0,0,1042.931903968407,0
0x4d57750e0b38474096f89e23a7575d61fba2ca6a,1108.998903974591,0,1108.998903974591,0,0,1042.8197030207225,0
0xee1a737d4fcb56c93a5460c8259e21f1a17aaf9a,1108.9590184434144,0,1108.9590184434144,0,0,1042.6826307013991,0
0x6898c07139b91c8d282be54ccecd7d90bba10af4,1108.7714712252666,0,1108.7714712252666,0,0,1042.3043101244064,0
0x502b3410291b96dcc461f987b5b538acaa202af9,1108.6959002551991,0,1108.6959002551991,0,0,1042.8798583432213,0
0x783fb0967e6261f31804520f37fc4983d6b448f9,1108.6785698652288,0,1108.6785698652288,0,0,1042.499000446511,0
0xa821e1d59c24bc74603fc30c17b19ab7c0772b74,1108.6426564466917,1108.6426564466917,0,0,1114.1471319701918,0,0
0x8c9883dd25410b5b5fd73d0007efbc814daa796e,1108.6411080845596,1108.6411080845596,0,0,1114.1660493092825,0,0
0x528b43958d35d5335aef899b99378d4224a6d7a2,1108.4060272164468,0,1108.4060272164468,0,0,1042.8821104437359,0
0xc40387a22cd316c14e0177fc482097f1b50fe41b,1108.0434872448288,1108.0434872448288,0,0,1113.6140250856786,0,0
0x2b0507313589cbefe5ad67a06f84818e405b3867,1107.844675737196,0,1107.844675737196,0,0,1041.8021463573898,0
0x0ed5b19a8ac6cec09cb6df8eac2ce7e085527655,1107.7648961170485,1107.7648961170485,0,0,1113.266100304631,0,0
0xf168f3f429dc093be45079f520b7c487bb3d15dc,1107.3441745882465,1107.3441745882465,0,0,1112.8484095448482,0,0
0xe120916b52dc64546a5fd9db2372d2b1a7e7cd6f,1107.3102912342365,0,1107.3102912342365,0,0,1041.269901691207,0
0xc00068f1e21735447c989edec1a8345a7f83623a,1107.0827360646215,1107.0827360646215,0,0,1112.5950542161982,0,0
0x8bb484161637432b43682a9d43398d6337934522,1107.0501367245208,1107.0501367245208,0,0,1112.560533632887,0,0
0x355bfe3cf7c977371c7bfa6b398088a280b037f3,1106.888624238729,0,1106.888624238729,0,0,1040.6921858783198,0
0x540a59893962ee8b24ac740ae9cae1298fadcdb5,1106.6088172535876,1106.6088172535876,0,0,1112.237533885005,0,0
0x602bcc63319ad0db27aab355a57057a60180a153,1106.3855881553616,0,1106.3855881553616,0,0,1040.3521792578017,0
0x68e5de1407d71d6ebb1dd0684127085bed76886d,1106.2815693436723,1106.2815693436723,0,0,1111.7752559485896,0,0
0xa2608dadf1ce533b9bca00470c0d96aa346ed7c6,1105.9824083349115,0,1105.9824083349115,0,0,1040.1203411169158,0
0x80b868a27d50ffa2da11a5426934941997e3ab4d,1105.579978672645,1105.579978672645,0,0,1111.5315192507558,0,0
0xe154b1d481305fc77dec685d3b65e2c80bb7bf26,1105.4827408613146,1105.4827408613146,0,0,1111.1515920966542,0,0
0x3858beb17f6116e542987a7cdde3f410694cf958,1105.4134783376096,0,1105.4134783376096,0,0,1039.3524655375297,0
0x45112e83d95eb51c60e695fc0eacc8d513754b33,1105.2782612408262,0,1105.2782612408262,0,0,1039.163501075769,0
0xd1ce2b7e57864831a66394d2a0b85428a135836a,1104.8465256982822,0,1104.8465256982822,0,0,1038.51837980181,0
0x04e8731957e5bf9bf3e52709305a3d76c7a355fe,1104.7656682315642,0,1104.7656682315642,0,0,1038.4710530137293,0
0x5101f73fe3797ac64c4007428f17fdc06879e076,1104.4867278164993,1104.4867278164993,0,0,1109.9910341783286,0,0
0x2460859e825b084c9d44a75b952feb94807bd7b9,1104.35819893284,0,1104.35819893284,0,0,1038.5235107349488,0
0xd75b8212b2f7a9bd06e5a8adb904c33b350bd7e2,1104.2408692224506,0,1104.2408692224506,0,0,1038.4054694470067,0
0x374304725f6e7f614d241a310a3153515def9cf0,1103.9189327436131,0,1103.9189327436131,0,0,1038.1104307529072,0
0xec2890d487d0b8b16994ca2d46cf39bd35ec6c33,1103.4497101347722,1103.4497101347722,0,0,1107.6081104614716,0,0
0xa026ccf7d315095a0329410b2ceaef82a52f4295,1102.8214815479744,0,1102.8214815479744,0,0,1036.6694799777213,0
0x609ad788e8e1056e35ff62c65bb44ddfec709bbf,1102.730047156448,45.730247320148095,1056.9997998362999,0,45.98995591748084,1018.8002250000001,0
0xae6d24334ce2b722ac41b1622b473141dfd7cd66,1102.6664774770377,0,1102.6664774770377,0,0,1036.8050091846787,0
0x53651a258a743642e0c4e599e2a0e46ee0068f2f,1102.5305734305732,0,1102.5305734305732,0,0,1036.431572139935,0
0xfc0b2db417f4ff8e593bb4900ebeef556819b038,1102.3789705797687,0,1102.3789705797687,0,0,1036.462857212101,0
0x420aacc203be19b1ac1dc3ffae1f3983459f8e53,1102.0830829029342,0,1102.0830829029342,0,0,1036.0476466697298,0
0x7c720577873058bc48eb7c1f45c688c9352eb49f,1101.7535880022049,1101.7535880022049,0,0,1107.5435234646777,0,0
0x926d77084e6b7166a8c544f9bb1998448674599c,1101.724465376212,1101.724465376212,0,0,1107.197395319455,0,0
0x76cf9c83311c92dfe6fd2eec933c9ba9f5be710f,1101.6579554578432,0,1101.6579554578432,0,0,1036.1005995848113,0
0x9caef0b1021b126290c179f1cbca16fb38370e07,1101.5626546002466,0,1101.5626546002466,0,0,1035.8411683640245,0
0xd1a3c6ee961e029a468de57b120cbdafc0f9781c,1100.6360533333334,1100.6360533333334,0,0,1103.75,0,0
0x7d496b7ced315f6b8b03e0470f3803fa08526e00,1100.5964266350975,1100.5964266350975,0,0,1106.3525318611082,0,0
0x9d2e6a2507afa47c98f9aec30174266ff6f41be3,1100.394620998674,0,1100.394620998674,0,0,1033.9536964243514,0
0x145453c52190afee883792beac32ad955515fc91,1100.380636935298,0,1100.380636935298,0,0,1035.0521573642816,0
0x5f63ee498e12955a245792091415a0f88e749aea,1100.1463013389694,0,1100.1463013389694,0,0,1034.6074208079692,0
0xdbde524ed479f9effe777ba6b708ed8463fba445,1099.8932806369767,1099.8932806369767,0,0,1105.8721358341081,0,0
0xd7131a9c526175fc604c726339a0327395c49374,1099.8814279461674,1099.8814279461674,0,0,1104.3777636803459,0,0
0x5f89c1d342b5fb072b5615d550596009d1728d42,1099.8268453645842,0,1099.8268453645842,0,0,1034.844838192387,0
0xa41981f6a92137138be96a2dde400fac074b3b9f,1099.6999697144445,0,1099.6999697144445,0,0,1033.7151904095276,0
0xb9f4a2499dcfe23d64ce5d4664add2c6598f1edc,1099.6502216583701,0,1099.6502216583701,0,0,1033.5814378157536,0
0x22c5edd2c1568471eb9ac331605f1de11e20fe11,1099.0927254053547,1099.0927254053547,0,0,1104.6629885249924,0,0
0x308781ac83031b6705caecb414f4fc27e74c1d7b,1098.6319381782127,1098.6319381782127,0,0,1104.0892276731204,0,0
0x5d594b9d25bad57b93163db44ae17f33e90bb44c,1098.5127943508448,1098.5127943508448,0,0,1104.0801183476126,0,0
0xd07bb7f03ecea22f4475bb7973a8b9412f55b335,1098.3801657878937,0,1098.3801657878937,0,0,1033.2651837230385,0
0x352c29d785525c7781e99d385d3b024cd9d5601d,1098.3009482403943,0,1098.3009482403943,0,0,1033.2695257446735,0
0xc9ab13ed5371eacefb1d8abb357482f0da7e14a8,1098.218613496558,0,1098.218613496558,0,0,1032.7116372350529,0
0x214ce72213f946892062a4bfac27d6fe3002d893,1098.125413446843,1098.125413446843,0,0,1103.6907741756238,0,0
0x4ba839d05019573f6e90294982a4c321a2aa50c7,1098.004041158672,1098.004041158672,0,0,1103.4551931805886,0,0
0xed82ff26c32973dd780ffab545d3285d988a2457,1097.9035242578645,1097.9035242578645,0,0,1103.3547504638755,0,0
0xd9ee72639c12b7e5bbe355e667fdb69deb6ca89d,1097.898298623484,1097.898298623484,0,0,1101.2375620073592,0,0
0x3addd499a126495163df557a617220e3acba5610,1096.6669974811423,1096.6669974811423,0,0,1102.6792747490083,0,0
0xb4f34a34321e14dd86ab23b30d983aa354e7060b,1096.3459344227597,0,1096.3459344227597,0,0,1031.30252588385,0
0x776304f8542c4e04312ed71c8315a180c90b0c11,1096.2604536774138,1096.2604536774138,0,0,1101.7030143717368,0,0
0x96b8d01aac75f449b2639b7dda4f6931c6cf211d,1096.078897187066,1096.078897187066,0,0,1101.535453293518,0,0
0xe2369ae71e06ad13cff51eb087e4208ae62c7ea9,1095.5346817201025,0,1095.5346817201025,0,0,1029.7869689705137,0
0xa78cd1765c743961cdc6c9b0685f44fee1a77d98,1095.13157728773,1095.13157728773,0,0,1100.5700574086377,0,0
0x1b536f0fc61f03e9a9b7e6ce8690bc50f23909cb,1094.9967276607247,1094.9967276607247,0,0,1100.850679698998,0,0
0x38086c18faf5a760042132fa58ab7c168b07bee1,1094.955293946791,1094.955293946791,0,0,1100.5045883334624,0,0
0xd59927aa23b01160a7c3bc66bffba1bca221c1ab,1094.8102170249233,0,1094.8102170249233,0,0,1029.3273089782024,0
0x0925929b725fb8354ff6f57024796e906ab43293,1094.0901066161684,0,1094.0901066161684,0,0,1028.642868601474,0
0x9fbaa0e3f413d5b5fa197008b2adf2d760b2e89c,1093.428150515391,0,1093.428150515391,0,0,1028.1213956436138,0
0x1b5ceca79cd52bcd64e6c63b2bf652689f7e525c,1092.7757530103293,1092.7757530103293,0,0,1098.2030739092868,0,0
0x75527a5a226d074846466811f453e9b3a260b583,1092.713622888806,0,1092.713622888806,0,0,1027.3082121982047,0
0x7677f7c396d6021f8fc63d7a84f588ef97ef44e2,1092.4851666624184,0,1092.4851666624184,0,0,1027.332157416439,0
0x01e0f3b69961788e26a2b3870bbf238b5ecbd95c,1091.3774130355334,0,1091.3774130355334,0,0,1026.2503164613463,0
0xf4330380719a7d7a34dc4220998ef7359f2ac235,1091.3228610852002,0,1091.3228610852002,0,0,1026.3118070465848,0
0x1e7d649da48b060bc807bfe8bff81a682e188d32,1091.3134373067219,0,1091.3134373067219,0,0,1026.1486381022562,0
0x6ae9c189e64d51ae788559e885f98c46b18bcf41,1091.0405668831163,1091.0405668831163,0,0,1096.5304039229443,0,0
0x90cf3c2beb6e77c0d3aca38fdf295ed6e474ec38,1090.954337248167,0,1090.954337248167,0,0,1025.6941731861605,0
0xed7f7e4d3980b5cbef1e19b5b89496e96e1a9091,1089.688785092762,1089.688785092762,0,0,1095.104054694445,0,0
0x2698b3ca8893765f5333af28c56035511ff5dca9,1089.6126846902378,0,1089.6126846902378,0,0,1024.8138145904913,0
0x176dcfe6be80c3719f00c821391c170f633dd6f5,1089.5540154909568,0,1089.5540154909568,0,0,1024.6307874396382,0
0xd427a43928e08d98468b2f81f3b9083d0136685d,1089.5488275582609,1082.588209320353,6.960618237908116,0,1087.975919694265,6.459375540497189,0
0x88c1c759600ec3110af043c183a2472ab32d099c,1089.5444502001892,0,1089.5444502001892,0,0,1025.1051805404138,0
0x8333b77cacfef4b2c3aec7502c8f4142faf9faff,1089.216989983918,0,1089.216989983918,0,0,1024.125303634782,0
0xc4f7291c8759ce2c2a57ce2fc5ddadf9732ce61e,1089.084819457338,0,1089.084819457338,0,0,1024.5436179492049,0
0x0665f6791ee6c0e1cd42b6e6b01a740f1404bc57,1089.060965802128,1089.060965802128,0,0,1094.4367003714713,0,0
0xe139401e9e81fe8d04e94b8c19f0efdea5395c22,1089.058911736767,0,1089.058911736767,0,0,1024.1490163834746,0
0x6b05d77ef470892592384695ab6d9e9d5f2df5a7,1089.0481462948267,0,1089.0481462948267,0,0,1024.0778026615515,0
0xff674fbc9515760088b2e56f4a3292208749dc99,1088.44427559051,1088.44427559051,0,0,1093.863593199159,0,0
0xe5c571d47fe9edb3741e5d0368e1cf5f15084e55,1087.8592276343786,0,1087.8592276343786,0,0,1023.9557688908063,0
0x5f2c02086e290c559f9066928c69b7b386ae29c5,1087.7020092685686,0,1087.7020092685686,0,0,1022.7980032127663,0
0xb64b8dfbd01c7ac7872a2cb99a1762904163ec6a,1087.6031566077588,0,1087.6031566077588,0,0,1022.6485113458189,0
0xbc19c39137af9261a8a8841eb9837e51a5c86da2,1087.5303283726842,1087.5303283726842,0,0,1092.9287175567094,0,0
0x32cfb464f64adcad77a449abbd9990d534228489,1087.337449735736,56.366576295646404,1030.9708734400897,0,56.65057109204471,969.0936881821505,0
0x502541dd829923db023bc5ae12125e268fc5ca46,1086.7424287614574,0,1086.7424287614574,0,0,1021.8373587875709,0
0x069d7526323329b7402e22a7c42702b9cfcedd92,1086.2486054417748,1086.2486054417748,0,0,1091.6446132053686,0,0
0x036b508fa86f95b864bc705ba9d7f68f07deecdb,1086.1042962426202,1086.1042962426202,0,0,1091.6087332801856,0,0
0xed31f4da46206b3d91dab20010f4135e0906187e,1085.7786689280167,526.862925330234,558.9157435977828,0,529.6364370777217,526.0939976200957,0
0xa92df77db2ca9a307b4943867f662f5c710a4539,1085.2886759817227,0,1085.2886759817227,0,0,1020.6723823563029,0
0x6fd443591ef6c84cff491f229f2cc9fff5213a4e,1084.9442529231355,0,1084.9442529231355,0,0,1020.1298301162342,0
0x076729ae0d6eaf1525ef32600cb611477ba4b8d3,1084.9360902454193,1050.0023855916509,34.9337046537684,0,1055.1867986070056,33.10832710822265,0
0xf7f77e7b3812dd4b2b236a786cb08bb216f998e5,1084.672112197127,1084.672112197127,0,0,1090.1487654456873,0,0
0xf8b6703dfd89090d55f82fedd44c9f8fa6612093,1084.567028338974,226.80284582744693,857.7641825115273,0,227.95324534122116,804.5751473394959,0
0xeca3ed752f8c9d3541e63275f38d4eb0376d0b93,1083.8372329123383,0,1083.8372329123383,0,0,1019.3980835793783,0
0x8bd0d392b91b008877bf22007d1c7f8b98ca5607,1083.7768210467323,0,1083.7768210467323,0,0,1019.1690613917035,0
0x10fe6f1ea298d499ccc6fc70a633aee9587695b6,1083.7761645065802,0,1083.7761645065802,0,0,1019.168443990226,0
0x5518803f4c69d20429e8316b622c6c5dff19b3a5,1083.6269347156185,0,1083.6269347156185,0,0,1019.145900130808,0
0x89b27d62ebafebf0b50939ca6944772ff99a8bdb,1083.5866885297592,1083.5866885297592,0,0,1088.9636968973266,0,0
0x9f423f3611f25a96d3e8bd042412bd5ea07c9bbb,1083.3459443396964,0,1083.3459443396964,0,0,1018.5275446891242,0
0x53fdf7c88bced3850ea62cb92ca0bbe0e95f12dd,1083.3165408477273,1083.3165408477273,0,0,1088.7879792372344,0,0
0xdd57148eaf4e64222aa6cd37ec1bc962466027fc,1083.2946123915153,0,1083.2946123915153,0,0,1018.743664445638,0
0xee5d52934834fc6421788921d4b28065e3a100be,1083.1410502486626,0,1083.1410502486626,0,0,1018.4773820846023,0
0x50a56b8d13fd5ebc66d3b432339cb428d24f9ed7,1082.9798194061698,0,1082.9798194061698,0,0,1018.5284542139752,0
0xe2db3ff23adf232b0db2c652d50b413f6511bacd,1082.515356246328,1082.515356246328,0,0,1088.9959485737713,0,0
0xe9bb10fd851f2689bd7b03320db160b9789ca486,1080.9998278706032,1080.9998278706032,0,0,1086.3831565862445,0,0
0x5d762777f5e4812c592b7c8097b5008ed3d41b12,1080.9208025539474,0,1080.9208025539474,0,0,1016.3515011089954,0
0xa1192048e0dbff7d55bd2cc0b2c615b68357a40d,1080.9084021136277,1080.9084021136277,0,0,1086.3807202131818,0,0
0x3242b0b8089c9d94c9e29f000d52becd58e416d9,1080.8182276084951,0,1080.8182276084951,0,0,1015.9465231513522,0
0xed1ac63aba439ba674afee43817a533d8682d882,1080.5100297039182,0,1080.5100297039182,0,0,1016.2905584060319,0
0x8a9358a09a3956fef59ce43a795dab8a6bfca470,1080.3755746372206,0,1080.3755746372206,0,0,1015.797120284048,0
0x96c210fca9bf175f0c0403c9b94f0c446ff6df5d,1080.3294189498608,1080.3294189498608,0,0,1085.7016760133554,0,0
0x3cf46dc83b10b09128574f688486035ddbe70b35,1079.7887827700577,1079.7887827700577,0,0,1083.327801175167,0,0
0x926486e58b13e782aa1c953020c0e1dca9841a23,1079.2314900254137,0,1079.2314900254137,0,0,1014.8838194506084,0
0xb880f3d3e05608b55731ec7215049b3df01bd93c,1078.4895769803784,349.8022443992348,728.6873325811436,0,350.7876728202347,677.2753426689097,0
0xa532ef54057b9bcfbcf56cb1fe28f133ca36bda5,1077.6063629310568,0,1077.6063629310568,0,0,1013.3878545174451,0
0x52cba7a137f0bd37967a34b5d4d8920c3a8ed1c4,1077.4281458628059,1077.4281458628059,0,0,1082.7926728299933,0,0
0x0d4197f19ceb397f2da53e71ebfed9e1413791f6,1077.3446624366,0,1077.3446624366,0,0,1013.0374351548181,0
0x3ec9fc29beba18ae35f1cbd7396ad49ab6ab1908,1076.45457690043,0,1076.45457690043,0,0,1012.4685529946863,0
0x23857a9bf286514bb69d7204bdf4d9021548d468,1076.3608518913827,0,1076.3608518913827,0,0,1012.1500843109285,0
0xead35e802c17b0e68c6e926501691486b9c4c741,1076.1985043983343,0,1076.1985043983343,0,0,1011.6278339259839,0
0xd1aef774bd304d251c49d45ce9009ee31f6fee28,1076.0896622949588,0,1076.0896622949588,0,0,1011.8452832101092,0
0x97ccd344cd5be1b5c031287c8b5912618d5b21d4,1075.976765364664,1075.976765364664,0,0,1081.3166410363299,0,0
0xd05df45384c240de9b0b880b2474d35966023f95,1075.9463691807598,0,1075.9463691807598,0,0,1011.7101934394703,0
0x2ca351cce0694683196f68974420059d0e7ff3b2,1075.9424863697952,1075.9424863697952,0,0,1081.2243571457514,0,0
0x82e4ec9a3c5fd0866d861ff4ea28a8dd50898120,1075.8671553912582,1075.8671553912582,0,0,1081.2501375293955,0,0
0xa66894c8f94ac767e6da88c5547e33386b750fe0,1075.8623034092377,0,1075.8623034092377,0,0,1011.7329314922805,0
0x71c468e2fbc1c30dad32bbe663bacf6d9045a66b,1075.6357050957888,0,1075.6357050957888,0,0,1011.5559874152813,0
0xa51669cc40b58fe10e3157716a43a752764d679c,1075.4148673356144,0,1075.4148673356144,0,0,1011.3221235023971,0
0x7660f5e25f344af59ab93ea484b687b08881fe2b,1075.3570753938957,1075.3570753938957,0,0,1080.8070449178942,0,0
0xd9057fceb7ca3861ecd1bb75cf581ed28cd0e477,1074.9831245778914,0,1074.9831245778914,0,0,1010.9200460124333,0
0x6f95bed1ba2298104b07b93712f90242f1dd0eb3,1074.4098031670553,0,1074.4098031670553,0,0,1010.4136277248557,0
0xb3f5c5686d39dbd7a7e94560afc4666e5625d4de,1074.397226070105,0,1074.397226070105,0,0,1010.4145058388959,0
0x82dea61f149ed5898737ab1a88477e9590df9cea,1074.3913494781243,0,1074.3913494781243,0,0,1010.2410370287198,0
0x72cc58bb92eaa02ce5d0d2bb647bc3ba2e1102f7,1074.2930773341093,0,1074.2930773341093,0,0,1010.3222713520175,0
