Address,Total Volume in USD,cUSD Volume in USD,cEUR Volume in USD,cREAL Volume in USD,Contract,cUSD Volume,cEUR Volume,cREAL Volume
0x55c7831e35459a5b667d01de9899430abbe57b0d,3800.857166867138,3800.857166867138,,,,3813.622507179887,,
0x4a4c767c38d03ac074e35e0279b7a0aa2223d8c5,3799.2386980211677,3799.2386980211677,,,,3811.998602637521,,
0x3332275abe3d3184c50286790bdec6e82fedb9f4,3798.190282154786,2592.4872129813384,1205.7030691734476,,,2601.1941914541535,1127.6367638421068,
0xf2ee7c94b0674da12b7b55336ded38c4f331ad3a,3796.46614731302,3796.46614731302,,,,3809.2167402,,
0x052d6f3e053d93397050b2823733c7908b68048a,3795.884133025602,3782.84868603687,13.0354469887318,,,3795.5535441014786,12.191433889013588,
0xfe3afc4e25f2d6458ff940fefef0c8143075ef81,3795.255845054975,3795.255845054975,,,,3808.0023730903895,,
0xd4907b2be87f6665dfdd65ed0a5b2dc533a9a1f8,3793.8755186876824,3793.8755186876824,,,,3806.617410838335,,
0xb203d8d3a04ca7074ed775d328df9002a98d01ed,3793.2907998742785,3793.2907998742785,,,,3806.0307282219487,,
0x494be2a0d940d15e7b34beec301b3df63d050e76,3791.5041655187147,3791.5041655187147,,,,3804.2380933789786,,
0xb4279c081c3d804057c3b9762c8e51c49926753e,3790.2554659503003,3790.2554659503003,,,,3802.9852,,
0xc99964aa4e08fe3cebb8d74ca73dd924ba454bbf,3789.2043630644007,3789.2043630644007,,,,3801.9305669403916,,
0x7bc281cb8c9e39188016707dde1e8c02839c721d,3787.758652643304,3787.758652643304,,,,3800.4800010394097,,
0x01c92af77b310d93d15262d91aa2a508e48b1f55,3787.1797252037195,3787.1797252037195,,,,3799.899129247418,,
0x0181abd5311eea50534bb669491abd5c4d93e9d7,3780.2685679400633,3780.2685679400633,,,,3792.9647605684013,,
0xb3dee07b39dfa594c3c62943f51eac7d8b4ae4c1,3776.7049970839453,,3776.7049970839453,,,,3532.17264663478,
0x1ed509e9a84c10d4bf2aa2945e1e17aba222ab6b,3775.1204909094413,3775.1204909094413,,,,3787.7993935023037,,
0x8648a434c5282c554a31589047da5507a153d8ca,3771.202870288305,3771.202870288305,,,,3783.8686153858316,,
0xf4938cb01cd20abad22f4daf1fc619782eaf0f83,3770.5856350621525,2470.28944725935,1300.2961878028025,,,2478.586019343181,1216.1052109250707,
0xbe90e59eab7590dd811c179654ed89ec692244c2,3769.2375424847883,3769.2375424847883,,,,3781.89668694537,,
0x0500b5400f53b29cb637cafd9d97b3125163376a,3768.553762203066,3768.553762203066,,,,3781.2106101585146,,
0xb9a8060436210bab128c41533b080e1410fffb83,3768.4021764538384,3768.4021764538384,,,,3781.0585153021066,,
0x3d8c9d37eac94b685f780fdbeb2959c1bec13c44,3768.020423686168,3768.020423686168,,,,3780.6754804015436,,
0x413723d0a10d8744ccdfa6eda9f4ff79d091324a,3767.507294624067,3767.507294624067,,,,3780.1606279736816,,
0x507377e702f6b30c30d8854cbecd4f423c4ca363,3767.380553418915,3767.380553418915,,,,3780.033461102806,,
0x5863611db08a0401f99f26837053793e80bdd2ec,3767.3455828581705,3767.3455828581705,,,,3779.9983730919475,,
0x6c59884bc2d5e02e3053a72859d250bbf452dba5,3767.3160973288614,3767.3160973288614,,,,3779.968788534235,,
0x84911f01549a5f3b45b7a063e427f29276e64cf5,3767.2621751985225,3767.2621751985225,,,,3779.91468530413,,
0xe32edc2fce51b91377cc28c3f77a5014833cbe82,3766.8408788497877,3766.8408788497877,,,,3779.491974013705,,
0xab937c05d71ffb63a648fc2622b86b4a280430a9,3765.3563573283595,3765.3563573283595,,,,3778.0024666636623,,
0xf56a19c84aca935df574996a97d30963b07e1978,3764.7868867017933,2508.563123433119,1256.223763268674,,,2516.9882392848235,1174.8863673748012,
0x3e909e4d862911377d964f40a8daf1b054d55ce8,3760.742759963765,3760.742759963765,,,,3773.373374336263,,
0xc92c0e02059117269cc8f4924cdd9144fbb83115,3760.0258757643537,3760.0258757643537,,,,3772.6540824508043,,
0xbba3aa7280ae022ec62e96cc1badf035c5cf05a9,3757.4303882559966,3757.4303882559966,,,,3770.049877887355,,
0xe59d26dc0153a8154fd55c7a1b87386bd64fa537,3755.8553777591524,3755.8553777591524,,,,3768.4695776508265,,
0x2d3f697e54cfcd42759a9ed63e6869f28ee4cff5,3754.625039390913,3754.625039390913,,,,3767.2351071388944,,
0xe11fe3cacc8466134ccad97c5d8d99560f638a1e,3754.582720496566,3754.582720496566,,,,3767.1926461147423,,
0x703708bf8fd54a66a73b9d18b076ac633dfdb7c1,3753.1877553281906,3753.1877553281906,,,,3765.7929958965697,,
0x2f9f00c1f1aae4f22cf6786a4a693c5d393f4433,3750.2765274576886,3750.2765274576886,,,,3762.871990543552,,
0x03da1c20dba28a899f256721bd539a97aaf362df,3749.8100116865144,3749.8100116865144,,,,3762.4039079593354,,
0xdec6b6ed78191bc882adb7db7d8aa1da59d75240,3748.3775708891917,3748.3775708891917,,,,3760.966656248723,,
0x846388febf3583c597011a58f203e0fcc528c023,3747.4081822254907,3747.4081822254907,,,,3759.9940118520008,,
0x4f110c58638ff3d2868dfab7acd5f3cf385016b4,3746.169827205789,3746.169827205789,,,,3758.7514977643414,,
0xad991a93cabdb3a2eab440fc151d456a022cf8bd,3742.0392830802543,3742.0392830802543,,,,3754.6070810308333,,
0xb568f5065f551842128b1e7d49bc021e2983370f,3740.9934796007656,3740.9934796007656,,,,3753.557765175917,,
0xa343dd7d5fca8ed39a43e119ed92c6406b0dd045,3740.5055455742086,3740.5055455742086,,,,3753.068192402197,,
0xc0b54ad44c1c4b263f873f2b9eab34e287c645af,3739.416251822178,3739.416251822178,,,,3751.9752402108106,,
0x483bdcb48d787d493aa7f557ce9314ba402c5055,3737.4723130246553,3737.4723130246553,,,,3750.0247726122284,,
0xf1f8cf63df7a61829b08c845d0183ac43fad6469,3733.828215363225,3733.828215363225,,,,3746.368436093946,,
0x8de5c8ddbd1dd29877c74297a1d12c435d292d1b,3733.4030336946503,3733.4030336946503,,,,3745.941826434669,,
0x243d55f5ff1be03d01f9d91f34406bf4a2c45533,3730.683492389052,3730.683492389052,,,,3743.213151434029,,
0xe1ef44474a66b78a0f6cbc452c8e07d8842d3e96,3730.197226414174,3730.197226414174,,,,3742.7252523142106,,
0xe297305685a0fff7c7cdae9127c777889be914f2,3730.0043558639027,3730.0043558639027,,,,3742.531734,,
0x269e8b43d38650b80bac2491be6e856ef6ab688b,3727.748946814239,,3727.748946814239,,,,3486.386380092,
0x0fc088a6c769bee24cf6ff177a6b4e1873eb3aa9,3726.330256690883,3726.330256690883,,,,3738.8452952087764,,
0xc7f07f06150a99d4ac393d24c9eda362581c9708,3725.486641087711,3725.486641087711,,,,3737.998846286752,,
0x94eb5f679acb94cc2aea0ea2dde64b7b1ed982e2,3717.7308199676095,3717.7308199676095,,,,3730.216976911834,,
0xea6fe86ddf41b0b75816bb69dc6a9e40bc0d79f2,3714.97265380225,3714.97265380225,,,UniswapV2Pair,3727.4495473281995,,
0xf520bd9c6aafbb6a1ca902087698d6e27e20969c,3706.522944617949,3706.522944617949,,,,3718.971459436532,,
0x9dfbd6c8437faeb0ab900e0c524331d63d167788,3701.7396263297587,3701.7396263297587,,,,3714.172076170603,,
0x2c781367c470126d50bd01a86160eaf4d8f747a2,3699.3083558567573,3699.3083558567573,,,,3711.732640172401,,
0x831cb3d01c727fc187b568b58158c144056b54e3,3698.726185842309,3698.726185842309,,,,3711.1485149152195,,
0x7ff0126dd0ca567fd32a2b06ce925072a6d2f79c,3696.427569902633,3696.427569902633,,,,3708.84217897623,,
0x4201440874d60e8488142df1afe52a8af1f2dddb,3693.8688672314047,3679.8859010646042,13.982966166800303,,,3692.2449542404693,13.07760353306033,
0xaf1166514f0c503e52f22702bab6470cf908a7ac,3693.124171739512,3693.124171739512,,,,3705.52768621,,
0x3cde3290030abb8c22e67141bb6bfbb826290e5a,3691.9700177563836,3283.5241536334684,408.4458641229152,,,3294.5520090371515,382,
0x9fbd1cd23b648069b5221bd52e407d4c0704494a,3691.1717243968815,3691.1717243968815,,,,3703.56868149,,
0x4ba8d89a72cc295b0bf07dcdafe1d11fea3f398f,3690.573669341643,1840.0799283800109,1850.4937409616318,,,1846.2599150138658,1730.6788270834752,
0x3c4ffce09825f7b8cd40e522f60f91e9e2b005f4,3690.0168435333385,3690.0168435333385,,,,3702.40992191,,
0x4bb539593595ee1072f8bb7dc19b2e20843f1258,3689.0530099729945,3689.0530099729945,,,,3701.4428512736854,,
0xee440caa3733c58437c22df456b7a536d62177fe,3688.3806164526723,3688.3806164526723,,,,3700.768199491152,,
0x3e1aca18700d22ac07a44b2ec10b18ffe97af063,3687.614988356019,3687.614988356019,,,,3700,,
0x15009a2f7170a49eaefc9faae7e55e39af7df328,3687.614988356019,3687.614988356019,,,,3700,,
0xfb4940079254d93fb6ff7c643c17a2b786943f57,3687.614988356019,3687.614988356019,,,,3700,,
0x3407bfdd83313991c562392cecd4ab94b7997673,3687.6140062449813,3687.6140062449813,,,,3699.9990145905012,,
0x11e6d734c08e8d5c8c6b8cafbbf6958077532a99,3682.882943113517,3682.882943113517,,,,3695.2520619824627,,
0xa1545959fb23f5a36bec29e8a7b6ee8170551dbb,3682.3872897592505,3682.3872897592505,,,,3694.754743955343,,
0x7d5f69bf874a97acff452d7da5d90b76aa224478,3681.810450622836,3681.810450622836,,,,3694.175967480176,,
0x1aaa9f9099cbef20e556fa1e0882b88244ed033c,3677.1927990227537,1785.1091951776625,1892.0836038450911,,,1791.1045602680701,1769.5758487379787,
0xcaacb55a914478aa12a1b0db48fe122af3a45628,3676.4585020760996,197.6669344130919,3478.7915676630078,,,198.33080721219548,3253.548378316688,
0x18053d23677ec6cb223d653a65c6200baf91abec,3674.1901192167534,3674.1901192167534,,,,3686.5300428672394,,
0xe020786063187ffc2fa73bf8f5e0b5c90d9e947d,3673.5118315175723,3673.5118315175723,,,,3685.8494771099968,,
0x6c9c5b35f78266f856e02e6b3adbe1029734a5d2,3673.1978209630042,3673.1978209630042,,,,3685.5344119376373,,
0xf5d4657b254c9608644cd2eb8a17ffedc36ae8fb,3672.56666293131,3672.56666293131,,,,3684.9011341348723,,
0x6515c26a804b5df7231dc76a12b98b5bb102d753,3672.063622238232,3672.063622238232,,,,3684.3964039582497,,
0xe91a04fe9e9b0161809435c69fcbb4fd7dcd3c14,3670.8325944434573,3670.8325944434573,,,,3683.161241704314,,
0xa0762990e8ab93345103d448dd5e07b96683f713,3668.3811226170656,3668.3811226170656,,,,3680.7015365056177,,
0x9d2e6a2507afa47c98f9aec30174266ff6f41be3,3667.0511130794216,,3667.0511130794216,,,,3429.6185816556263,
0xce189a44ada4f0c1fe97e50accad7ac8f334dcea,3666.7513578484327,3666.7513578484327,,,,3679.066298102752,,
0x5b5906898b8ed5512bc0224f8288716037fa8956,3663.4525032438237,3663.4525032438237,,,,3675.7563641547686,,
0xbd29401fdfc75b68370eed3778f275253bf0a20d,3662.8147900045537,,3662.8147900045537,,,,3425.656550070181,
0xcbb00a064e12cf45cc8572adb10a5113b3df98a0,3661.634368327548,3661.634368327548,,,,3673.9321229551147,,
0xdc5e86ea224c0b5bb46014111cf128d465fd6027,3661.0128266570846,,3661.0128266570846,,Pair,,3423.971259413091,
0x2fea051da4b3f758cbaa11ca08d9f6122a7c2fc0,3660.458945639213,3660.458945639213,,,,3672.752752559731,,
0xb19c7d931045fb41f2ab28bbe7ad2d3089ccf5e0,3660.3987435468484,3660.3987435468484,,,,3672.6923482760812,,
0xae576be68f13933ecf783b216474997bbd8019d1,3659.8506874649083,3659.8506874649083,,,,3672.1424515245,,
0x64915cfa6e64767baf026d95895ae1a080345d82,3659.1924008791707,3659.1924008791707,,,,3671.4819540552903,,
0x10d1dedbeb6c28101b36ae74794d714d90167313,3658.6521612416605,3658.6521612416605,,,,3670.9399,,
0xb77aa4f2146c304af479c0d5b7f1ece3f482d982,3658.317918703246,3658.317918703246,,,,3670.6045348938164,,
0x706d1f1742121c88665af68885c99baae204f425,3658.0907359985654,3658.0907359985654,,,,3670.376589186368,,
0x3c6187bd2b96cee4706dedb56c6ea332edc44450,3656.937367627343,3656.937367627343,,,,3669.2193471784585,,
0x2bb94c21204589599d0905e9b3d05970d5f555ca,3655.306769497064,3655.306769497064,,,UniswapV2Pair,3667.5832726150666,,
0x82f770578f8439e22fa4b7b5dbf1462121f2a9a3,3655.2746031723896,3655.2746031723896,,,unverified,3667.5509982584235,,
0x8a0b2bd57728f0ddd3c9d4a05e6cc54ddb8adfd6,3652.9150715361206,3652.9150715361206,,,,3665.1835420348857,,
0x8f8eac01b0467fa480d979f5e50bde752ee18945,3652.6758904954895,3652.6758904954895,,,,3664.9435576945657,,
0x9ade37bfc833c6aae9f7b7b023bdbe7627352fbb,3651.5067508596717,3651.5067508596717,,,,3663.7704914535984,,
0xc79ae8ff0197fcefbecffd89347dc4332bfcd4ea,3651.4349099013616,3651.4349099013616,,,,3663.6984092143766,,
0xae51dcdbb8fb9d6cd49efedd9aa8576d5991c844,3649.7441014428077,3649.7441014428077,,,,3662.0019221037637,,
0x38cade36f0cd6af636effb6c37f4e04c1cab390d,3647.9598517989084,3647.9598517989084,,,,3660.2116799816135,,
0x66dcf05f6f89698344c03694f735377eaef25810,3647.892376114966,3647.892376114966,,,,3660.1439776777192,,
0x110d38911acb99633cf59281cf9e422277036a6f,3646.364921994565,3646.364921994565,,,,3658.6113935377457,,
0xc727b9a35103656ac8a92aaab06a61cd25fb9ee7,3644.8779497022497,3644.8779497022497,,,,3657.1194271857976,,
0x79a99b916bc7babf8d0b99b4f80bd58b6e95cc7c,3644.742840783939,3644.742840783939,,,,3656.983864498443,,
0x6f2654d349a9326dd2a27a7a36c642ddd71730a7,3643.3970879204653,3643.3970879204653,,,,3655.6335918667896,,
0x899138ed515bce73c92d9ca4fb940c2fa7d7f629,3640.2259751930737,3640.2259751930737,,,,3652.4518288225463,,
0x4a5774bad475ba3036756276b5f84af43366767a,3636.380870107544,1780.3661531395417,1856.0147169680026,,,1786.3455885217081,1735.842333485878,
0x8e0d601f958c0077b74f9c53dd8d70054f6b7f16,3636.123128594311,3636.123128594311,,,,3648.335202639131,,
0x7c0e651b7aa72f6c526ac747c76a4c07aa6533fa,3631.3772357167386,3631.3772357167386,,,,3643.5733704786517,,
0x9b5796bb1179d646b1d1162b9f8d6327ef5d5656,3630.084407257407,3630.084407257407,,,,3642.2762000000002,,
0xa1d715fede5e61c2916db1f9a203e80dc4555b03,3627.824752718837,3627.824752718837,,,,3640.0089563156384,,
0xbf80dd8f8e77aec5a963cb1ce17975baeebbba81,3627.750338387543,3627.750338387543,,,,3639.9342920606505,,
0xf43337f392b10fd5f0fc93f2497770cd2df9d75a,3627.279679358763,3627.279679358763,,,,3639.462052303522,,
0x6bf5090760690695064f0d69a035564607314343,3626.716587053286,3626.716587053286,,,,3638.897068828608,,
0x630480fd923b3400bb251dc60aa4a0642398592b,3626.684184353771,3626.684184353771,,,,3638.86455730325,,
0xb3559edb8423fa2d25f8ccf9f821e074bacf40ca,3625.5598887911924,3625.5598887911924,,,,3637.736485746247,,
0xe99cbfc874feaffd0130216dfa8a80a0d9c278f6,3624.8544666844446,2365.6172396215975,1259.2372270628473,,,2373.5622656480205,1177.7047168073414,
0xbe1e6a73edc4018d07bde552427ddef2e00be0dd,3623.7772171852616,3623.7772171852616,,,,3635.947826961973,,
0x71ba2700bbdf0f0661913668533e08de4f534d05,3623.587534580107,3623.587534580107,,,,3635.7575072997283,,
0x1161f59cd7770e956d807548eae4c6bd9723fe45,3623.544476645792,,3623.544476645792,,,,3388.928892819298,
0x84f6d83a6db3427d23b2ab54a82a7816670ce3da,3623.0083857778154,1397.0070709109275,2226.001314866888,,,1401.6989785245446,2081.8732100645225,
0x4d3f684b8e08d6f36619de58bd9523108459de3d,3622.323458371434,3622.323458371434,,,,3634.4891856373915,,
0xec03bbdef234b03981757685f35ea387cceee166,3617.844377947345,3617.844377947345,,,,3629.9950620313593,,
0x8a26c9fac68a608cbec8e2abd4292c04f71fdde0,3615.549536877185,3615.549536877185,,,,3627.692513639946,,
0x48be343c86e5d2233e874b23dbf123b0c2f80857,3615.1050855399494,3615.1050855399494,,,,3627.2465695940073,,
0x5173484597b286369ae868059c2ae1e07dfbec0b,3614.640277025091,3614.640277025091,,,,3626.7801999999997,,
0xf6bdec361ee2e0376a3b169f9a1c70633b7e09b4,3613.3752084863077,3613.3752084863077,,,unverified,3625.510882674769,,
0x3a2ed7f9495df0be3adba64175982776a7d1232a,3612.5088473891014,3612.5088473891014,,,,3624.641611867002,,
0x894f6684894d19a9a543af9845c49e43991dae3c,3610.888627027296,3610.888627027296,,,,3623.01594992626,,
0x5bf5613158e364bad093fbaa9f50a425be43ed0a,3609.4533040228507,3609.4533040228507,,,,3621.57580632851,,
0x2c29c6b5af4fefcc298368377ac134dfdf955ec3,3606.8026463309457,3606.8026463309457,,,,3618.9162462901068,,
0xe983a9e798d717ab7f76f2624274242fa43a70e6,3606.587794008116,3606.587794008116,,,,3618.700672376621,,
0xab789c44b3e73088d9fff34830b656ddc8a80a47,3603.8063803313726,3603.8063803313726,,,,3615.9099172038477,,
0xfc5428046ab339d8671cc4c89bdf21aa468fa416,3597.2267850241574,3597.2267850241574,,,,3609.3082240461927,,
0x7a7e60bd6f13f1858fc91037492a616ff57570d6,3596.294036007385,3596.294036007385,,,,3608.37234235221,,
0xd85c1029094645f6ea7d8309a50575f5463193e7,3595.922939996896,3595.922939996896,,,,3608,,
0xff6ac141c08c62dd31f8f391ad716412e4603536,3595.4754429347954,3595.4754429347954,,,,3607.551,,
0x2269d3d50fb3688574bc38c1371e4423d13cec01,3594.6287354317988,3594.6287354317988,,,,3606.7014487938736,,
0x89c165d10d4062e569a80905c5589b44feb35506,3594.538798942663,3594.538798942663,,,,3606.6112102492175,,
0xc07c2e52296f2e671df78af59cacb25cfa4dba4c,3593.5863336563634,3593.5863336563634,,,,3605.6555460677782,,
0xb3560a1c3dd2196b2ede20c1b4dafc27f5be6907,3593.5527005468125,3593.5527005468125,,,unverified,3605.6218,,
0xff0e0b8ca1610d66790f7c789165315de8bf2f75,3592.4844277974507,3592.4844277974507,,,,3604.549939411213,,
0x8d38fcba396c3638b774406e6b2b4042dcdf9111,3592.241118503047,3592.241118503047,,,,3604.3058129522046,,
0x865fcda847083c81e9c3fdf0e4612e13bf5086dc,3590.1801503465063,3590.1801503465063,,,,3602.237922946529,,
0x45d0f8d9d5c1a6c22c2e2d195a6817cb650d93ed,3587.9023759480174,3587.9023759480174,,,,3599.9524985459284,,
0x854dd26e8478c0dcc192dd94810dfa777f803d94,3583.978708565795,3583.978708565795,,,,3596.015653360066,,
0x1974a82015441605680e170ab24d3fc742e316e3,3582.535750004928,3582.535750004928,,,,3594.567848561554,,
0x3aef315b67c2e23aae9e9c1174d05371e2c9b144,3582.4489695563516,3582.4489695563516,,,,3594.4807766571535,,
0xd4eb15a56a9aa99cb9c9802443bf834d7f0e0af1,3579.5612770014563,3579.5612770014563,,,,3591.5833856640998,,
0x4fd80e0cbb0248b62168a6f718e2bddc553852f4,3578.1384572952666,3578.1384572952666,,,,3590.155787357464,,
0x15918ff7f6c44592c81d999b442956b07d26cc44,3577.1641320660187,3577.1641320660187,,,,3589.1781898155295,,
0x1133a64f5e0835ad242bbe90c45fc392fc313404,3576.3832374010817,3576.3832374010817,,,,3588.394672482676,,
0xf7f7f71cd525b06f2f28d86769c0935a45786409,3573.638805149708,2169.6877642709596,1403.951040878748,,,2176.9747528283738,1313.048667458873,
0xee6cf541a89c1a92e9f8faecd674ff0ef6b54e46,3572.1299798324812,3572.1299798324812,,,,3584.127130167789,,
0xc7c4bf1b955ade1fa9c09fc3168ab6cad4d01926,3572.0022937403924,3572.0022937403924,,,,3583.9990152365335,,
0xbc92cae5fc91fd858f2a1f967d13ea763d6dc5e3,3568.517686907704,3568.517686907704,,,,3580.502705203719,,
0xf72920017d93ff26d45e5ffb62455988c31fea72,3568.0232792844363,3568.0232792844363,,,,3580.0066370914383,,
0x4ef07c2a934bf7eb42a62643c51d5919691067aa,3566.7052700222157,3566.7052700222157,,,,3578.6842012391016,,
0x13dda046e2b5d61ec804a50b073be96f11ac1110,3560.644427234536,3560.644427234536,,,,3572.6030028533637,,
0x26066b63b3222c51a11ac64a52831ed29a64c83a,3559.919207549303,3559.919207549303,,,,3571.875347486999,,
0x264e62f1ba3545523433d28685c4680d06cf3f8f,3556.936284685554,3556.936284685554,,,,3568.882406350053,,
0x80aef59530bf2075ccf9dabd1760b9d05a6ebe10,3556.454330963532,,3556.454330963532,,,,3326.182668896436,
0x12af87b6e9ef71cbc84a1aa8395ca7c1704223e2,3555.37344282326,3555.37344282326,,,,3567.3143156169513,,
0x220711b6906981306a1f99533b2399b59bc0acfd,3555.0643978922285,3555.0643978922285,,,,3567.004232745386,,
0x48d7bb28eb200207b57eb27ac6c4ab1c5dc22f4a,3554.2529170969083,3554.2529170969083,,,,3566.190026557331,,
0xba658480e385fc4f0c1f8ff3c5f226aed6b685e0,3554.077193454337,3554.077193454337,,,,3566.0137127394382,,
0xb700a2e9d169b7c8379ba011d266fbe6f131183c,3552.103379543439,3552.103379543439,,,,3564.0332696906435,,
0x8001b588db862616cd76b4cce23ae1ca56064905,3548.073478876421,3548.073478876421,,,,3559.989834430984,,
0x6598a2ba57d9874af07ff114531cd7bb975abeb6,3546.0897110980754,3546.0897110980754,,,,3557.9994040842544,,
0xb36fe29acf8c08aa5ac4a7533f0d2380f2abe89e,3545.5328562544632,3545.5328562544632,,,,3557.4406790199864,,
0xbddfe3f38e0c6fbb61f6cf1c7b1fb884302c83fc,3544.639776680179,3544.639776680179,,,,3556.5446,,
0xd6cb9f62cec9768b6439f2cd7908880c55f9371a,3544.09629604421,3544.09629604421,,,,3555.99929406122,,
0xcdf42ae3a7bcbd94476cf63d0e40d834cada5ff6,3543.986370425667,3543.986370425667,,,,3555.8889992528157,,
0x4f9cc4388c521456f8bec8e5342628e87c013312,3543.189158827061,3543.189158827061,,,,3555.0891101851785,,
0xbd2b0c9b0df4465c7320303a91c54195451a041c,3543.143729960369,3543.143729960369,,,,3555.043528743707,,
0xab77309291f588fccabc00b3254d2de8c4191417,3542.5654119428023,3542.5654119428023,,,,3554.463268420503,,
0xab116c9ae9359b2bc7db028062ddd361f526beda,3539.949748558927,3539.949748558927,,,,3551.83882022,,
0xab8f6cc73cba13f2a6cb6f2da1ba89c1a2cf391f,3536.4307991600217,3536.4307991600217,,,unverified,3548.30805228,,
0xd6d003bdca41bff40b46d881112da8bd9561e712,3536.298843901943,,3536.298843901943,,,,3307.3322000000003,
0x6c3ee7d2e9f0044fdf840fd6b084e86e69b2def0,3534.8744156815646,,3534.8744156815646,,,,3306,
0x949682e82139b2e6e6b87a39446461b2a21c40c5,3532.2547114246963,3532.2547114246963,,,,3544.1179389765525,,
0xeb75851699d1bb9f6c5733c34a952a97dada471a,3531.9749036684434,3531.9749036684434,,,,3543.8371914740596,,
0x88eb6cb6c81582a134c8158f82d2dc68175aa257,3530.5662703829025,3530.5662703829025,,,,3542.4238272337693,,
0x86299ab1307b009f992aff5b457f34bc0c7469bc,3529.1747001322406,,3529.1747001322406,,,,3300.6693269999996,
0x9c6a17c97d03a4ad4c3464d54e34f1b118eb72a9,3528.433158772583,2316.227895547525,1212.205263225058,,,2324.0070453630697,1133.7179568370436,
0x21ad35214b2e6a75899a03d88786640f30913ccd,3528.222730794572,3528.222730794572,,,,3540.0724167681424,,
0x56224d4b016ddd0d35c38a916dec6c34bcc00af8,3528.1505564271097,3528.1505564271097,,,,3540,,
0x1927d95a97c882d94d01259ff660cba776f7759a,3526.8102566055213,1631.3115679387315,1895.4986886667898,,,1636.7903971624107,1772.7698152252885,
0xb6af9838a2575ceed08a178583c22571202c01e0,3524.970163507201,3524.970163507201,,,,3536.8089255953187,,
0x216a3e169d660c844a1e4b99369601c7c096c0da,3524.2307950335867,3524.2307950335867,,,,3536.067073921266,,
0x23435a8ca4c40300318ace3df9c604d38afa116d,3523.1248086717615,3523.1248086717615,,,,3534.9573730572456,,
0xcc158a73e05d8539cef7911fbfe83bbed7727ca6,3522.25533960333,3522.25533960333,,,,3534.08498384,,
0x8b613b084581feb8b870d6a9bb3d8569ea31d99c,3518.4228759920725,3518.4228759920725,,,,3530.239648736843,,
0xa2c8005e7ab6c435a9a0f1e1dd84850fee906e06,3518.174726076731,3518.174726076731,,,,3529.990665399466,,
0x507c32cbc2ccd9111ccb7e29c6fb8ebbc40e4171,3516.1907240324417,3516.1907240324417,,,,3528,,
0x1dbc6555ee384b72122f82cc3af9d755f25d89bf,3516.0523886377437,3516.0523886377437,,,unverified,3527.8612000000003,,
0x23b32aafe0230af5bee728d1390f39bee3c08aaa,3515.3501700342463,3515.3501700342463,,,,3527.1566229654823,,
0x909653b23b4365b896f9765cf024c868bf779b2e,3514.263836700414,3494.8472038102723,19.416632890141514,,,3506.5847966581696,18.15945371355746,
0x6fa1c88fcf6f8e464a8aab68391881ff0298cb2a,3512.8391455943492,3512.8391455943492,,,,3524.637165143298,,
0x6c5956d3410c46587f728e7508338d32aeaaffe5,3512.1888976198893,3512.1888976198893,,,,3523.9847332833833,,
0x4fd5ea3c6a7375ba36fc26edccb300f42ab8a9a4,3511.0773725088793,3511.0773725088793,,,,3522.8694750680534,,
0xb7486be388e4910a350ca79d1fd1cd88efb1177f,3510.6714170369246,3423.1230607130706,87.54835632385404,,,3434.619764978451,81.87981579279247,
0xb5f560e864fd8b1929c5b8955d5cb83eedad24b3,3510.200190865852,3510.200190865852,,,,3521.9893473732022,,
0xa97b4708c68eaf9bd72618c4545cd615a4c9c2ac,3509.7726794060895,3509.7726794060895,,,,3521.5604000980347,,
0x435840d83a53571d564c62e9b106656f984f1c4d,3507.084136397087,3507.084136397087,,,unverified,3518.862827503087,,
0x50d12a88f35b80600f05e13ee91004ef4bbb6a43,3506.808148331347,3506.808148331347,,,,3518.5859125197,,
0xbb31931c52db62fd2fdd7eb75a9a5cb06f39b573,3504.4922732030127,3504.4922732030127,,,,3516.2622594263335,,
0xd872b7d4889ab1c7de5a17a7877ca641ad2c3f72,3502.67991466776,3502.67991466776,,,,3514.4438140079237,,
0x874547c277320c465d055b42fd6179411b982ee7,3500.8269045838965,3500.8269045838965,,,,3512.5845805109498,,
0x4a70674d6d5740098aa7d656c4bd4b8d5fed643a,3500.51920772253,3500.51920772253,,,,3512.275850236599,,
0xd8891d6df73c084f2b92c74a86beb65ebf831f3c,3497.9097871145395,2635.049861053582,862.8599260609578,,,2643.899787988652,806.9918701786495,
0x6b6dc502dcdccf0f69510767fe8f1d7c2f7e5ff5,3494.06514352255,3494.06514352255,,,,3505.8001097877373,,
0x6fce63859a859a0f30ed09b12f5010d790618ca4,3494.0049541886015,3494.0049541886015,,,,3505.7397183053527,,
0xb02a5fd1df8fef3223ea3340b7a5c5ac05b11fa4,3490.404672428059,3490.404672428059,,,,3502.127344845523,,
0xb3cdea1d2373c071622824b41dab82f6eafc0429,3490.241156647808,3490.241156647808,,,,3501.963279890576,,
0xd8fdcbff5efcc9465b5d7ebe43b167a931f99542,3490.128678519805,3490.128678519805,,,,3501.8504239999997,,
0x702cc8a2e24993ea4a722a3364e07d4b267b0e1e,3489.8312133295026,3489.8312133295026,,,,3501.551959760215,,
0xe254b309f3116c4cf9468edb70af7f58e4df95d5,3489.5654491624005,3489.5654491624005,,,,3501.285303012864,,
0x98c8f144c6ff1c725c67c8efab128373d896a37f,3488.782382936193,3488.782382936193,,,,3500.499606825459,,
0x452660ffe54231de10180f7f79f9058593ce2dba,3488.240655932551,3488.240655932551,,,,3499.956060408655,,
