Address,Total Volume in USD,cUSD Volume in USD,cEUR Volume in USD,cREAL Volume in USD,Contract,cUSD Volume,cEUR Volume,cREAL Volume
0x30f8c4513db340c63895da58104b7673525fe6e5,507.7011707292038,507.7011707292038,,,,509.1368557259938,,
0xd00334f87db95252a354c4e1a6162737de2876d3,507.4785982979598,507.4785982979598,,,,508.9136539010855,,
0x60c50ac7d152b692b03c89ae1ff14c7801248655,507.45164454572495,507.45164454572495,,,,508.8866239286252,,
0x3e11e5d8b4d3d68b0fcd1b288f1103a8ee80ceab,507.4393733495093,507.4393733495093,,,,508.8743180317366,,
0x4282040ae3a28c967612b580c8516a48b8f3a663,507.3621110016093,421.2670249054515,,86.09508609615786,,422.45829012634994,,429.0309558446169
0x612c21bc5dbacb6c85b1d9a402f9f4d03c87c324,507.27417538107767,,,507.27417538107767,,,,2527.8599999999997
0x476ad4f782bc6978a4a009d66bca21276cef5ccb,507.0958148767993,507.0958148767993,,,,508.52978803921684,,
0x8eca0e47a6f1c55c52a25374f04e865131e034e6,507.0373957846309,507.0373957846309,,,,508.4712037486621,,
0x4d22dc748908a64806027791943cb8f91df183c3,507.03336734168573,,,507.03336734168573,,,,2526.66
0x98fb270f989bd3b7736d43d331082457964c80be,506.9591044714843,506.9591044714843,,,,508.39269104216413,,
0x7cc8921e27770e55665854f3dec9169c17dea4c1,506.89232270337135,506.89232270337135,,,,508.3257204275642,,
0x372662dffe32caef0381c931518a48ef40bb8dd1,506.88028428833815,506.88028428833815,,,,508.31364797012014,,
0xcd9233ea74d30cd9b4b85934cd97961c5ab4e226,506.7907354668654,506.7907354668654,,,,508.2238459211449,,
0xe6a7cb3b50bb874aa3f56e3ee1e2c811db33f5de,506.72989722406527,506.72989722406527,,,,508.16283563904796,,
0x114f9f234b93837418bcd0f3fd74fcbc9958c0a0,506.6601148806283,,,506.6601148806283,,,,2524.8
0x4bac9470eb718110451bfa3371b87be1ce9c50f3,506.59482423155794,506.59482423155794,,,,508.0273806851035,,
0xbe73748446811ebc2a4ddddcd55867d013d6136e,506.4247924568883,463.35493920736945,,43.0698532495189,,464.6652212645353,,214.62665461639045
0xa40da1f3d27d94b18890dfc20c3ff3bd46ebf652,506.14806782781596,506.14806782781596,,,,507.5793609368922,,
0x40276ba5efdfbbf749557f6b2a094abd78197164,506.13747884008046,506.13747884008046,,,,507.56874200545815,,
0x7d5a97dee8fa78a756b641d80749e8b2c6d7fe99,506.0963772366333,506.0963772366333,,,,507.5275241742794,,
0xa71eaa3ae4a00bda4263206abe2a6473a42b2e70,506.0164479512124,,506.0164479512124,,,,472.95414991919114,
0x5f419b3e3ae7d23fae5f46aa35dfb152ac053b9d,505.84060419091753,505.84060419091753,,,,507.27102784970293,,
0x7a57c8d43f5f92336d66f995ebf62298a147e920,505.8114519092352,505.8114519092352,,,,507.2417931307606,,
0xd28c7edf73e247dcbb324f3d467e27ecd302d9de,505.77034748572055,505.77034748572055,,,,507.2005724715397,,
0x971e3e714149980485db8ecaef545b81e456e61e,505.6862156486394,505.6862156486394,,,,507.1162027251859,,
0x9824ce6944ef70e2e3b4fcce52d620783dd916cd,505.6421375681117,505.6421375681117,,,,507.072,,
0x913bb6b20f04f6b36e2e835a25e1e065554435a4,505.6143774715852,505.6143774715852,,,,507.04416140305557,,
0xc944ac7faa15ee17d3170250fff322f87f538672,505.56517197505565,505.56517197505565,,,,506.99481676248377,,
0x095ad292c3f0b89d6ba3e2ec48e229370a647b9e,505.47759793131735,505.47759793131735,,,,506.90699507554916,,
0x6d9cb036b488fe24d47e5c3c48142ea7ad2f8c25,505.23764432488724,505.23764432488724,,,,506.66636292470645,,
0x7128d1b1615f3bf36e30667d5f1c66ce264d64d7,505.00993078158143,505.00993078158143,,,,506.4380054496224,,
0x19a1fd23b4f15a5f6b100f8b1f92c174586325ea,504.9543912682688,,,504.9543912682688,,,,2516.3
0xde5db6712fd041ac09db0f2b751947214aa13bb0,504.82596031392643,,,504.82596031392643,,,,2515.6600000000003
0x7658254f22610b993f177b6deae57ee5449b938c,504.8116320930538,504.8116320930538,,,,506.23914600908466,,
0x21f44ef43dda878737a120565530fcd9070596d0,504.5982453711817,504.5982453711817,,,,506.02515586903513,,
0x267a9f27ce3bc1a8cf91d25f0155e532f48e08d7,504.59379934985463,504.59379934985463,,,,506.0206972751822,,
0x72ac5e13d3436db2e268ac178c922e204fe4a36e,504.57813216412984,504.57813216412984,,,,506.00498578555425,,
0x1235b4301ac333ba28a3a5ac8489827fdf1e4fe3,504.55791550747347,504.55791550747347,,,,505.98471195993255,,
0x6f870e0b5924609a8cd9c870ecbd480d941ba6e6,504.52134810816887,504.52134810816887,,,,505.9480411547869,,
0x87b4b82b87dcd7240091bc8e9009628a31452919,504.505673187451,,504.505673187451,,,,471.5420867402033,
0xf20117667e0ad2daec9be964f62ba70f2accf228,504.4218968246355,504.4218968246355,,,,505.8483086414201,,
0x716648041e3a4206a183e9cc8992dbbaf4839ecd,504.36527344555594,,504.36527344555594,,,,471.41086049084777,
0x2890794b8cea51446e5cb1ed44d50edaf68bd94b,504.28405837331763,504.28405837331763,,,,505.71008040845913,,
0x0419395ef65947b74ad9ccd1a9753251e72e411b,504.106126141986,504.106126141986,,,,505.531645017691,,
0x4ea807446b9b7a0f1e26f70006ea9d3b4c555ccf,504.0671157126381,,504.0671157126381,,,,471.13218390299187,
0x585c401d37f8500f7037ba68cc8e4239a6b3261d,503.7379086173071,501.4782227391608,2.2596858781462865,,,502.89631039014944,2.1120416498519026,
0x505a77142443ca37da69ebc68073faa7bb535371,503.7227651981305,503.7227651981305,,,,505.1472,,
0x9c162063f9f1ab5ac129079dda20997bc87bb548,503.6366515776471,503.6366515776471,,,,505.0608428661271,,
0x1e408d8e609df2c72e9792d520cc8ac6f5b7fa10,503.5609191406736,503.5609191406736,,,,504.9848962718307,,
0x5d75bc8fa1294d62f23095a6f7dc63fac8bb4bda,503.2979261516725,503.2979261516725,,,,504.7211595873049,,
0x1a95eac39e8235341830cca6aae16d222a9c7784,503.21932245786826,503.21932245786826,,,unverified,504.6423336167946,,
0x25d9fa5b2c30cc63a39ec28b295c541c9764c450,503.1844521787381,,,503.1844521787381,,,,2507.4800000000005
0x9de291159b3b61c88e5611176e1df1dd979bcd3d,503.1330680765752,501.5092033220227,1.6238647545525378,,,502.9273785803689,1.5177640523004887,
0xfffb4f1fc42f24392e7bc653920eea02c92bdc79,502.9904750195249,498.0964118186306,4.89406320089432,,,499.5049363338998,4.574293010042506,
0x0a088366932d75b61ed2a0916fa3f60e5cbce6cf,502.90843770005336,502.90843770005336,,,,504.3305697343917,,
0x9b61bd6513ad2402acdc6e54f37e90523e071c6e,502.84544609427064,502.84544609427064,,,,504.26739999999995,,
0xbd5aa9c600ff8848b19ffbc73ee368dac9bf6f4d,502.72388971766077,502.72388971766077,,,,504.1454998844424,,
0x9f9ff3645a61321cae0390952b341d7db19c1e9e,502.71397133245733,502.71397133245733,,,,504.1355534518803,,
0x70c4d527440aa55d4782183c99940aaa274431ee,502.6058964377624,502.6058964377624,,,,504.0271729413748,,
0xb4f34a34321e14dd86ab23b30d983aa354e7060b,502.507450688619,52.289467884691675,450.21798280392727,,,52.437332827418444,420.80146642959386,
0xca3e78ff788127395810e6367ab0e15f954163af,502.43442473994907,502.43442473994907,,,,503.85521635331867,,
0xb62b23e67332d701977aee298d2a95890bb90369,502.41046867455117,502.41046867455117,,,,503.8311925445992,,
0x1b822212b601de125a6612093b5980673a82c7b1,502.310290825278,502.310290825278,,,,503.73073141089907,,
0x406bad99349f85ae12a646863ea783ec02896bad,502.2774085636951,,,502.2774085636951,,,,2502.96
0x24ff171dec14dbf7daa44b737f6df2f1f4d38c6d,502.15299107667585,,,502.15299107667585,,,,2502.3399999999997
0x9775fe761551420345152440e9c9ab90dcc30266,501.88120818894834,501.88120818894834,,,,503.3004354082451,,
0x03ea2aef4018318ed127864396a7a109d965e99d,501.81018527014083,501.81018527014083,,,,503.229211649761,,
0x37afe83ab47d8b17dd4889422e1fefe934ddbe30,501.70399964987297,501.70399964987297,,,,503.12272575620113,,
0x02fdafe58ba586b8e82343cc2e9b478ff2af511f,501.68341539986164,,,501.68341539986164,,,,2500.0
0x853f304c372082bbbe1e6492bea00696f76aaee2,501.6372605256449,,,501.6372605256449,,,,2499.77
0x1a54c1d713cc0b7ce17ba9151322453d1df1490e,501.58650611120447,,,501.58650611120447,,,,2499.5170794684336
0x52dc85a79a702d05bb3744d0e589fa06da53a44a,501.57438353107983,501.57438353107983,,,,502.99274310700025,,
0xf6aa65046e20771711543f33294b85aef3d09cea,501.48523877206816,501.48523877206816,,,,502.90334626310005,,
0x5cbe490717c482a1c50987cfcb42c0afc23aa701,501.44897569323723,,501.44897569323723,,,,468.68510892695366,
0xa6a75c1ea84168a5fb6e8d8fab6727ef5601d88c,501.260875695688,501.260875695688,,,,502.67834872944235,,
0xe8e53f15626ec7bc2c3499a6e2fb19cfc2704049,501.260875695688,501.260875695688,,,,502.67834872944235,,
0x83c281d2fa608a8a87afde7e24ae56ad19c3b370,501.25060049783946,501.25060049783946,,,,502.6680444752349,,
0x569cace5aa7c6a9a3bf8f6f22a0e874ce73da006,501.24744202380396,177.17911025061798,324.06833177318595,,,177.68014000000002,302.89423,
0x84ce180d5b2fa2e847813003f2294bb60dddff90,501.19889768350356,501.19889768350356,,,,502.616195454904,,
0xe2776769760771b63467901981c95cf7bd14f9f9,501.12358523651955,501.12358523651955,,,,502.54067003825116,,
0x318421e271826cbee90fe5f88f613229a521d9ef,501.0900299679811,501.0900299679811,,,,502.5070198816203,,
0x81b5005adae819e411047e812780ea8efccf6baa,501.03302467081966,501.03302467081966,,,unverified,502.4498533840233,,
0x0b4c39d774afde374bf99108d655bc4d5a283de8,500.9396045978895,500.9396045978895,,,,502.35616913640763,,
0x455c2375e62a55f8a8b0c8aca0974a38931ecf2d,500.5782438560492,500.5782438560492,,,,501.99378653323356,,
0xd4988fe020fc4317244135cdf263226724155e3e,500.2153363711568,500.2153363711568,,,,501.6298528131041,,
0x8acf0c12aaa5ecb215a7b5ef75015629adf4e628,500.1453495392513,,500.1453495392513,,,,467.4666596019027,
0x30f7c228fa52e68dfaceb7c7effc3d439fec5ff6,500.11576512711224,500.11576512711224,,,,501.53,,
0x077884cb4fb6242a34005c6a5f5d58215918ba6d,499.8851514383201,499.8851514383201,,,,501.2987341783546,,
0x4b2b0d5ee2857ff41b40e3820cdfac8a9ca60d9f,499.8536030096724,499.8536030096724,,,,501.26709653658645,,
0x38a00f7451d62b6eb40ba2f395abf96b86c30a6c,499.8144001722093,499.8144001722093,,,,501.2277828407507,,
0x42c458267954b9c9b9bb74dd29ec28e2e2ca41eb,499.72360184107464,499.72360184107464,,,,501.1367277487314,,
0x2a748e0f55c9a1a92f0e96fc5d3527a2c86238f2,499.6874184123864,499.6874184123864,,,,501.10044200000004,,
0x0125b909e597ac53ad2da3cf25e04df3b84f127a,499.58908967698784,499.58908967698784,,,,501.0018352091265,,
0x9c3246f4753b32fe1e50bbc5d21104f10e34fe21,499.58725964285935,499.58725964285935,,,,501.0,,
0x46891808e7cab76874b816561cbaf09f321ebb01,499.58725964285935,499.58725964285935,,,,501.0,,
0x182958a0c4f74a502395c50236a3b5b6803ca799,499.58437198982864,,,499.58437198982864,,,,2489.54
0xcca1f40c936b73fae965f78edfc476b8347524c3,499.5462440502582,,,499.5462440502582,,,,2489.35
0x9c74a14919f425490220af961f726c4dc7d9647c,499.5437035001641,499.5437035001641,,,,500.9563206885902,,
0x9489c5076a835b25152823cc03dfb22e05b2a9ae,499.53250253640704,499.53250253640704,,,,500.94508805057956,,
0x4538c417f561060711d00cb8608ec9492ab97000,499.51481908621565,499.51481908621565,,,,500.9273545948621,,
0x1cd31678e07261d8c2514be7d5c29209cedc1482,499.47956418569083,499.47956418569083,,,,500.892,,
0xb861bef577ebb1f2b9f905a074a025ae8b6c28c8,499.47793856707005,499.47793856707005,,,,500.8903697844305,,
0x116a45d9cd43c16d3835d09c735a69befd447866,499.3518388017268,499.3518388017268,,,,500.76391343227664,,
0x6210dacdaf6efa86abed88c59eb814929e29cd7a,499.24215916128554,,,499.24215916128554,,,,2487.8346773899716
0xf9f0e4e5f4c031a2d97ff2862db6622dca075013,499.16897785354485,,,499.16897785354485,,,,2487.4699986628384
0x57950f311340521f3e8cb222f27a8beb550c2e33,499.06638955100993,499.06638955100993,,,,500.4776569838809,,
0x9f94569369de2baaabeb4c21df33bb962beb37b5,499.05975176063873,499.05975176063873,,,,500.47100042306636,,
0xfe7311a387d0b54f1756ab7dd161a608e5501835,499.0206493665865,499.0206493665865,,,,500.43178745467685,,
0x4b53b79bc4ea932c7f9ca07cd7f013f512ca982e,498.9196067346022,498.9196067346022,,,,500.33045909282004,,
0xd029fbb586557fe2eb2d4180d1416b386759ac42,498.9196067346022,498.9196067346022,,,,500.33045909282004,,
0x21c8571a0423c536fccc7c866c7f2304be87d74b,498.89435987689245,498.89435987689245,,,,500.30514084166686,,
0xce496871bc58802d871046afd374566fd25fefa1,498.8890756627968,498.8890756627968,,,,500.2998416847912,,
0x9f8cf86fdb8cfb93f6f6f093fbc28b0eb9c73c90,498.8672283253209,,,498.8672283253209,,,,2485.9663136746503
0x3d74d9c9c5c086b171ad4d06151159e19e0b5ecf,498.8552485142885,498.8552485142885,,,,500.2659188793642,,
0x19d27a47d61bcbb000f19a1e314f5b7f04f98764,498.7775607845008,498.7775607845008,,,,500.18801146304725,,
0x88c1d8ec0a400e820c304d18dfe165444c989a58,498.7157812210446,498.7157812210446,,,,500.12605719841355,,
0x98946fcaa61331681f27597075df0d6bb12926ae,498.68979749978837,498.68979749978837,,,,500.1,,
0xc46e1004945566a1850e84c3595db69c7dae25bb,498.6402852051892,498.6402852051892,,,,500.05034769379046,,
0x4a01c3b6a297005db4fa4ff2cedd51552c2589c1,498.6388734824492,498.6388734824492,,,unverified,500.0489319789597,,
0x3693dcb92b982d39c06e3e3ca8284ca1fd07482c,498.6193359464213,498.6193359464213,,,,500.02933919439397,,
0x0535498a3fe301894151b1abe3a884519e11f0dc,498.6128485729775,498.6128485729775,,,,500.0228334758581,,
0x95b91efb83f3bfb4f025515d5d14e7bc2e1def82,498.61156237188874,498.61156237188874,,,,500.02154363763054,,
0x5697883758e51284421de83d2a40ca1b0d5bf46c,498.61006935333575,498.61006935333575,,,,500.02004639709725,,
0x698e5c2c1957a5e693e691f9fe2ca626aeb54dfd,498.6066642113112,498.6066642113112,,,,500.016631625961,,
0x6bd4808592761ebc84a2c358de1e54e29d45fca9,498.60651729249037,498.60651729249037,,,,500.01648429168085,,
0x00b7a6f178bfc503cca6d919ef34c21620f52aab,498.6030792293065,,,498.6030792293065,,,,2484.65
0x0c4749403ec3deddca9e7aa36fee940ff8cfeea1,498.59961833882187,498.59961833882187,,,,500.0095658290476,,
0x8895336a96623be97321d0fd9c5287b0ef9a1ca2,498.5950353660027,498.5950353660027,,,,500.00496989642903,,
0x62af6c4c0c298f83e1e21ab49e8ef12bd95acbc6,498.59084920317974,498.59084920317974,,,,500.00077189591195,,
0xe6a22858dca87321268f7f13879d6d245112c3a7,498.5906833496213,498.5906833496213,,,,500.00060557335036,,
0x3fc826f554a587f3fb5c357767dc781ef9249746,498.59007948389154,498.59007948389154,,,unverified,500.0,,
0xcdc353190b35b7e2f11613e82a0136e79ab14c1b,498.59007948389154,498.59007948389154,,,,500.0,,
0xeb039da6c1387fa0e91827db0f26e277b2b83362,498.59007948389154,498.59007948389154,,,,500.0,,
0x01714539170a8af8d1b3794a7a4de7523e7a2fc3,498.59007948389154,498.59007948389154,,,,500.0,,
0xda89cc8e01c463dc1263433c44403d8bfea936f5,498.59007948389154,498.59007948389154,,,,500.0,,
0x56038a68ad708ddee5c89a05d1b4ddf4d3d8e494,498.59007948389154,498.59007948389154,,,,500.0,,
0xda3ec0b8bddd2e8bdedede3333fbaf938fcc18c5,498.59007948389154,498.59007948389154,,,,500.0,,
0x6a69816b69c14249acd553476885c20121d0fa30,498.59007948389154,498.59007948389154,,,,500.0,,
0xd355d0dfe6123738eed0e7aab2427454e5ba4b87,498.59007948389154,498.59007948389154,,,,500.0,,
0x817be30c7e50b3db936f04b8b98f8d0bf8547a40,498.59007948389154,498.59007948389154,,,,500.0,,
0xc5c020b47e33f03a93e59f7f1c5ab3dbb06b2a84,498.59007948389154,498.59007948389154,,,,500.0,,
0x5270ffdb91577a38d0d89ed06797ea6b9cd31060,498.59007948389154,498.59007948389154,,,,500.0,,
0xdaf4e86ec6f0fe1abcbda75d7a07d292d4322806,498.59007948389154,498.59007948389154,,,,500.0,,
0xa628bd5ab048731e4c05a309f09a350f95521e1e,498.59007948389154,498.59007948389154,,,,500.0,,
0x6cf3f6059e8f181af8e01e737f8b917356f895ae,498.59007948389154,498.59007948389154,,,,500.0,,
0xd3b1248fa6d7c66654cdeacd49007e9f544d9a01,498.59007948389154,498.59007948389154,,,,500.0,,
0x3a4a073e165426f0c15186a59076cc1bd7441615,498.59007948389154,498.59007948389154,,,,500.0,,
0xd6807f10a389a78347db8a6ac0c47b86b3f9f9ee,498.59007948389154,498.59007948389154,,,,500.0,,
0xaa516f2aa8a0a676f6349d20e675a1610ee41ad4,498.59007948389154,498.59007948389154,,,,500.0,,
0x5bab31bd762b08a193e0017a5805e93be628f28f,498.59007948389154,498.59007948389154,,,,500.0,,
0x94a26823c18b844d5624c193a45d4497da066615,498.59007948389154,498.59007948389154,,,,500.0,,
0x44b27c4ea4622a73141a13563bf4f88cd52427dc,498.59007948389154,498.59007948389154,,,,500.0,,
0xa30dd8986ea3898aa3681d09690505de98b70307,498.59007948389154,498.59007948389154,,,,500.0,,
0x8b272336b716e7121f0e2c209c7108bbafee3a04,498.59007948389154,498.59007948389154,,,,500.0,,
0xc1960b08cada5c48008ce78a9bdaf347337a007a,498.59007948389154,498.59007948389154,,,,500.0,,
0xd87211ff265bae24b39b76567be0a3861d95e92d,498.59007948389154,498.59007948389154,,,,500.0,,
0xa1a1b5a9bb53c56561fd97bf7053f4290e6c11b1,498.59007948389154,498.59007948389154,,,,500.0,,
0xca8e370ddc20f1016a17b4b4b54d446a88495444,498.59007948389154,498.59007948389154,,,,500.0,,
0x65e3c7f8f84d944dd7f5509b72636d3bfbf9e59d,498.59007948389154,498.59007948389154,,,,500.0,,
0xa7e8de2847b0e26d6531a5d316fdb086b7779cc8,498.59007948389154,498.59007948389154,,,,500.0,,
0xe25fd5e862b241656e9c24f84c0aebec947da317,498.59007948389154,498.59007948389154,,,unverified,500.0,,
0xdd0214d660e77678cc5856e98c8d85d75c580e15,498.59007948389154,498.59007948389154,,,,500.0,,
0x322399cb61b5bd30f5ef185c3c8d7f4b5f4fe07f,498.59007948389154,498.59007948389154,,,,500.0,,
0x7332ab4c1f8e490653dd75128d6562d64f7dfcb8,498.59007948389154,498.59007948389154,,,,500.0,,
0x2c6aa59aae70e3e3881de89bb9196aecf04b2333,498.59007948389154,498.59007948389154,,,,500.0,,
0xd1adfb0ab00d20675d804cd74c5caebf59f66af7,498.59007948389154,498.59007948389154,,,,500.0,,
0x0a65bc9a6bdeb2d2c28322c077e8e8f7ef711373,498.59007948389154,498.59007948389154,,,,500.0,,
0x65e9df76004ace061f8987056c9386c1256b88f1,498.59007948389154,498.59007948389154,,,,500.0,,
0xed95201bf49552ff11d163e4aabd562030b98f30,498.59007948389154,498.59007948389154,,,,500.0,,
0xf97f0d1ea15c3666a120220c7b7605e8875053cc,498.59007948389154,498.59007948389154,,,,500.0,,
0xefea9b56cf179435304cdecc4ae31d86ea4af9ab,498.59007948389154,498.59007948389154,,,,500.0,,
0xf3b13e7444bf0661d983cb10b59dcf47da084f5c,498.59007948389154,498.59007948389154,,,,500.0,,
0x91bdf24ebb479ca430bbb85c3f67145e0ebd087a,498.59007948389154,498.59007948389154,,,,500.0,,
0xaa6551c3594abb674f3f011d5e6bf59dfcd1f071,498.59007948389154,498.59007948389154,,,,500.0,,
0x1113a11b7042d2e5b01f18d9eaf1341fa02249d8,498.59007948389154,498.59007948389154,,,,500.0,,
0x1181606b6c6ffd73aa1a739bb6373f6012d492af,498.59007948389154,498.59007948389154,,,,500.0,,
0x06465e746897269c1ec9b00bbed44dc435542ce3,498.59000346219455,498.59000346219455,,,,499.9999237633277,,
0xf15172c67feec89883773a907b19ea5603f3ea6f,498.58996858196844,498.58996858196844,,,,499.99988878446675,,
0x8d3b6ffbc2aa8502abca7beabe753d44d6b6334f,498.58991781096756,498.58991781096756,,,,499.99983786989486,,
0x443d970ebae6ab616ba64a372696829660bfef3f,498.5899020900042,498.5899020900042,,,,499.9998221044756,,
0x0fad9771e1761b1f2c825bdef79d5aa23ac6f6ec,498.58989523425527,498.58989523425527,,,,499.99981522933984,,
0xf5ad50fba981ab1b2f60b15a5ca6ed79f6cf4999,498.58989087566056,498.58989087566056,,,,499.99981085841983,,
0xb9d06373603ae63be569f1a2194164d3f295391c,498.5898724860113,498.5898724860113,,,,499.999792416768,,
0x2ec4276a9344e081a25c2fecf0135eff6e8619cc,498.589808256275,498.589808256275,,,,499.9997280054019,,
0xa4e3d6dec235de7ed08315aac496f41047713fad,498.58964885587955,498.58964885587955,,,,499.9995681542516,,
0x25cc6b926430471222f8d0578cc568846381c408,498.5851397459619,498.5851397459619,,,,499.9950462934052,,
0x51feffe5223f3f70063ee32ae95aca3c528b350f,498.58375218220715,498.58375218220715,,,,499.9936548058769,,
0x4c359bb1587277e82bd3619264b9bf919ac0c00d,498.5823069191064,498.5823069191064,,,,499.9922054558394,,
0x630db65ed73c112e747342dc59564d8ed69525c4,498.5786344043823,498.5786344043823,,,,499.988522555923,,
0xa7dddd1d9ff90253fb96b9c1711ae7f6244e796c,498.5774541958011,498.5774541958011,,,,499.9873390099303,,
0xc7d066f2e1ec7252d77474ef9e93a4bf87094419,498.57731377547907,498.57731377547907,,,,499.9871981925255,,
0xc026c435038d79bcea6985e74a2295af975e3d60,498.5691804791056,498.5691804791056,,,,499.9790418966944,,
0xc5c5cee56f44d7f446b60509b21ba0ffd739c051,498.56858401831306,498.56858401831306,,,,499.97844374922107,,
0x4e410df309bb76b7a8ad0cf62295741e3dec6d42,498.56564119097584,498.56564119097584,,,,499.9754926001125,,
0xb0d2e946b500e6a32854774d2e3294bfb26f1f5e,498.5543740711181,498.5543740711181,,,,499.96419361892396,,
0x2c40df6f0fdd43de52a4427c955bcab90d9ccd22,498.5459101913037,498.5459101913037,,,,499.9557058048231,,
0x1977dbfafc34092319c2622563919b31ae0e67cc,498.54442307580894,498.54442307580894,,,,499.9542144840408,,
0x2989a2653b0f8150d7d0ce54b9485f924b69533a,498.53649307572186,498.53649307572186,,,,499.9462620593804,,
0x00c57dd7fa60c6a8eb85597153358101a728e0a6,498.4947156115801,,,498.4947156115801,,,,2484.1099999999997
0x521e0bc67c06432dc4fb34ea12c66868889950ed,498.48407392467016,498.48407392467016,,,,499.8936946766659,,
0xe06a2b04d34d0ee5aa4303b18c4d5d591ff57de8,498.37200610576144,498.37200610576144,,,,499.7813099506955,,
0xbcefe5472a829eb13c73802c835cf83b57b7b140,498.05175891579466,498.05175891579466,,,,499.4601571609145,,
0x5684b5d5a6106c3175b9299f3dccda59c231ccb7,498.04680350209605,498.04680350209605,,,,499.4551877342226,,
0xcd3ef386814193c8bb59c0848a8c5dd28845191b,497.9722742175022,,497.9722742175022,,,,465.43556951447675,
0xd09aa834b06f8e13a4399f64756cbe73db53b433,497.789891886559,497.789891886559,,,,499.1975496201601,,
0xb57883f34b88d8bdad5fe10d3f199a7db8df7d25,497.7482106894651,,,497.7482106894651,,,,2480.39
0x9665a7865840bf6cdde36bd2ef74261fe94fee56,497.69063973389854,497.69063973389854,,,,499.0980168007714,,
0x6bf2301663e3469548929a8f43057c37129743cf,497.63066347654876,,497.63066347654876,,,,465.116279068,
0xcd74898c84d9effbaff60650971d8348ecdb0a66,497.61109648646,497.61109648646,,,,499.01824861974296,,
0x95004184d9cf65b4cca554eab856cf9a80958110,497.5964184895934,497.5964184895934,,,,499.0035291162164,,
0xdb8673a5918eceabe45c80d3cb7cf55ffea5b6b0,497.59574354367606,497.59574354367606,,,,499.0028522616768,,
0x1476f7d9ff65af6c6072078c317c5faf03d87f0d,497.57121312178435,497.57121312178435,,,,498.97825247228957,,
0xbfbebfc24499c5ed62094535830b1598c4645a43,497.5455109297741,338.57480564092054,158.9707052888535,,,339.5322325620592,148.58381597349387,
0xf1244da4397772ad9dac99208ee57a6256d32b54,497.4940396267016,,497.4940396267016,,,,464.98858199999995,
0x560d5fe07c23bd57fc6cc97f1aa6dd2835d3457a,497.48630892853635,497.48630892853635,,,,498.89310818568856,,
0x4ac6d55f1f489eaf9cc7018a0c85d786ebaaef1b,497.47797827825343,497.47797827825343,,,,498.88475397786766,,
0x80036cc9b545267d1dc53bbeda2926c470130618,497.4731937397097,497.4731937397097,,,,498.879955909534,,
0xfcd728d81e9df90ccd72c5dcbc0b5ed367ce6ac5,497.39349061586654,497.39349061586654,,,,498.8000274,,
0xfddebd2cd2b92900b54c99412a4cb0f908b08909,497.29673253114237,497.29673253114237,,,unverified,498.7029957013104,,
0xdd283cbc06adef1e7beae02d568af70761d8e628,497.29211823603936,497.29211823603936,,,,498.6983683578344,,
0xce79dae41cb9c68ed3c6fbcf1a748e34e780cde5,497.2804757153474,406.7753293036309,63.481302395024414,27.02384401669215,,407.9256146900261,59.33353655116093,134.66582304277026
0xa2732e2b717e92ab56b36793f9fcc94145322998,497.26469764135305,497.26469764135305,,,,498.67087022277855,,
0xa3fee8c96e4829f281186a0500d2d794a84b8db8,497.15751176285767,497.15751176285767,,,,498.5633812424459,,
0x6079547afabe2352414f2aaabc47a12711bcac35,497.0940619106084,497.0940619106084,,,,498.49975196575133,,
0x986c565508fd20cd62e1b391407927532c7b18e8,497.0554622932551,497.0554622932551,,,,498.4610431958203,,
0x76312bc8e88a06558e46612a1944c4372f17195b,497.04731578119987,497.04731578119987,,,,498.4528736469359,,
0xeb23924b746a43fa1143d93dfac712b9dc3fffc8,496.8924847147412,496.8924847147412,,,,498.2976047468618,,
0x5f067157e6cddbc637d501ed26f21317398fab06,496.8512007427302,,,496.8512007427302,,,,2475.92
0x937f35ca8e3a434e0e551af45600b112f1f0d068,496.8375097324076,496.8375097324076,,,,498.2424743054474,,
0x5269046fc87eed2542b39aa9c3a37814a6729f80,496.8215160196238,,496.8215160196238,,Gnosis Safe,,464.36,
0x28c70e9413fcd8b537db1a0108d91dcf27229ff5,496.69498785224954,496.69498785224954,,,,498.09954939977575,,
0x3c2f861ef1213ca341164b7f0cf134b74e2e5293,496.67862164783264,,,496.67862164783264,,,,2475.06
0xc2564e41b7f5cb66d2d99466450cfebce9e8228f,496.595719165956,496.595719165956,,,,498.0,,
0x684b0ad21342ce86355c90176081e66030a3d86d,496.59523845743354,496.59523845743354,,,,497.9995179321228,,
0xbc3b04f803e4fccc01bc7b028665ff17a09dbaff,496.59503672891424,496.59503672891424,,,,497.99931563315255,,
0x40303a84d2f8671cbbaadd874350e127cabc350d,496.59286023397016,496.59286023397016,,,,497.99713298348337,,
0xa8afd0d3b908538041ca741aa91628a198554c97,496.561371042141,496.561371042141,,,,497.9655547460445,,
0xe06732f77c2c96427a2f3e52a8a5ee15a1541d54,496.5197765404994,,,496.5197765404994,,,,2474.2684395135593
0xa742ed97da57a2b52b082704dceccb6a474ebc23,496.3556078762827,,496.3556078762827,,,,463.92453354279985,
0xe4957d0691f3aaeb414c693c1e8acde0bf4a22c3,496.3278689940272,496.3278689940272,,,,497.73139239733166,,
0x184f44a581a3fdf67e834cf2a0f193cbdd08a3b9,496.16451582431677,496.16451582431677,,,,497.56757729507416,,
